#{"t_start": 1780067121.599492, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,curriculum_stage
-114.7102,600,5.944941,0.0,0.0,5.120638502192282,-114.7101999117776,0.0,0.0,0.0,0.0,0.09918077378476112,600,0.6286566006165668,0.21258042008634048,0.45403592360423,0.7892631476310392,0.7844098995470752,0.5997311931662261,0.0,nan,0.0
-103.663974,600,18.38866,0.0,0.0,7.0034108928797965,-103.66397436973546,0.0,0.0,0.0,0.0,0.12355121456598332,600,0.811098290604907,0.20835651026882576,0.4396883059785081,0.8102840726698438,0.8071982683117191,0.6227688046048084,0.0,nan,0.0
-104.86903,600,24.898487,0.0,0.0,6.087261864429837,-104.86903048457488,0.0,0.0,0.0,0.0,0.0989182920973852,600,0.7406245482082094,0.19386305834839757,0.4051481920725222,0.8205729556890825,0.8204264928897221,0.6029246310641369,0.0,nan,0.0
-87.553619,600,39.836942,0.0,0.0,9.45961104922687,-87.55361897452174,0.0,0.0,0.0,0.0,0.11277379601051751,600,0.9016965909945763,0.08361883351361349,0.1667680973896849,0.8308348331196854,0.7764968574419617,0.5905787166208029,0.0,nan,0.0
-92.52315,600,49.291954,0.0,0.0,8.200654253589212,-92.5231501349543,0.0,0.0,0.0,0.0,0.10782761160737128,600,0.8176855135037908,0.11314542718756963,0.20280501580005836,0.827834163668255,0.7956303613260388,0.5927512550105651,0.0,nan,0.0
-163.510008,600,63.732971,0.0,0.0,8.550018997715386,-163.51000763147985,0.0,0.0,0.0,0.0,0.19262706323149117,600,1.204317280018198,0.46604626390671117,0.9987582541659521,0.7895607877274354,0.7479686341186365,0.5868175819516182,0.0,nan,0.0
-140.24388,600,79.979341,0.0,0.0,11.494354524216867,-140.24387987059578,0.0,0.0,0.0,0.0,0.2144114748406023,600,1.2434950428707061,0.37148656280835346,1.2399768215758147,0.8241566895072658,0.7461044973383347,0.6033668125172457,0.0,nan,0.0
-81.285377,600,87.327636,0.0,0.0,13.324531369951602,-81.28537711674079,0.0,0.0,0.0,0.0,0.1583191113208336,600,1.1224486911284015,0.13949099377690924,0.3706455191977711,0.8537443736257653,0.7144558291385571,0.6316720487177372,0.0,nan,0.0
-440.640328,600,102.619158,0.0,0.0,6.9615028020128,-440.64032845141816,0.0,0.0,0.0,0.0,0.19461117402417455,600,1.5166674073919975,0.8708332771884121,2.0,0.7799267652568718,0.736480007469654,0.5568911783893903,0.0,nan,0.0
-73.493947,600,111.008011,0.0,0.0,15.885709209530026,-73.49394674296865,0.0,0.0,0.0,0.0,0.18069209547383158,600,1.2081122516153697,0.06718635102484222,0.15578964910563606,0.7972110791504383,0.785954860424002,0.6214440469940503,0.0,nan,0.0
-152.871415,600,126.319641,0.0,0.0,11.06860085070072,-152.8714147663997,0.0,0.0,0.0,0.0,0.18703381476035022,600,1.3782913917747923,0.44103864357916334,0.9604514807413197,0.8601885738223791,0.7282139044255018,0.6242626760900021,0.0,nan,0.0
-115.592168,600,142.382715,0.0,0.0,14.990382605234938,-115.59216829145069,0.0,0.0,0.0,0.0,0.2269956902768707,600,1.4024484362713494,0.29652959987589683,0.979155114516164,0.8419677928648889,0.7324006741245588,0.5870590086778005,0.0,nan,0.0
-140.830973,600,150.742575,0.0,0.0,10.037783001481744,-140.83097301571559,0.0,0.0,0.0,0.0,0.24515704997320328,600,1.3172954330764817,0.4031057829629488,0.9933076254236057,0.8132216188249489,0.7537173526734113,0.5318356633186341,0.0,nan,0.0
-217.793554,332,160.03086,0.0,1.0,-5.822980409007772,-217.79355386035354,0.0,0.0,0.0,1.0,0.12052818239513001,332,1.358748753163027,0.4373027954592999,1.0306060801703631,0.728479796773698,0.7939838668309063,0.6302588434822588,0.0,nan,0.0
-225.428611,344,176.741624,0.0,1.0,-2.871643205127591,-225.42861087066916,0.0,0.0,0.0,1.0,0.16022031413209487,344,1.5066466774226646,0.47021143163292844,1.0366598768400157,0.7457844670428786,0.73321670163856,0.573866952383934,0.0,nan,0.0
-177.608511,221,179.909853,0.0,1.0,-3.540828511423668,-177.60851112657846,0.0,0.0,0.0,1.0,0.1387191415244107,221,1.683286874239532,0.2769788986762276,1.0314919745131554,0.8306375649584904,0.7016710995683842,0.5953516252170321,0.0,nan,0.0
-247.878316,484,187.549114,0.0,1.0,-1.6969493925809758,-247.87831649211284,0.0,0.0,0.0,1.0,0.1485989277672284,484,1.495695121945383,0.4047429608207276,1.0405939470153651,0.7931502025482083,0.7108528977952713,0.5879046723616025,0.0,nan,0.0
-202.810841,333,205.71557,0.0,1.0,-2.474441499247562,-202.8108407283131,0.0,0.0,0.0,1.0,0.14474873927288967,333,1.84603518710005,0.33577525335063335,1.0415523819608359,0.7727787928046049,0.6861406234470574,0.5739471323497303,0.0,nan,0.0
-190.449655,232,213.564617,0.0,1.0,-5.39545347559316,-190.44965472300305,0.0,0.0,0.0,1.0,0.12163910919781483,232,1.6641567283484064,0.41948633959532045,1.0232826862743656,0.8129431309884992,0.6892571390188974,0.5430338436673428,0.0,nan,0.0
-200.164815,184,217.349165,0.0,1.0,-8.02812220437231,-200.16481483623636,0.0,0.0,0.0,1.0,0.11673637876124185,184,1.54266621760551,0.6332123523783073,1.026884880985203,0.7468654218980152,0.7326601784190406,0.545035548184229,0.0,nan,0.0
-233.451092,367,233.814176,0.0,1.0,-5.642700126977088,-233.45109188629158,0.0,0.0,0.0,1.0,0.12525356963927856,367,1.3547926516939477,0.4660500473322133,1.0404762464731947,0.7306108905119207,0.7603074488019423,0.5847960107170593,0.0,nan,0.0
-208.991478,248,240.796389,0.0,1.0,-6.468760895470109,-208.99147771764527,0.0,0.0,0.0,1.0,0.10342832314550246,248,1.3890947845895176,0.5296666425005349,1.026300290974023,0.78049580599632,0.7254279450543465,0.6415120007530335,0.0,nan,0.0
-248.688353,314,252.998009,0.0,1.0,-6.796235555187076,-248.68835330479715,0.0,0.0,0.0,1.0,0.14722153470277247,314,1.1735492354884631,0.6019788308780123,1.0209279143903927,0.8075636215745263,0.7547833204838881,0.5864951213833632,0.0,nan,0.0
-261.211874,466,272.774111,0.0,1.0,-2.5594817986226213,-261.21187401173717,0.0,0.0,0.0,1.0,0.19570013918818835,466,1.4589023176811529,0.4748400892012335,1.0393797020636917,0.8680252844683602,0.7033060792305951,0.5716717712613134,0.0,nan,0.0
-153.058985,600,291.920364,0.0,0.0,11.687839522796871,-153.0589848358791,0.0,0.0,0.0,0.0,0.20506896108754002,600,1.3964814385955433,0.43088013797907765,0.9976921424461995,0.8717442766577005,0.7710161060094833,0.6181369878848394,0.0,nan,0.0
-164.179289,600,317.950659,0.0,0.0,8.147946826475968,-164.17928869083627,0.0,0.0,0.0,0.0,0.17169356042469724,600,1.3195400210855455,0.47591966014043424,1.009221621982119,0.8249543543842932,0.7639923525353273,0.657915621548891,0.0,nan,0.0
-163.234803,600,333.181329,0.0,0.0,12.184141314481106,-163.23480304493933,0.0,0.0,0.0,0.0,0.24627452550733717,600,1.5243463647713076,0.5025604335570277,0.9983083343733862,0.8168294299642245,0.7446309693654378,0.6088701310753822,0.0,nan,0.0
