#{"t_start": 1779945336.30328, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,curriculum_stage
-97.204093,600,1.802382,0.0,0.0,6.7790796023564655,-97.20409346265008,0.0,0.0,0.0,0.0,0.09860502285531349,600,0.677730927102307,0.10020409241081679,0.20165855034332367,0.8475490378805747,0.8185236163064837,0.6111441639314095,0.0,nan,0.0
-100.431698,600,2.999893,0.0,0.0,4.788402420422051,-100.43169788285921,0.0,0.0,0.0,0.0,0.09357215454434643,600,0.6266814112488124,0.07980821678226636,0.19142832939908033,0.8371352907021841,0.8436023611637453,0.668114763883253,0.0,nan,0.0
-101.279978,600,3.920954,0.0,0.0,7.652171402066493,-101.27997774751181,0.0,0.0,0.0,0.0,0.10797570479995064,600,0.8122933842759728,0.16686004386849546,0.33063192257935725,0.839955356741945,0.8092245515932639,0.6253197653094927,0.0,nan,0.0
-92.08714,600,4.960098,0.0,0.0,8.80954638574339,-92.08714015163126,0.0,0.0,0.0,0.0,0.14785893169625342,600,0.78838033309969,0.08708403115731837,0.26602757869023524,0.8506634556936721,0.8664601923525334,0.6425039737919966,0.0,nan,0.0
-142.404609,600,5.899114,0.0,0.0,6.311158657956555,-142.40460893484024,0.0,0.0,0.0,0.0,0.12968810937012026,600,0.9368503277847398,0.3931910464030003,0.5901232341091116,0.8118714389577508,0.8584395361567537,0.6042512522886196,0.0,nan,0.0
-80.417025,600,6.924662,0.0,0.0,12.51516229367781,-80.41702502578384,0.0,0.0,0.0,0.0,0.1468668497734757,600,1.03641042668995,0.07120677563485413,0.22183958750803573,0.8475631483023366,0.7978677881509065,0.6128030232091745,0.0,nan,0.0
-249.592742,600,7.990242,0.0,0.0,4.615100246600435,-249.59274151155566,0.0,0.0,0.0,0.0,0.18713715882483686,600,1.0366450533436988,0.6547057231269899,1.1442460017455114,0.7900687020954986,0.7788836058725913,0.6015155318379403,0.0,nan,0.0
-78.7767,600,8.954654,0.0,0.0,14.849870823849935,-78.77669956837603,0.0,0.0,0.0,0.0,0.17368631264408266,600,1.2247995107546443,0.10328869198707243,0.2707637685564435,0.8019354861602187,0.7872209356973568,0.5867379165192446,0.0,nan,0.0
-176.105618,600,10.0158,0.0,0.0,9.854231384797693,-176.1056178967828,0.0,0.0,0.0,0.0,0.23688601365529247,600,1.3812802479030886,0.5247598344899522,0.9992294804869221,0.8308857709914446,0.7436928081760804,0.5781306223571301,0.0,nan,0.0
-193.178866,600,10.924957,0.0,0.0,10.439509711491118,-193.17886637742754,0.0,0.0,0.0,0.0,0.27849011759190884,600,1.5899746414887832,0.5604222234931515,0.9999579055116288,0.8243142082045476,0.751369501153628,0.5910242949922879,0.0,nan,0.0
-573.916315,600,11.76355,0.0,0.0,7.670534160517087,-573.9163147965029,0.0,0.0,0.0,0.0,0.20302569378812987,600,1.5195893219512582,1.0350797680758117,2.0,0.8444146613404154,0.7209829736749331,0.5850941031177839,0.0,nan,0.0
-586.986833,573,12.623039,0.0,1.0,3.438966613454607,-586.9868330938702,0.0,0.0,0.0,1.0,0.236857599617322,573,2.260546286810184,0.9054904673880679,2.0,0.8198649481354999,0.7028453059325459,0.5538642844396527,0.0,nan,0.0
-146.21,600,13.381335,0.0,0.0,14.05192610063295,-146.20999968116942,0.0,0.0,0.0,0.0,0.23449821342948818,600,1.8698130729208247,0.48370628797790566,0.9966603623535508,0.8342717798923452,0.7017729529738426,0.6012598434090615,0.0,nan,0.0
-778.802323,600,14.231544,0.0,0.0,6.6663804756345995,-778.8023225544251,0.0,0.0,0.0,0.0,0.29129769883425405,600,1.7287874557785055,1.3476024112432474,2.0,0.8222779407848915,0.7147176033258438,0.5843311882019043,0.0,nan,0.0
-492.030936,600,14.997355,0.0,0.0,14.673981561085286,-492.0309362636878,0.0,0.0,0.0,0.0,0.2959077817303124,600,2.2642975559140384,0.9525093713355257,2.0,0.8268843353912234,0.6305844900508721,0.5188140854239464,0.0,nan,0.0
-337.047811,600,15.818826,0.0,0.0,13.449820764452303,-337.0478105950789,0.0,0.0,0.0,0.0,0.33059637510077894,600,2.3380405416679064,0.7554779205082855,2.0,0.7661267641186714,0.6141371209422747,0.5263903001944225,0.0,nan,0.0
-471.228976,315,16.216258,0.0,1.0,-6.169735857170109,-471.228975540696,0.0,0.0,0.0,1.0,0.15211309857129374,315,1.9926943635607495,1.2617638391478576,2.0,0.8293888600099655,0.6899427059150878,0.5490490319236877,0.0,nan,0.0
-642.4445,402,16.811463,0.0,1.0,-2.3661855729915047,-642.4444996135869,0.0,0.0,0.0,1.0,0.20200403919341167,402,2.3829972974448013,1.3992383299644602,2.0,0.8018379045177751,0.6681588055630822,0.5630150418079908,0.0,nan,0.0
-465.094026,325,17.265141,0.0,1.0,-6.039575478374395,-465.09402645395875,0.0,0.0,0.0,1.0,0.20219672958541918,325,2.1559228307779734,1.2410116907171354,2.0,0.8255628581918203,0.6811477564848386,0.5451827502250671,0.0,nan,0.0
-638.138954,579,18.08469,0.0,1.0,2.5271905770374197,-638.138953739283,0.0,0.0,0.0,1.0,0.19524000229181973,579,2.2871884585572455,1.0226527063157367,2.0,0.786994279563324,0.6672697499111321,0.5239736233968191,0.0,nan,0.0
-487.248832,533,18.892441,0.0,1.0,6.611486954498115,-487.24883195074756,0.0,0.0,0.0,1.0,0.30327925327466343,533,2.7043816676773598,0.8597696004942698,2.0,0.7611814165596219,0.6260676688705108,0.530025915625395,0.0,nan,0.0
-511.482501,333,19.358072,0.0,1.0,-2.8368709505625684,-511.48250136102877,0.0,0.0,0.0,1.0,0.22601749347034625,333,2.6494110141906333,1.2827747850225093,2.0,0.7431331252058347,0.6058239203852576,0.5638021739037545,0.0,nan,0.0
-444.988774,600,20.355155,0.0,0.0,16.487161067623937,-444.9887744319343,0.0,0.0,0.0,0.0,0.35735620377777494,600,2.624464382544664,0.9162652826109006,2.0,0.788063762895763,0.6022302402059238,0.49121867964665095,0.0,nan,0.0
-612.268687,391,20.945426,0.0,1.0,-0.3747020153176521,-612.2686873387288,0.0,0.0,0.0,1.0,0.3839267511136223,391,3.2205353011393356,1.3425351501127254,2.0,0.8129049648752298,0.580383258707383,0.4422989243741535,0.0,nan,0.0
-325.515381,344,21.567226,0.0,1.0,1.2655040158985802,-325.5153814493281,0.0,0.0,0.0,1.0,0.2877082350012957,344,3.2286878883218195,0.7953837731689385,2.0,0.7937410251172476,0.5396766420020613,0.46218647443970967,0.0,nan,0.0
-470.474966,242,21.939908,0.0,1.0,-7.04370910063092,-470.4749660913793,0.0,0.0,0.0,1.0,0.18350111022960575,242,2.8992613788896464,1.6013709312019593,2.0,0.7878574273310417,0.6136413779386805,0.5291728855164584,0.0,nan,0.0
-333.987207,259,22.338498,0.0,1.0,-4.813755398028743,-333.987206607385,0.0,0.0,0.0,1.0,0.11598297343811491,259,2.8550121684379968,1.020948295392081,2.0,0.7936744041539527,0.5861568755854971,0.5342780068574264,0.0,nan,0.0
-429.978875,422,22.987806,0.0,1.0,3.054810239386267,-429.97887486189256,0.0,0.0,0.0,1.0,0.2909931477040855,422,2.8220507657482923,0.9492392520821253,2.0,0.8200470417808582,0.6417766460592713,0.5213302971344989,0.0,nan,0.0
