variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,1,0.0,0.96,0.9907861442110382,0.0,0.0,0.0,463.9097676407031,228.12360380185234,1121.92,18.310683376214065,0.263055595060159,0.019590186258589676,0.22759616276337802,0.0,
proposed,ppo,1,0.08,0.82,0.9227609405465524,0.1,0.0,0.1,450.95241761210934,158.89634764891662,1130.62,17.884674597212168,0.2733314837448717,0.023641245327679215,0.238595881738812,0.007392211032655261,6.25730919997458
proposed,ppo,1,0.15,0.62,0.8687865702236282,0.26,0.04,0.3,346.97427190631817,-89.98596360298534,1095.46,16.05584033642806,0.3585048000313127,0.03484804684874896,0.2961877780649415,0.027554976571923975,2.276240074495721
