variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,risk_gate_rate,continuous_risk_penalty,event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path
proposed_gated_risk,ppo,99,10800,7,0.0,0,16,3.0751979904360223,-174.3634360562429,0.0,0.07253516555439232,0.0,0.0,0.0,1.0,1.0,120,7.186557035900552,0.24398575127461347,1.0306553907424878,0.0002965216524899006,0.0010973389570911726,0.0020809940372904143,0.0,,0.35,16.402441673636613,10.0,0,0,0,0,0.0,0.0,0.0,0.0,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/config.json,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/model/final_model.zip
proposed_gated_risk,ppo,99,10100,7,0.0,1,16,2.571362213544859,-175.74180144186678,0.0,0.061912797374248645,0.0,0.0,0.0,1.0,1.0,122,7.056162511993883,0.2490896868950004,1.0324783719154629,0.00030287144491907025,0.001108511244175864,0.002112435879277401,0.0,,0.36065573770491804,17.10399444360916,10.0,0,0,0,0,0.0,0.0,0.0,0.0,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/config.json,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/model/final_model.zip
proposed_gated_risk,ppo,99,10200,7,0.0,2,16,6.879595367820084,-173.88581980555315,0.0,0.04922452355060845,0.0,0.0,0.0,1.0,1.0,128,8.227920192886195,0.2393682495611871,1.0229691099180913,0.00026119269750779495,0.0010160163510590792,0.0019343281746841967,0.0,,0.34375,17.044598431487557,10.0,0,0,0,0,0.0,0.0,0.0,0.0,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/config.json,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/model/final_model.zip
proposed_gated_risk,ppo,99,11500,7,0.0,3,16,4.129660115501618,-176.39533206136366,0.0,0.04897520927754706,0.0,0.0,0.0,1.0,1.0,128,7.229392962298422,0.246012195872032,1.0434251777436343,0.00026694192638387904,0.0010347848874516785,0.0019653542549349368,0.0,,0.3515625,17.86917049021636,10.0,0,0,0,0,0.0,0.0,0.0,0.0,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/config.json,outputs/smoke_proposed_gated_risk_20260701_0308/runs/proposed_gated_risk_ppo_s99/model/final_model.zip
