variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,2,0.0,0.98,0.989797714903892,0.0,0.0,0.0,500.3488325476017,302.25376089187694,1074.1,18.307232214728696,0.16378036705270088,0.009243322388412183,0.22342321534219203,0.0,
proposed,ppo,2,0.08,0.8,0.899429389972363,0.16,0.02,0.18,454.12319971061186,190.46251889053437,1015.38,17.912786242406934,0.1764428496370046,0.015496957121865076,0.22932194460476857,0.005870271895062819,6.952509947585922
proposed,ppo,2,0.15,0.48,0.8257392172957242,0.3,0.02,0.32,403.71794967184417,49.93082341770705,1052.56,16.00430916329035,0.1830892386876391,0.023178329412904125,0.24590963418655168,0.013440974777253938,2.938792165378811
