variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,0,0.0,0.9,0.9841520448443438,0.0,0.0,0.0,570.6178706162352,344.18590552787236,986.5,20.240735717344904,0.04644613137532166,0.022978453038833054,0.2317174998749719,0.0,
proposed,ppo,0,0.08,0.76,0.9289055319355484,0.12,0.0,0.12,523.6332125716331,293.8710832429548,937.4,19.861960847162457,0.05866798933535785,0.02761782196093671,0.23501782659698692,0.003357135658948187,15.77885248133488
proposed,ppo,0,0.15,0.48,0.7910295718720716,0.4,0.02,0.42,428.9679001249411,187.13435685427174,866.16,18.665049014687856,0.10178670807519484,0.03621707423703263,0.2804293179912907,0.004940704558031789,3.539266647881829
