variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc,source_summary
proposed,ppo,0,0.0,0.98,0.9910471810612337,0.0,0.0,0.0,477.6794118923463,301.6377884413553,1120.8,18.301842068488956,0.22886129078668488,0.02204247746939315,0.23024399261780462,0.0,,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,0,0.08,0.9,0.9557053780540226,0.06,0.0,0.06,460.1772211099244,265.1773776223518,1139.82,17.937852173268436,0.25294038552848064,0.027312101050518765,0.24617800760987812,0.002922230051685443,7.028397284056115,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,0,0.15,0.64,0.8594013666296827,0.26,0.02,0.28,356.2001662222893,123.46707441116392,1061.56,16.66764236600207,0.3132982622346569,0.0347943904835888,0.2963080730748368,0.013917059351627993,3.530845864305434,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,2,0.0,0.96,0.9898493973266441,0.0,0.0,0.0,548.005792096135,354.9913201340091,1097.94,18.30750036947074,0.09406311908326347,0.009802271297673032,0.22709802461112782,0.0,,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed2_1m/evaluations/summary.csv
proposed,ppo,2,0.08,0.86,0.9297466607732197,0.12,0.0,0.12,489.5357097255034,290.28672549687076,1012.88,17.882979039263173,0.09954254004185993,0.018846737984725276,0.24418445893262575,0.0053098906266343645,6.327956926072757,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed2_1m/evaluations/summary.csv
proposed,ppo,2,0.15,0.52,0.8206921684498777,0.3,0.0,0.3,437.15290107602345,174.83057797095051,1061.12,16.189224486441027,0.142896847683847,0.028034822038432036,0.31146077344891376,0.016351431447812294,3.003665296471565,outputs/tuning_proposed_light_risk_ttc3_cost25_lane03_nenv16_seed2_1m/evaluations/summary.csv
