start_time=2026-06-30T17:21:05+08:00
variant=proposed seed=0 root=outputs/tuning_proposed_defensive_h1500_cost50_nenv16_1m timesteps=1000000 horizon=1500 n_envs=16 episodes=50 device=cuda extra_args=--ent-coef 0.01 --reward-ttc 6 --reward-cost 50 --reward-overspeed 3 --reward-target-speed 18 --reward-progress 40 --reward-success-bonus 55 --reward-crash-penalty 120 --reward-out-of-road-penalty 120 --reward-ttc-threshold 12 --stage2-success 0.50 --stage2-cost 0.25 --demote-cost 0.35
Using cuda device
/home/aaa/data/qj/stable-baselines3-master/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Logging to outputs/tuning_proposed_defensive_h1500_cost50_nenv16_1m/runs/proposed_ppo_s0/tensorboard/proposed_ppo_s0_1
------------------------------------
| paper/                |          |
|    episode_length          | 600         |
|    jerk                    | 0.598       |
|    lane_deviation          | 0.424       |
|    max_lane_deviation      | 0.998       |
|    mean_speed_kmh          | 1.43        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.207       |
|    shaped_reward           | -147        |
|    steering_variation      | 0.847       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 581         |
|    ep_rew_mean             | -150        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2384        |
|    iterations              | 7           |
|    time_elapsed            | 48          |
|    total_timesteps         | 114688      |
| train/                     |             |
|    approx_kl               | 0.005921961 |
|    clip_fraction           | 0.0451      |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.81       |
|    explained_variance      | 0.49        |
|    learning_rate           | 0.0003      |
|    loss                    | 35          |
|    n_updates               | 60          |
|    policy_gradient_loss    | -0.000423   |
|    std                     | 0.988       |
|    value_loss              | 40          |
--------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 0            |
|    window_cost             | 0.4          |
|    window_route_completion | 0.201        |
|    window_success          | 0            |
| paper/                     |              |
|    accel_variation         | 0.745        |
|    base_reward             | 9.27         |
|    collision               | 0            |
|    crash_object            | 0            |
|    crash_vehicle           | 0            |
|    episode_cost            | 0            |
|    episode_length          | 600          |
|    jerk                    | 0.627        |
|    lane_deviation          | 0.381        |
|    max_lane_deviation      | 0.611        |
|    mean_speed_kmh          | 1.34         |
|    min_ttc                 | nan          |
|    out_of_road             | 0            |
|    route_completion        | 0.216        |
|    shaped_reward           | -117         |
|    steering_variation      | 0.847        |
|    success                 | 0            |
|    ttc_risk                | 0            |
| rollout/                   |              |
|    ep_len_mean             | 559          |
|    ep_rew_mean             | -164         |
|    success_rate            | 0            |
| time/                      |              |
|    fps                     | 2363         |
|    iterations              | 8            |
|    time_elapsed            | 55           |
|    total_timesteps         | 131072       |
| train/                     |              |
|    approx_kl               | 0.0021575326 |
|    clip_fraction           | 0.0241       |
|    clip_range              | 0.2          |
|    entropy_loss            | -2.82        |
|    explained_variance      | 0.632        |
|    learning_rate           | 0.0003       |
|    loss                    | 17.8         |
|    n_updates               | 70           |
|    policy_gradient_loss    | -0.000454    |
|    std                     | 0.991        |
|    value_loss              | 46.8         |
---------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0.167       |
|    window_route_completion | 0.216       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.716       |
|    base_reward             | 22.3        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.618       |
|    lane_deviation          | 0.14        |
|    max_lane_deviation      | 0.474       |
|    mean_speed_kmh          | 1.73        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.307       |
|    shaped_reward           | -54.4       |
|    steering_variation      | 0.8         |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 554         |
|    ep_rew_mean             | -168        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2348        |
|    iterations              | 9           |
|    time_elapsed            | 62          |
|    total_timesteps         | 147456      |
| train/                     |             |
|    approx_kl               | 0.002456808 |
|    clip_fraction           | 0.0265      |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.82       |
|    explained_variance      | 0.557       |
|    learning_rate           | 0.0003      |
|    loss                    | 50.8        |
|    n_updates               | 80          |
|    policy_gradient_loss    | -0.000331   |
|    std                     | 0.995       |
|    value_loss              | 93          |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0.0667      |
|    window_route_completion | 0.261       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.681       |
|    base_reward             | 18.6        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.544       |
|    lane_deviation          | 0.335       |
|    max_lane_deviation      | 0.895       |
|    mean_speed_kmh          | 1.76        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.3         |
|    shaped_reward           | -97.3       |
|    steering_variation      | 0.81        |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 557         |
|    ep_rew_mean             | -152        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2332        |
|    iterations              | 10          |
|    time_elapsed            | 70          |
|    total_timesteps         | 163840      |
| train/                     |             |
|    approx_kl               | 0.003907837 |
|    clip_fraction           | 0.0441      |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.83       |
|    explained_variance      | 0.761       |
|    learning_rate           | 0.0003      |
|    loss                    | 22.8        |
|    n_updates               | 90          |
|    policy_gradient_loss    | -0.00077    |
|    std                     | 0.994       |
|    value_loss              | 35          |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0.0333      |
|    window_route_completion | 0.286       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.643       |
|    base_reward             | 23.5        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.57        |
|    lane_deviation          | 0.0983      |
|    max_lane_deviation      | 0.421       |
|    mean_speed_kmh          | 1.68        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.276       |
|    shaped_reward           | -55         |
|    steering_variation      | 0.857       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 571         |
|    ep_rew_mean             | -154        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2324        |
|    iterations              | 11          |
|    time_elapsed            | 77          |
|    total_timesteps         | 180224      |
| train/                     |             |
|    approx_kl               | 0.007864805 |
|    clip_fraction           | 0.102       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.82       |
|    explained_variance      | 0.798       |
|    learning_rate           | 0.0003      |
|    loss                    | 5.2         |
|    n_updates               | 100         |
|    policy_gradient_loss    | -0.00316    |
|    std                     | 0.989       |
|    value_loss              | 22          |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0           |
|    window_route_completion | 0.283       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.697       |
|    base_reward             | 19.5        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.567       |
|    lane_deviation          | 0.288       |
|    max_lane_deviation      | 0.482       |
|    mean_speed_kmh          | 1.73        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.244       |
|    shaped_reward           | -83.2       |
|    steering_variation      | 0.807       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 586         |
|    ep_rew_mean             | -136        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2316        |
|    iterations              | 12          |
|    time_elapsed            | 84          |
|    total_timesteps         | 196608      |
| train/                     |             |
|    approx_kl               | 0.004399212 |
|    clip_fraction           | 0.0662      |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.81       |
|    explained_variance      | 0.798       |
|    learning_rate           | 0.0003      |
|    loss                    | 9.53        |
|    n_updates               | 110         |
|    policy_gradient_loss    | -0.000134   |
|    std                     | 0.983       |
|    value_loss              | 22.3        |
--------------------------------------------
-------------------------------------------
| curriculum/                |            |
|    stage                   | 0          |
|    window_cost             | 0          |
|    window_route_completion | 0.339      |
|    window_success          | 0          |
| paper/                     |            |
|    accel_variation         | 0.654      |
|    base_reward             | 21.2       |
|    collision               | 0          |
|    crash_object            | 0          |
|    crash_vehicle           | 0          |
|    episode_cost            | 0          |
|    episode_length          | 600        |
|    jerk                    | 0.519      |
|    lane_deviation          | 0.38       |
|    max_lane_deviation      | 0.998      |
|    mean_speed_kmh          | 2.28       |
|    min_ttc                 | nan        |
|    out_of_road             | 0          |
|    route_completion        | 0.415      |
|    shaped_reward           | -91.7      |
|    steering_variation      | 0.774      |
|    success                 | 0          |
|    ttc_risk                | 0          |
| rollout/                   |            |
|    ep_len_mean             | 589        |
|    ep_rew_mean             | -127       |
|    success_rate            | 0          |
| time/                      |            |
|    fps                     | 2309       |
|    iterations              | 13         |
|    time_elapsed            | 92         |
|    total_timesteps         | 212992     |
| train/                     |            |
|    approx_kl               | 0.01038265 |
|    clip_fraction           | 0.127      |
|    clip_range              | 0.2        |
|    entropy_loss            | -2.78      |
|    explained_variance      | 0.917      |
|    learning_rate           | 0.0003     |
|    loss                    | 3.28       |
|    n_updates               | 120        |
|    policy_gradient_loss    | -0.00254   |
|    std                     | 0.966      |
|    value_loss              | 5.77       |
-------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0           |
|    window_route_completion | 0.41        |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.644       |
|    base_reward             | 24.6        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.522       |
|    lane_deviation          | 0.317       |
|    max_lane_deviation      | 0.773       |
|    mean_speed_kmh          | 2.18        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.293       |
|    shaped_reward           | -87.7       |
|    steering_variation      | 0.779       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 600         |
|    ep_rew_mean             | -110        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2304        |
|    iterations              | 14          |
|    time_elapsed            | 99          |
|    total_timesteps         | 229376      |
| train/                     |             |
|    approx_kl               | 0.018262763 |
|    clip_fraction           | 0.162       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.73       |
|    explained_variance      | 0.847       |
|    learning_rate           | 0.0003      |
|    loss                    | 3.78        |
|    n_updates               | 130         |
|    policy_gradient_loss    | -0.00629    |
|    std                     | 0.943       |
|    value_loss              | 7.68        |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0           |
|    window_route_completion | 0.455       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.528       |
|    base_reward             | 53.2        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.464       |
|    lane_deviation          | 0.141       |
|    max_lane_deviation      | 0.406       |
|    mean_speed_kmh          | 3.71        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.519       |
|    shaped_reward           | 1.4         |
|    steering_variation      | 0.748       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 600         |
|    ep_rew_mean             | -76.3       |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2300        |
|    iterations              | 15          |
|    time_elapsed            | 106         |
|    total_timesteps         | 245760      |
| train/                     |             |
|    approx_kl               | 0.009697334 |
|    clip_fraction           | 0.208       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.68       |
|    explained_variance      | 0.801       |
|    learning_rate           | 0.0003      |
|    loss                    | 2.66        |
|    n_updates               | 140         |
|    policy_gradient_loss    | -0.00133    |
|    std                     | 0.914       |
|    value_loss              | 6.62        |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0           |
|    window_route_completion | 0.574       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.564       |
|    base_reward             | 40.5        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.45        |
|    lane_deviation          | 0.271       |
|    max_lane_deviation      | 0.542       |
|    mean_speed_kmh          | 3.35        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.541       |
|    shaped_reward           | -27.5       |
|    steering_variation      | 0.732       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 600         |
|    ep_rew_mean             | -52         |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2298        |
|    iterations              | 16          |
|    time_elapsed            | 114         |
|    total_timesteps         | 262144      |
| train/                     |             |
|    approx_kl               | 0.015494639 |
|    clip_fraction           | 0.203       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.59       |
|    explained_variance      | 0.663       |
|    learning_rate           | 0.0003      |
|    loss                    | 1.83        |
|    n_updates               | 150         |
|    policy_gradient_loss    | -0.0112     |
|    std                     | 0.876       |
|    value_loss              | 3.44        |
--------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 1           |
|    window_cost             | 0           |
|    window_route_completion | 0.607       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.479       |
|    base_reward             | 78.8        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 800         |
|    jerk                    | 0.414       |
|    lane_deviation          | 0.183       |
|    max_lane_deviation      | 0.92        |
|    mean_speed_kmh          | 4.37        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.755       |
|    shaped_reward           | 5.22        |
|    steering_variation      | 0.718       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 621         |
|    ep_rew_mean             | -21.2       |
|    success_rate            | 0.1         |
| time/                      |             |
|    fps                     | 2274        |
|    iterations              | 17          |
|    time_elapsed            | 122         |
|    total_timesteps         | 278528      |
| train/                     |             |
|    approx_kl               | 0.029075786 |
|    clip_fraction           | 0.252       |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.49       |
|    explained_variance      | 0.334       |
|    learning_rate           | 0.0003      |
|    loss                    | 0.989       |
|    n_updates               | 160         |
|    policy_gradient_loss    | -0.00689    |
|    std                     | 0.834       |
|    value_loss              | 2.25        |
--------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 1            |
|    window_cost             | 0.1          |
|    window_route_completion | 0.528        |
|    window_success          | 0.233        |
| paper/                     |              |
|    accel_variation         | 0.43         |
|    base_reward             | 124          |
|    collision               | 0            |
|    crash_object            | 0            |
|    crash_vehicle           | 0            |
|    episode_cost            | 0            |
|    episode_length          | 800          |
|    jerk                    | 0.365        |
|    lane_deviation          | 0.169        |
|    max_lane_deviation      | 0.565        |
|    mean_speed_kmh          | 6.88         |
|    min_ttc                 | nan          |
|    out_of_road             | 0            |
|    route_completion        | 0.453        |
|    shaped_reward           | 43           |
|    steering_variation      | 0.705        |
|    success                 | 0            |
|    ttc_risk                | 0            |
| rollout/                   |              |
|    ep_len_mean             | 646          |
|    ep_rew_mean             | -14.6        |
|    success_rate            | 0.1          |
| time/                      |              |
|    fps                     | 2245         |
|    iterations              | 18           |
|    time_elapsed            | 131          |
|    total_timesteps         | 294912       |
| train/                     |              |
|    approx_kl               | 0.0067733293 |
|    clip_fraction           | 0.125        |
|    clip_range              | 0.2          |
|    entropy_loss            | -2.46        |
|    explained_variance      | 0.0561       |
|    learning_rate           | 0.0003       |
|    loss                    | 13.6         |
|    n_updates               | 170          |
|    policy_gradient_loss    | -0.00404     |
|    std                     | 0.824        |
|    value_loss              | 39.3         |
---------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 0            |
|    window_cost             | 0.0667       |
|    window_route_completion | 0.414        |
|    window_success          | 0.0333       |
| paper/                     |              |
|    accel_variation         | 0.445        |
|    base_reward             | 87.6         |
|    collision               | 0            |
|    crash_object            | 0            |
|    crash_vehicle           | 0            |
|    episode_cost            | 0            |
|    episode_length          | 600          |
|    jerk                    | 0.395        |
|    lane_deviation          | 0.127        |
|    max_lane_deviation      | 0.524        |
|    mean_speed_kmh          | 5.92         |
|    min_ttc                 | nan          |
|    out_of_road             | 0            |
|    route_completion        | 0.896        |
|    shaped_reward           | 52.5         |
|    steering_variation      | 0.718        |
|    success                 | 0            |
|    ttc_risk                | 0            |
| rollout/                   |              |
|    ep_len_mean             | 659          |
|    ep_rew_mean             | 6.44         |
|    success_rate            | 0.15         |
| time/                      |              |
|    fps                     | 2235         |
|    iterations              | 19           |
|    time_elapsed            | 139          |
|    total_timesteps         | 311296       |
| train/                     |              |
|    approx_kl               | 0.0141255865 |
|    clip_fraction           | 0.164        |
|    clip_range              | 0.2          |
|    entropy_loss            | -2.43        |
|    explained_variance      | 0.472        |
|    learning_rate           | 0.0003       |
|    loss                    | 9.25         |
|    n_updates               | 180          |
|    policy_gradient_loss    | -0.00341     |
|    std                     | 0.81         |
|    value_loss              | 28.4         |
---------------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 1           |
|    window_cost             | 0           |
|    window_route_completion | 0.622       |
|    window_success          | 0.4         |
| paper/                     |             |
|    accel_variation         | 0.375       |
|    base_reward             | 162         |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 800         |
|    jerk                    | 0.34        |
|    lane_deviation          | 0.345       |
|    max_lane_deviation      | 0.977       |
|    mean_speed_kmh          | 10.4        |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.493       |
|    shaped_reward           | 7.42        |
|    steering_variation      | 0.657       |
|    success                 | 0           |
