variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
curriculum,ppo,0,0.05,0,8.992448544192726,8.992448544192726,0.0,0.0,1.0,1.0,17.680563174652274,0.029670226754564228,0.0
curriculum,ppo,0,0.05,1,4.715951187244448,4.715951187244448,0.0,0.0,1.0,1.0,14.816601435431794,0.024817334901955392,0.0
curriculum,ppo,0,0.05,2,64.81982283785192,64.81982283785192,0.0,1.0,0.0,1.0,36.751599783163236,0.02670910001865455,0.17100738293781245
curriculum,ppo,0,0.05,3,5.799997949126913,5.799997949126913,0.0,0.0,1.0,1.0,15.861713724999259,0.026316778069095954,0.0
curriculum,ppo,0,0.05,4,79.76738258435623,79.76738258435623,0.0,1.0,0.0,1.0,41.031159449743214,0.007761126491115303,0.16135778102844694
curriculum,ppo,0,0.05,5,175.71554565723113,175.71554565723113,0.0,0.0,1.0,1.0,55.631933799167896,0.02235393830717115,0.010991035630970253
curriculum,ppo,0,0.05,6,9.640799474069023,9.640799474069023,0.0,0.0,1.0,1.0,18.18570899153449,0.023925062152557075,0.0
curriculum,ppo,0,0.05,7,112.35093150492658,112.35093150492658,0.0,1.0,0.0,1.0,45.324283992231415,0.01820259114585655,0.04818460809500822
curriculum,ppo,0,0.05,8,7.102469691874131,7.102469691874131,0.0,0.0,1.0,1.0,16.344549505390063,0.02505374283840259,0.0
curriculum,ppo,0,0.05,9,4.450623556414136,4.450623556414136,0.0,0.0,1.0,1.0,14.391734840737115,0.004493900359823153,0.0
curriculum,ppo,0,0.15,0,8.996111781261302,8.996111781261302,0.0,0.0,1.0,1.0,17.68213901275479,0.029699709379311764,0.0
curriculum,ppo,0,0.15,1,4.715951184015724,4.715951184015724,0.0,0.0,1.0,1.0,14.816601138721568,0.024817334005126247,0.0
curriculum,ppo,0,0.15,2,49.07314297136422,49.07314297136422,0.0,1.0,0.0,1.0,32.901992086568015,0.027757535958963055,0.17621268310118607
curriculum,ppo,0,0.15,3,5.797225714152047,5.797225714152047,0.0,0.0,1.0,1.0,15.862082821719863,0.02609535845528756,0.0
curriculum,ppo,0,0.15,4,121.49795810594864,121.49795810594864,0.0,1.0,0.0,1.0,48.75619181618668,0.016481069685972256,0.2010178278244113
curriculum,ppo,0,0.15,5,77.19156360142578,77.19156360142578,0.0,1.0,0.0,1.0,40.71363712658498,0.02228420115126347,0.16960338167904318
curriculum,ppo,0,0.15,6,9.642619343480446,9.642619343480446,0.0,0.0,1.0,1.0,18.183796209835585,0.024558671633712947,0.0
curriculum,ppo,0,0.15,7,67.54873196613913,67.54873196613913,0.0,1.0,0.0,1.0,36.5662961266187,0.01697005279129371,0.23592584627071567
curriculum,ppo,0,0.15,8,7.102469674521499,7.102469674521499,0.0,0.0,1.0,1.0,16.344549039662095,0.025053743397196133,0.0
curriculum,ppo,0,0.15,9,4.4506235563983765,4.4506235563983765,0.0,0.0,1.0,1.0,14.391734774384522,0.004493901147865332,0.0
curriculum,ppo,0,0.3,0,8.999739555172935,8.999739555172935,0.0,0.0,1.0,1.0,17.687680134097068,0.028252890446420872,0.0
curriculum,ppo,0,0.3,1,4.715951213126262,4.715951213126262,0.0,0.0,1.0,1.0,14.816602300156191,0.024817289922524383,0.0
curriculum,ppo,0,0.3,2,54.835615341028785,54.835615341028785,0.0,1.0,0.0,1.0,34.04439869291025,0.024782658311036918,0.21489570526127366
curriculum,ppo,0,0.3,3,5.793852623614585,5.793852623614585,0.0,0.0,1.0,1.0,15.860787298501725,0.026876397297850678,0.0
curriculum,ppo,0,0.3,4,41.26837626369343,41.26837626369343,0.0,1.0,0.0,1.0,30.503536883148204,0.009182325962253593,0.23998875027391192
curriculum,ppo,0,0.3,5,37.06174607740193,37.06174607740193,0.0,1.0,0.0,1.0,29.262904940409907,0.03135211627792429,0.18671439272295867
curriculum,ppo,0,0.3,6,8.681189336762326,8.681189336762326,0.0,0.0,1.0,1.0,17.63312364306684,0.024794114753603935,0.0
curriculum,ppo,0,0.3,7,54.00301023311361,54.00301023311361,0.0,1.0,0.0,1.0,33.16912433649407,0.014426651310462219,0.2136920475988067
curriculum,ppo,0,0.3,8,7.102471695922299,7.102471695922299,0.0,0.0,1.0,1.0,16.344552425760284,0.02505374529088537,0.0
curriculum,ppo,0,0.3,9,3.7022813043767613,3.7022813043767613,0.0,0.0,1.0,1.0,13.858602877705982,0.004501164052635431,0.0
