#{"t_start": 1782898494.3613038, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-21.075135,600,3.617457,0.0,0.0,6.812565057121269,-21.075134976190075,0.0,0.0,0.0,0.0,0.11561941650831,600,0.6949995934959169,0.046479976571681875,0.11862729784589268,0.8645981429020564,0.7896468276406328,0.631606502532959,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-21.477524,600,7.818001,0.0,0.0,5.900915878613784,-21.477524336875238,0.0,0.0,0.0,0.0,0.10073392412726172,600,0.7397221494521744,0.1186237019298678,0.45822891831568796,0.8504344958687822,0.8394887989511093,0.6576683084666729,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-17.141337,600,10.312632,0.0,0.0,7.259317759975358,-17.14133745100572,0.0,0.0,0.0,0.0,0.14430012230021988,600,1.0717897697518297,0.5297852838775671,0.9994421752379276,0.8232225148379803,0.7559394793088238,0.5940876660495996,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-15.681532,600,14.520474,0.0,0.0,9.587966489915779,-15.681531720248312,0.0,0.0,0.0,0.0,0.1524828344931264,600,1.0748322570541304,0.27149612828155645,1.0215263975784508,0.8419866477139294,0.7855236647153894,0.587936940814058,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,16.5,0.0
-10.941542,600,17.095162,0.0,0.0,11.219666231231953,-10.941541643285387,0.0,0.0,0.0,0.0,0.20995417470328864,600,1.260442428028656,0.2754682355541325,0.6715524390161739,0.8016140245025357,0.7630694193144639,0.6085167131324609,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.75,0.0
-23.787046,410,20.368421,0.0,1.0,-1.8513950590100823,-23.787046352931416,0.0,0.0,0.0,1.0,0.1812883725524543,410,1.389483200295672,0.3857117194555704,1.027907176323136,0.8308469361194023,0.7125031342593635,0.6082299754386995,0.0,nan,0.0024390243902439024,0.0,12.75,0,0,0,0,0.0,0.0,0.0,0.0,12.75,0.0
-12.003449,600,23.064318,0.0,0.0,8.440914435379609,-12.003448812438815,0.0,0.0,0.0,0.0,0.20086979899571344,600,1.3419722998287662,0.3414834774332907,0.6601479564056258,0.7827755757669608,0.733429149016738,0.5500244923929374,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.5,0.0
3.822596,600,27.119552,0.0,0.0,22.185118434428336,3.8225956405019685,0.0,0.0,0.0,0.0,0.32433454744292645,600,2.1675478695136894,0.30365838918264126,0.998647859966679,0.8333015608042479,0.6162477325648069,0.49964815969268483,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.75,0.0
-6.777708,539,30.819395,0.0,1.0,3.1038750495635306,-6.777707925761647,0.0,0.0,0.0,1.0,0.25567848498188606,539,2.335117006444706,0.7252652473732418,2.0,0.7992716124333124,0.6176820928179045,0.49480407689188316,0.0,nan,0.0018552875695732839,0.0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0
14.922648,600,33.615527,0.0,0.0,28.592406099191354,14.922648452781358,0.0,0.0,0.0,0.0,0.40754818010618965,600,2.7655322177746755,0.38322114636744153,0.9989811664510994,0.8243727756477892,0.5461836934586366,0.47103373726209,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.25,0.0
8.489268,600,38.075641,0.0,0.0,11.357061125978392,8.489267799484942,0.0,0.0,0.0,0.0,0.42035790788319144,600,3.0843712577368216,1.3013215232121098,2.0,0.7939792213961482,0.5352856475611528,0.42714777946472166,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,28.75,0.0
-45.067265,279,39.534052,0.0,1.0,1.4271927892970364,-45.06726480832847,0.0,0.0,0.0,1.0,0.19730462656743375,279,3.275401432789263,0.7190027749227725,2.0,0.6996020283483263,0.5568366329516133,0.4385573415346043,0.0,nan,0.0035842293906810036,0.0,47.75,0,0,0,0,0.0,0.0,0.0,0.0,47.75,0.0
-75.842252,309,41.224406,0.0,1.0,-6.639716010776157,-75.84225221008393,0.0,0.0,0.0,1.0,0.2525868598434715,309,3.0797676435604036,1.7549236695639596,2.0,0.803374659595559,0.5143681886126694,0.421129746344483,0.0,nan,0.003236245954692557,0.0,75.0,0,0,0,0,0.0,0.0,0.0,0.0,75.0,0.0
8.672808,600,45.78142,0.0,0.0,12.896548394470019,8.672807890229402,0.0,0.0,0.0,0.0,0.4474844564331463,600,3.081323110386037,1.3366286006884014,2.0,0.8392079742439091,0.539786495367686,0.437381754219532,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,141.75,0.0
-162.235774,300,47.312477,0.0,1.0,-3.987216903201544,-162.23577361174029,0.0,0.0,0.0,1.0,0.2869278279953495,300,4.228942327344268,1.5045242210589027,2.0,0.7515368045245607,0.5232703298330307,0.4231964087486267,0.0,nan,0.0033333333333333335,0.0,165.0,0,0,0,0,0.0,0.0,0.0,0.0,165.0,0.0
7.795653,600,51.860812,0.0,0.0,15.040339627401323,7.795653098930349,0.0,0.0,0.0,0.0,0.3558494428409901,600,2.8694965294611006,1.1980739202705122,2.0,0.7742211498816808,0.5604171314835549,0.46706188052892683,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,198.0,0.0
-194.253599,323,53.458329,0.0,1.0,1.251871228699887,-194.25359940107262,0.0,0.0,0.0,1.0,0.29901549948591427,323,3.9352273751867797,0.9275046475124222,2.0,0.8160084819553807,0.4940895343159005,0.40556779346967997,0.0,nan,0.0030959752321981426,0.0,200.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
23.394485,600,57.96682,0.0,0.0,24.147569221367743,23.394485233155052,0.0,0.0,0.0,0.0,0.65069002074904,600,3.8012907228246613,0.7828511045647276,2.0,0.7853228027187288,0.5060388037065665,0.4043851632873217,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
9.400374,600,60.886207,0.0,0.0,18.010637675582114,9.400373647971982,0.0,0.0,0.0,0.0,0.39816849367269813,600,3.0024420863657513,0.7231397363851063,1.4855258917688892,0.7813421609935661,0.5351903353134791,0.48865857899188997,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,197.25,0.0
-166.851018,597,65.589823,0.0,1.0,11.026968236812454,-166.85101837848558,0.0,0.0,0.0,1.0,0.6478499167702731,597,3.974860857067488,0.9584621959507603,2.0,0.7815838484857949,0.4654197226617005,0.4152343679512765,0.0,nan,0.0016750418760469012,0.0,185.5,0,0,0,0,0.0,0.0,0.0,0.0,185.5,1.0
-195.627205,289,67.915202,0.0,1.0,-5.861403152093049,-195.6272049163338,0.0,0.0,0.0,1.0,0.09844988865709102,289,4.13649190062179,1.7181059560068583,2.0,0.825980137827384,0.4220053658765905,0.36245845861500936,0.0,nan,0.0034602076124567475,0.0,193.5,0,0,0,0,0.0,0.0,0.0,0.0,193.5,1.0
-201.723827,224,69.789486,0.0,1.0,-4.872090187383494,-201.72382735312522,0.0,0.0,0.0,1.0,0.08040725801888424,224,4.529428634615527,1.507790017881687,2.0,0.8382341134628015,0.45471108491931644,0.408240803118263,0.0,nan,0.004464285714285714,0.0,200.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,1.0
-201.626889,195,72.594361,0.0,1.0,-4.275679165536698,-201.62688871198304,0.0,0.0,0.0,1.0,0.07203169569284414,195,4.6701350946686215,1.193122439878443,2.0,0.8119013500519288,0.4814464040291615,0.3629550340848091,0.0,nan,0.005128205128205128,0.0,200.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,1.0
7.329561,600,77.704959,0.0,0.0,16.242864522104934,7.32956055442301,0.0,0.0,0.0,0.0,0.2086042764456845,600,4.187937034347669,1.3562123834623352,2.0,0.7823575935761133,0.4885996855298678,0.41655350039402644,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
36.142463,600,82.49412,0.0,0.0,31.080766305066206,36.14246317451487,0.0,0.0,0.0,0.0,0.7934026673993926,600,6.049504036440547,1.0542154554913212,2.0,0.7524030537282427,0.4394432425002257,0.3574459839860598,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
