#{"t_start": 1782898494.356391, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-20.949857,600,3.618958,0.0,0.0,6.143323174989769,-20.949857040872814,0.0,0.0,0.0,0.0,0.1109493790544107,600,0.7693020201485088,0.16758777249142356,0.32733818981281476,0.7932002261901895,0.81190363071238,0.635784923247993,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-21.793244,600,7.823415,0.0,0.0,6.132343545320841,-21.793244300046286,0.0,0.0,0.0,0.0,0.09468613090977701,600,0.7487039512540291,0.07624709613982744,0.40037553795891584,0.79744092139105,0.8310369640650849,0.6838942692801356,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-16.360976,600,10.321367,0.0,0.0,10.993412723952192,-16.360975821223395,0.0,0.0,0.0,0.0,0.13474392722668355,600,0.910537495881094,0.0682079199404019,0.18970229845031775,0.8333404718339443,0.7792088777323564,0.634428562472264,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-35.036674,411,13.727483,0.0,1.0,-6.4378826041099675,-35.03667405618996,0.0,0.0,0.0,1.0,0.10274224152883438,411,1.0376077645194826,0.24329687080566192,1.027730730916864,0.8325225499225214,0.8135440852447728,0.5795459987328291,0.0,nan,0.0024330900243309003,0.0,17.5,0,0,0,0,0.0,0.0,0.0,0.0,17.5,0.0
-14.388961,600,16.272337,0.0,0.0,10.25093657627177,-14.388961122590631,0.0,0.0,0.0,0.0,0.16451901964244967,600,1.1458444826946566,0.3505577283964346,1.156072150635339,0.7833651177771389,0.7658772900203864,0.6014767136176428,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.5,0.0
-7.846852,600,20.398753,0.0,0.0,13.979952794982879,-7.846851749741357,0.0,0.0,0.0,0.0,0.23710572842557393,600,1.4139077432348661,0.29671786176742854,0.8252863115278202,0.784058169896404,0.7125765175124009,0.5575854076941809,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,0.0
-9.307996,600,23.106239,0.0,0.0,14.356318303537384,-9.307995772755849,0.0,0.0,0.0,0.0,0.1971281691825152,600,1.3286997430262466,0.2667698478944337,0.8952304766990841,0.8369783247821033,0.6932287211467822,0.563312300145626,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8.5,0.0
-13.602894,594,27.081436,0.0,1.0,-0.16561518816081744,-13.602894009774438,0.0,0.0,0.0,1.0,0.3126637861435323,594,1.977954775410875,1.1640410132495553,2.0,0.8359988989302205,0.6454951573000212,0.49087573592911665,0.0,nan,0.0016835016835016834,0.0,5.5,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0.0
0.695585,600,31.076868,0.0,0.0,15.732501174771139,0.6955850787471834,0.0,0.0,0.0,0.0,0.3159778163787204,600,2.0121202757401293,0.47881545593415864,2.0,0.825022022339205,0.6290552760660648,0.5171018813053767,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
11.606376,600,33.885939,0.0,0.0,16.622054547947297,11.60637569417448,0.0,0.0,0.0,0.0,0.4815116140066944,600,2.739968184758652,0.5673434760602569,0.9996133711118474,0.7987271176775297,0.5673361913363139,0.4722070256868998,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0.0
-18.512284,506,37.871309,0.0,1.0,3.8856616831227786,-18.512283911487863,0.0,0.0,0.0,1.0,0.40649617489835815,506,3.4432382471232517,1.247689123121916,2.0,0.7691901654240643,0.5177937255428714,0.4299203097349099,0.0,nan,0.001976284584980237,0.0,25.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,0.0
-50.905632,454,40.275902,0.0,1.0,-1.008265747393473,-50.90563154998037,0.0,0.0,0.0,1.0,0.46495004412387864,454,3.653643089348519,1.4414098698555873,2.0,0.8369620270567582,0.4923181238416008,0.40189265916000905,0.0,nan,0.0022026431718061676,0.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,59.0,0.0
14.153423,600,44.938158,0.0,0.0,9.728872823250372,14.153422926380152,0.0,0.0,0.0,0.0,0.5296328838251657,600,4.021289071150632,1.6989182159662481,2.0,0.7869825574724625,0.5025893580913544,0.4148987797896067,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,130.0,0.0
20.289089,600,48.012968,0.0,0.0,24.433416246316025,20.289089485150615,0.0,0.0,0.0,0.0,0.5690793787330868,600,3.508472153010901,0.8991332285195246,2.0,0.8052306822314859,0.5117385465403398,0.4155691581964493,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,177.25,0.0
-187.097957,416,51.545793,0.0,1.0,0.4640132443974405,-187.09795721618954,0.0,0.0,0.0,1.0,0.42733453872039123,416,4.039552006402736,1.3082928198787427,2.0,0.7537557641671111,0.5146334770923624,0.4184629045999967,0.0,nan,0.002403846153846154,0.0,193.75,0,0,0,0,0.0,0.0,0.0,0.0,193.75,0.0
13.519036,600,54.560399,0.0,0.0,10.352521322793603,13.519036140704701,0.0,0.0,0.0,0.0,0.5580925159769308,600,3.507293762855081,1.5936818114650935,2.0,0.7806413629961511,0.5177060174942016,0.4435759249329567,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
38.4238,600,58.968525,0.0,0.0,36.6509364532362,38.42379992088326,0.0,0.0,0.0,0.0,0.8216110564755059,600,4.645167862910556,0.5994710681260446,2.0,0.7867707970583191,0.43765578389167786,0.3722571893533071,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
28.697379,600,61.885313,0.0,0.0,24.646095285189876,28.697378502533798,0.0,0.0,0.0,0.0,0.7658110286646292,600,4.126751065845638,0.9141126958202341,2.0,0.750816834072272,0.4916251167158286,0.4031322129567464,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,193.75,0.0
-160.55278,602,67.42001,0.0,1.0,14.897166454332481,-160.55277967749817,0.0,0.0,0.0,1.0,0.906621236511186,602,5.853789815900631,1.307967722805215,2.0,0.7602326034558968,0.44291910647949906,0.3818589106350642,0.0,nan,0.0016611295681063123,0.0,191.0,0,0,0,0,0.0,0.0,0.0,0.0,191.0,1.0
-199.371321,701,74.644174,0.0,1.0,-1.4768541977723881,-199.371320857731,0.0,0.0,0.0,1.0,0.2155702080385064,701,5.15723125999283,1.564086517107729,2.0,0.7602630280032647,0.4598984438155415,0.3905186113209255,0.0,nan,0.0014265335235378032,0.0,200.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,1.0
12.300706,600,79.027626,0.0,0.0,15.773153068355217,12.300706095675523,0.0,0.0,0.0,0.0,0.23547098538326347,600,5.283879175301419,1.2801034548356462,2.0,0.7496635795757175,0.4446743840475877,0.3531908543904622,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,199.25,0.0
93.453629,517,83.172429,1.0,0.0,53.46403783818442,93.45362860361604,0.0,0.0,0.0,0.0,0.9457203228174613,517,6.095245071498512,0.8199504702634172,2.0,0.7664805590039987,0.4235579875267221,0.36075461694765365,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
98.362685,626,86.796697,1.0,0.0,69.84436656924271,98.36268498899275,0.0,0.0,0.0,0.0,0.9480167234790465,626,5.089837159964744,0.43015155530274174,1.202038354472619,0.7539201865133386,0.42266969587475345,0.3900605809098235,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,192.25,1.0
