#{"t_start": 1782898494.3417165, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-21.210017,600,3.633666,0.0,0.0,5.9914433446243045,-21.21001692288296,0.0,0.0,0.0,0.0,0.11147538016016288,600,0.7418819825073923,0.17556496559014279,0.293355140094456,0.8157938929150502,0.825494216044123,0.6341211226892968,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-22.484848,600,7.834514,0.0,0.0,5.592281149092484,-22.48484770977806,0.0,0.0,0.0,0.0,0.09230039052252344,600,0.653764779170188,0.07219313806243972,0.13444164956611718,0.8149733411893249,0.8107989894722899,0.5911275088538727,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-18.820406,600,10.332269,0.0,0.0,6.451292048239179,-18.82040631289222,0.0,0.0,0.0,0.0,0.13179825543293977,600,0.9139015041656705,0.4270557230632711,0.9983527238453324,0.8000830935096989,0.8141000773385167,0.6243809236834447,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-15.975137,600,14.53687,0.0,0.0,10.345347091301457,-15.97513702317046,0.0,0.0,0.0,0.0,0.14007298103929441,600,0.9857641782919611,0.12027702058676501,0.40199497211260726,0.8644090413364272,0.7420705803732077,0.5876942731936773,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,16.5,0.0
-13.398529,600,17.11782,0.0,0.0,13.525550806697412,-13.3985285347191,0.0,0.0,0.0,0.0,0.15295653539773943,600,1.1102283009420901,0.02962865942479394,0.10444094641036694,0.8000101523970564,0.7983796155452728,0.6110443716744581,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,13.75,0.0
-8.406268,600,21.266527,0.0,0.0,7.83483748877058,-8.406268236895082,0.0,0.0,0.0,0.0,0.249210433957321,600,1.6932008564278627,1.3950830971538872,2.0,0.7881867375038564,0.6582890802870194,0.5304397303362688,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,10.5,0.0
-8.125539,600,25.383601,0.0,0.0,11.53860945762101,-8.125539134802095,0.0,0.0,0.0,0.0,0.2201718712129135,600,1.4742220537666104,0.486628726511003,0.9984130796132688,0.8500418598235895,0.7075869117180507,0.5620857173204422,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.5,0.0
-0.165902,600,27.969826,0.0,0.0,12.99896605310556,-0.16590208504907722,0.0,0.0,0.0,0.0,0.32115382961327116,600,2.053039310292984,1.110434875046197,2.0,0.7940852304237584,0.6470727112392585,0.5173290581504504,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.25,0.0
9.3716,600,32.094177,0.0,0.0,14.078799051519168,9.371600379462341,0.0,0.0,0.0,0.0,0.5210733617900914,600,3.004349516393046,0.8581551898088717,2.0,0.8027394800943632,0.5669341403990984,0.45869174217184383,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.7499999999999998,0.0
-6.046587,349,33.635101,0.0,1.0,-5.887211891802304,-6.046587475868936,0.0,0.0,0.0,1.0,0.2515672823344073,349,2.9804763454951546,1.4953443118563168,2.0,0.7712709111692571,0.5288228869096597,0.4662844740217258,0.0,nan,0.0028653295128939827,0.0,4.25,0,0,0,0,0.0,0.0,0.0,0.0,4.25,0.0
19.90331,600,38.093865,0.0,0.0,26.11351838185799,19.903309712772938,0.0,0.0,0.0,0.0,0.5598850173947978,600,3.5270848602151963,0.8705491436078329,2.0,0.758077453772227,0.5374423221250375,0.4420839274923007,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,28.75,0.0
-53.152956,456,40.559981,0.0,1.0,0.12942784267212382,-53.15295594235515,0.0,0.0,0.0,1.0,0.5660776712102928,456,4.149470640665321,1.109092348690238,2.0,0.7419470009769786,0.49292147336037534,0.40906614522662077,0.0,nan,0.0021929824561403508,0.0,64.25,0,0,0,0,0.0,0.0,0.0,0.0,64.25,0.0
-90.079438,258,41.954948,0.0,1.0,-1.3603399924153443,-90.07943833406075,0.0,0.0,0.0,1.0,0.27669105540489725,258,3.86644408699446,0.954344557188987,2.0,0.7830294182076473,0.4532700499822927,0.39409995968489686,0.0,nan,0.003875968992248062,0.0,96.0,0,0,0,0,0.0,0.0,0.0,0.0,96.0,0.0
-108.420556,136,44.042821,0.0,1.0,-7.155989246453926,-108.42055580333292,0.0,0.0,0.0,1.0,0.1469146273298014,136,4.044284360753264,1.4836301796874138,2.0,0.8575766212032998,0.4726472422480583,0.3582654615097186,0.0,nan,0.007352941176470588,0.0,107.75,0,0,0,0,0.0,0.0,0.0,0.0,107.75,0.0
-138.20264,341,45.835215,0.0,1.0,-3.992534214831549,-138.20264003338247,0.0,0.0,0.0,1.0,0.39145423580110994,341,3.771040100575304,1.5683485798064538,2.0,0.744032059553082,0.4965761170184507,0.41768216964436417,0.0,nan,0.002932551319648094,0.0,144.0,0,0,0,0,0.0,0.0,0.0,0.0,144.0,0.0
22.698128,600,48.881016,0.0,0.0,9.032816621263112,22.69812801039539,0.0,0.0,0.0,0.0,0.7893906566587944,600,4.911833266196102,1.6850071200515426,2.0,0.7433514424661796,0.4614624138673147,0.4076019239425659,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,181.25,0.0
20.876625,600,53.336382,0.0,0.0,20.856038322582762,20.876624984828474,0.0,0.0,0.0,0.0,0.6599535274512366,600,3.700337746278384,1.1697322464005138,2.0,0.7588463667035102,0.5187438949445884,0.4303561125199,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
19.674107,600,57.86374,0.0,0.0,29.379601047700024,19.674106530077886,0.0,0.0,0.0,0.0,0.447810200207595,600,3.3126014515785656,0.48230626689455014,0.9996402918060446,0.7841752664310236,0.5034415782988071,0.44566891262928643,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
22.100845,600,60.752821,0.0,0.0,12.034480192663846,22.10084453011426,0.0,0.0,0.0,0.0,0.6411201477927437,600,4.724556680021967,1.3077513278259576,2.0,0.7240607600845397,0.46658520663777986,0.390297710498174,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,198.75,0.0
33.686807,800,67.163363,0.0,0.0,35.852853787091306,33.68680701178068,0.0,0.0,0.0,0.0,0.7586793372745,800,4.468000168157269,0.9792111596180662,2.0,0.7865082159498706,0.49904690589755774,0.40314614452421665,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,190.0,1.0
19.907319,800,75.052273,0.0,0.0,21.059258673319647,19.907318769131745,0.0,0.0,0.0,0.0,0.445922981082397,800,5.994075036170533,1.3410152136608273,2.0,0.8124619343318045,0.41437457989901305,0.36291041150689124,0.0,40.99903001207695,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,1.0
-192.850847,514,78.873864,0.0,1.0,8.897232444489603,-192.8508468305329,0.0,0.0,0.0,1.0,0.18668456490740967,514,5.891356547385915,1.4039422519976048,2.0,0.7150946527516564,0.44844366465097274,0.36879840562779614,0.0,nan,0.0019455252918287938,0.0,199.25,0,0,0,0,0.0,0.0,0.0,0.0,199.25,0.0
31.214316,600,83.450407,0.0,0.0,31.795935076432137,31.21431564825982,0.0,0.0,0.0,0.0,0.6572116036681264,600,4.959734453798009,1.1179334587527265,2.0,0.7551758987394472,0.4473219134906928,0.38887850294510523,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
95.984508,766,89.719731,1.0,0.0,63.97271267938077,95.98450782594612,0.0,0.0,0.0,0.0,0.9566050495418621,766,5.461642645851291,0.7371470667822123,2.0,0.7453819166956465,0.4438459768930241,0.37744642961429864,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,189.0,1.0
57.284706,800,95.883898,0.0,0.0,95.03145036634518,57.28470600439597,0.0,0.0,0.0,0.0,0.3872993607074478,800,7.0826120255267115,0.4133273206500261,0.9967408305477761,0.7295145126292482,0.41183395627886055,0.3204574379324913,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,182.0,1.0
-172.572751,250,99.38277,0.0,1.0,8.430403022529674,-172.57275097993252,0.0,0.0,0.0,1.0,0.09206825029342139,250,5.48627753019073,0.44236438986364607,1.067773254244584,0.8011348643600941,0.4033862713575363,0.33446754479408264,0.0,nan,0.004,0.0,178.25,0,0,0,0,0.0,0.0,0.0,0.0,178.25,1.0
47.111083,600,104.118771,0.0,0.0,76.2682232967345,47.11108265381452,0.0,0.0,0.0,0.0,0.35423236684824216,600,7.233528381179256,0.35959745856280206,0.99999971622975,0.7559949452554187,0.3755735060572624,0.3427353419860204,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,174.0,0.0
-114.547692,510,108.803586,0.0,1.0,32.83890434789253,-114.54769170493657,0.0,0.0,0.0,1.0,1.0010952040372398,510,8.939199038731298,0.8322970385068879,2.0,0.7139388352486433,0.358947864817638,0.3155479195071202,0.0,nan,0.00196078431372549,0.0,160.25,0,0,0,0,0.0,0.0,0.0,0.0,160.25,0.0
96.017794,434,111.672689,1.0,0.0,56.18912017574384,96.01779397305415,0.0,0.0,0.0,0.0,0.9541077961727421,434,8.413876899468537,0.7780107080216635,2.0,0.7346154549566831,0.3619940212245361,0.30230454915130195,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,169.0,1.0
-179.094767,460,116.92544,0.0,1.0,14.431504044930229,-179.0947674768575,0.0,0.0,0.0,1.0,0.2229826833559132,460,6.94350530954492,1.0721090715937958,2.0,0.76766013831872,0.4033655320820601,0.34089433473089464,0.0,24.393474986143175,0.002173913043478261,0.0,192.25,0,0,0,0,0.0,0.0,0.0,0.0,192.25,1.0
-175.435729,529,121.487968,0.0,1.0,21.724353284210014,-175.4357287911758,0.0,0.0,0.0,1.0,0.4717364855573071,529,10.920897730098764,1.1125683902725143,2.0,0.745823332071586,0.3288423700684185,0.3051062008834291,0.0,nan,0.001890359168241966,0.0,200.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,1.0
37.69131,600,127.56847,0.0,0.0,59.25172310971074,37.69131010013155,0.0,0.0,0.0,0.0,0.2721816181758735,600,9.014198954256399,0.7696425768102257,2.0,0.7307534682874878,0.35921026627222696,0.3071008855104446,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,200.0,0.0
