variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,26,10401,7,0.0,10,8,550.026901778895,342.3107695625164,1.0,0.9932375775401907,0.0,0.0,0.0,0.0,0.0,1179,18.33400673446395,0.15959436210958908,0.46626812685155666,0.02808010523650634,0.22731128074639526,0.22900763358778625,0.0,,1029,0,0,1029,0.8727735368956743,0.0,0.0,0.8727735368956743
proposed,ppo,26,10201,7,0.0,11,8,485.3882278378237,316.3080805333802,1.0,0.9921600872230486,0.0,0.0,0.0,0.0,0.0,1022,18.269726277924,0.14483369547777541,0.4246118848542402,0.028440728603402944,0.24070450097847357,0.24266144814090018,0.0,,882,0,0,882,0.863013698630137,0.0,0.0,0.863013698630137
proposed,ppo,26,10701,7,0.0,12,8,413.3946583486642,271.8209930603344,1.0,0.9896256445560209,0.0,0.0,0.0,0.0,0.0,915,18.282622141587744,0.1967957946222282,0.6856627771082897,0.02819792198734816,0.2273224043715847,0.22950819672131148,0.0,,795,0,0,795,0.8688524590163934,0.0,0.0,0.8688524590163934
proposed,ppo,26,10601,7,0.0,13,8,461.83062771407566,293.5205136574865,1.0,0.9914922617631182,0.0,0.0,0.0,0.0,0.0,1029,18.29850649126556,0.19750171615654669,0.7348958252116526,0.0281930927266851,0.23129251700680273,0.2293488824101069,0.0,,894,0,0,894,0.8688046647230321,0.0,0.0,0.8688046647230321
proposed,ppo,26,10501,7,0.0,14,8,560.630857768693,337.24261232144886,1.0,0.9932314651825025,0.0,0.0,0.0,0.0,0.0,1247,18.30215271707637,0.1915798489647569,0.6811434157475476,0.028896520865383562,0.23736968724939855,0.23897353648757017,0.0,,1082,0,0,1082,0.867682437850842,0.0,0.0,0.867682437850842
proposed,ppo,26,10301,7,0.0,15,8,600.588106587199,374.15045087092557,1.0,0.9925933541350088,0.0,0.0,0.0,0.0,0.0,1244,18.330792327834892,0.12775181301243957,0.4002416774955643,0.02754273854470827,0.2282958199356913,0.22990353697749197,0.0,,1086,0,0,1086,0.8729903536977492,0.0,0.0,0.8729903536977492
proposed,ppo,26,10102,7,0.0,16,8,452.0426590603998,247.75216191652726,1.0,0.9889129236910825,0.0,0.0,0.0,0.0,0.0,1113,18.321802046712968,0.2812104952010784,0.9844344748722684,0.03129955404772786,0.23539982030548068,0.23180592991913745,0.0,,965,0,0,965,0.867026055705301,0.0,0.0,0.867026055705301
proposed,ppo,26,10002,7,0.0,17,8,483.3077352883542,313.3436313699251,1.0,0.9909158660933244,0.0,0.0,0.0,0.0,0.0,1031,18.301455386044164,0.15781877046398102,0.514268373097902,0.029808996652888005,0.23278370514064015,0.23375363724539283,0.0,,895,0,0,895,0.8680892337536372,0.0,0.0,0.8680892337536372
proposed,ppo,26,10402,7,0.0,18,8,501.5765621774107,315.67355354815015,1.0,0.9912466406112332,0.0,0.0,0.0,0.0,0.0,1096,18.259090539549046,0.17736461754953906,0.70756472679273,0.029404431078871918,0.24452554744525548,0.24635036496350365,0.0,,944,0,0,944,0.8613138686131386,0.0,0.0,0.8613138686131386
proposed,ppo,26,10702,7,0.0,19,8,473.39773838548376,314.88906663074613,1.0,0.9908907541819155,0.0,0.0,0.0,0.0,0.0,970,18.25404481850416,0.12176554633507,0.4929067517963694,0.029625669230716592,0.24123711340206186,0.24123711340206186,0.0,,835,0,0,835,0.8608247422680413,0.0,0.0,0.8608247422680413
proposed,ppo,26,10602,7,0.0,20,8,377.50115709183075,260.25337618111854,1.0,0.98981705122003,0.0,0.0,0.0,0.0,0.0,835,18.27179693108049,0.197724910811631,0.5385833521794217,0.0277938959657209,0.2251497005988024,0.2275449101796407,0.0,,725,0,0,725,0.8682634730538922,0.0,0.0,0.8682634730538922
proposed,ppo,26,10202,7,0.0,21,8,564.3206199504958,322.91573511223925,1.0,0.9950484871413261,0.0,0.0,0.0,0.0,0.0,1333,18.345853133223414,0.24181207324825463,0.6687085160350676,0.031107166528405547,0.23092578687975485,0.22792503669220796,0.0,,1162,0,0,1162,0.8717179294823706,0.0,0.0,0.8717179294823706
proposed,ppo,26,10502,7,0.0,22,8,554.9920838367407,337.6716349212056,1.0,0.9933256404263943,0.0,0.0,0.0,0.0,0.0,1221,18.300186139548064,0.18205588375634277,0.6791119640366801,0.027876488582965635,0.23669123669123668,0.23832923832923833,0.0,,1059,0,0,1059,0.8673218673218673,0.0,0.0,0.8673218673218673
proposed,ppo,26,10102,7,0.0,23,8,382.8485573457715,265.8163170180492,1.0,0.9899487423774551,0.0,0.0,0.0,0.0,0.0,818,18.225225905242343,0.16630001726144872,0.5419978849195833,0.03319330834259887,0.2469437652811736,0.2469437652811736,0.0,,700,0,0,700,0.8557457212713936,0.0,0.0,0.8557457212713936
proposed,ppo,26,10003,7,0.0,24,8,466.2964683230293,304.13612158717217,1.0,0.9903551328393131,0.0,0.0,0.0,0.0,0.0,1002,18.293170437977537,0.16543326924978685,0.494963498821567,0.030725414158326542,0.23552894211576847,0.23552894211576847,0.0,,868,0,0,868,0.8662674650698603,0.0,0.0,0.8662674650698603
proposed,ppo,26,10303,7,0.0,25,8,650.9257036423014,317.44315172208496,0.0,0.9139989537287233,0.0,0.0,0.0,0.0,0.0,1500,18.336356438309984,0.19263524508751906,0.5171723486780586,0.03340197305955614,0.24263226811091104,0.23863226811091104,0.0,,1299,0,0,1299,0.866,0.0,0.0,0.866
proposed,ppo,26,10703,7,0.0,26,8,580.7524021543163,353.19602672120595,1.0,0.9924932107397063,0.0,0.0,0.0,0.0,0.0,1273,18.326874053584348,0.17805896938610885,0.521540290164095,0.029351577946648458,0.23252160251374707,0.23095051060487037,0.0,,1108,0,0,1108,0.8703849175176748,0.0,0.0,0.8703849175176748
proposed,ppo,26,10603,7,0.0,27,8,578.4385244564648,350.8041950906395,1.0,0.9935035632196587,0.0,0.0,0.0,0.0,0.0,1271,18.322634355320897,0.17983476097484913,0.5686306339888343,0.029276432247647765,0.23446105428796224,0.23288749016522423,0.0,,1104,0,0,1104,0.8686073957513769,0.0,0.0,0.8686073957513769
proposed,ppo,26,10403,7,0.0,28,8,609.0267514074416,363.7964917914038,1.0,0.9931019836604081,0.0,0.0,0.0,0.0,0.0,1323,18.364560661625017,0.17116900458536122,0.7259826007326804,0.026889984434518403,0.21919879062736206,0.22071050642479215,0.0,,1162,0,0,1162,0.8783068783068783,0.0,0.0,0.8783068783068783
proposed,ppo,26,10203,7,0.0,29,8,552.7943298860532,353.5100419447126,1.0,0.9924393563112387,0.0,0.0,0.0,0.0,0.0,1158,18.279882241566764,0.1361189494980009,0.22239387231964752,0.028347591749699672,0.24093264248704663,0.24093264248704663,0.0,,1001,0,0,1001,0.8644214162348878,0.0,0.0,0.8644214162348878
proposed,ppo,26,10503,7,0.0,30,8,477.6475727076688,280.0209228310767,1.0,0.9921488091670019,0.0,0.0,0.0,0.0,0.0,1146,18.299558634312753,0.25785571535691204,0.7435609059676238,0.028382074023250745,0.2338568935427574,0.2356020942408377,0.0,,995,0,0,995,0.868237347294939,0.0,0.0,0.868237347294939
proposed,ppo,26,10003,7,0.0,31,8,507.8781289269386,331.81596266370315,1.0,0.9906763705818111,0.0,0.0,0.0,0.0,0.0,1053,18.329492113000196,0.13103135899306897,0.38498736353090723,0.029114401183318407,0.22602089268755934,0.22697056030389365,0.0,,918,0,0,918,0.8717948717948718,0.0,0.0,0.8717948717948718
proposed,ppo,26,10104,7,0.0,32,8,649.2797179354194,316.05792216778445,0.0,0.9933995502409059,0.0,0.0,0.0,0.0,0.0,1500,18.332007095023922,0.1951526804930733,0.802467807551349,0.027088393051642925,0.23333333333333334,0.23466666666666666,0.0,,1308,0,0,1308,0.872,0.0,0.0,0.872
proposed,ppo,26,10304,7,0.0,33,8,625.9007764735404,369.3176656794138,1.0,0.9935460209537017,0.0,0.0,0.0,0.0,0.0,1370,18.32577893770248,0.1756086661147322,0.7122732704928839,0.026941120301808372,0.23138686131386862,0.23284671532846715,0.0,,1194,0,0,1194,0.8715328467153285,0.0,0.0,0.8715328467153285
proposed,ppo,26,10704,7,0.0,34,8,493.5154372901693,321.1731309080777,1.0,0.991448664472488,0.0,0.0,0.0,0.0,0.0,1014,18.290870446174104,0.125226016917296,0.6269159903232239,0.028468064609290463,0.23076923076923078,0.23274161735700197,0.0,,880,0,0,880,0.8678500986193294,0.0,0.0,0.8678500986193294
proposed,ppo,26,10404,7,0.0,35,8,450.9176258910473,290.66652760126783,1.0,0.9911110470330643,0.0,0.0,0.0,0.0,0.0,999,18.322443061454845,0.19470051148444126,0.5416081647501352,0.02611801912821643,0.22022022022022023,0.2222222222222222,0.0,,873,0,0,873,0.8738738738738738,0.0,0.0,0.8738738738738738
proposed,ppo,26,10604,7,0.0,36,8,572.4906500415138,341.0645183023456,1.0,0.9926851071890207,0.0,0.0,0.0,0.0,0.0,1276,18.300416228531923,0.19185286336166735,0.7979626757247792,0.028430264987464596,0.23981191222570533,0.23981191222570533,0.0,,1106,0,0,1106,0.8667711598746082,0.0,0.0,0.8667711598746082
proposed,ppo,26,10204,7,0.0,37,8,533.3323278522159,290.10046955567566,1.0,0.9927404968640531,0.0,0.0,0.0,0.0,0.0,1303,18.308156011482204,0.26918053646852436,0.9071961234104317,0.030891524144274655,0.2425052937597654,0.23943545492630414,0.0,,1128,0,0,1128,0.8656945510360706,0.0,0.0,0.8656945510360706
proposed,ppo,26,10504,7,0.0,38,8,533.9850697459761,337.2695542595308,1.0,0.9919692985678126,0.0,0.0,0.0,0.0,0.0,1140,18.26729685737395,0.15536489903013062,0.5437686115557431,0.03154528758186324,0.24912280701754386,0.24912280701754386,0.0,,980,0,0,980,0.8596491228070176,0.0,0.0,0.8596491228070176
proposed,ppo,26,10004,7,0.0,39,8,513.5078780589205,308.47514578827804,1.0,0.994065476735907,0.0,0.0,0.0,0.0,0.0,1177,18.321731771053845,0.21843089584223868,0.8290788225903758,0.029689455779147483,0.23279524214103653,0.23279524214103653,0.0,,1022,0,0,1022,0.8683092608326253,0.0,0.0,0.8683092608326253
proposed,ppo,26,10105,7,0.0,40,8,526.7261569141647,329.86810349710555,1.0,0.9910975273553634,0.0,0.0,0.0,0.0,0.0,1146,18.317183603366395,0.1761086544749484,0.5016667104201925,0.027502105734676745,0.2286212914485166,0.2286212914485166,0.0,,999,0,0,999,0.8717277486910995,0.0,0.0,0.8717277486910995
proposed,ppo,26,10305,7,0.0,41,8,445.3199773342478,291.06369465551404,1.0,0.990076832515382,0.0,0.0,0.0,0.0,0.0,979,18.32693025894736,0.19001581746798227,0.5376813701278531,0.026883477414316053,0.21859039836567926,0.22063329928498468,0.0,,856,0,0,856,0.874361593462717,0.0,0.0,0.874361593462717
proposed,ppo,26,10705,7,0.0,42,8,503.61052023416704,315.6772449075088,1.0,0.9914913887579164,0.0,0.0,0.0,0.0,0.0,1115,18.33502535517544,0.19165433263012105,0.5743800202545982,0.026628068805308887,0.22242152466367712,0.2242152466367713,0.0,,975,0,0,975,0.874439461883408,0.0,0.0,0.874439461883408
proposed,ppo,26,10205,7,0.0,43,8,337.1442238662203,252.12898531004151,1.0,0.9860632090321305,0.0,0.0,0.0,0.0,0.0,682,18.19758344542049,0.1218988130798115,0.4202200973739322,0.031016648573598815,0.2404692082111437,0.2434017595307918,0.0,,583,0,0,583,0.8548387096774194,0.0,0.0,0.8548387096774194
proposed,ppo,26,10505,7,0.0,44,8,313.1868327539077,209.5114833702824,1.0,0.9850336421653475,0.0,0.0,0.0,0.0,0.0,749,18.277309001023074,0.2718210194704331,0.8626664498051629,0.03010906872354468,0.22696929238985314,0.22963951935914553,0.0,,648,0,0,648,0.8651535380507344,0.0,0.0,0.8651535380507344
proposed,ppo,26,10605,7,0.0,45,8,464.7819568345238,296.94122165921067,1.0,0.9897402350728834,0.0,0.0,0.0,0.0,0.0,1032,18.327396799362454,0.19672938111237973,0.6638172583162492,0.027238010933312278,0.22093023255813954,0.22286821705426357,0.0,,902,0,0,902,0.874031007751938,0.0,0.0,0.874031007751938
proposed,ppo,26,10405,7,0.0,46,8,642.6581003602981,393.37935814608386,1.0,0.9941438414414333,0.0,0.0,0.0,0.0,0.0,1341,18.283277428539158,0.12941966964405582,0.4048640723133587,0.028522525933112098,0.2431021625652498,0.24459358687546606,0.0,,1160,0,0,1160,0.8650260999254288,0.0,0.0,0.8650260999254288
proposed,ppo,26,10205,7,0.0,47,8,344.681207220584,234.05520197967962,1.0,0.9899277531923096,0.0,0.0,0.0,0.0,0.0,801,18.22031435563464,0.23614019979887452,0.6515170066706515,0.03663667873014346,0.2571785268414482,0.25218476903870163,0.0,,678,0,0,678,0.846441947565543,0.0,0.0,0.846441947565543
proposed,ppo,26,10106,7,0.0,48,8,549.2889480444859,332.2359208798305,1.0,0.9927678845682457,0.0,0.0,0.0,0.0,0.0,1228,18.32353041928568,0.19576732278449815,0.5854720307523301,0.029935968101459952,0.23452768729641693,0.23452768729641693,0.0,,1067,0,0,1067,0.8688925081433225,0.0,0.0,0.8688925081433225
proposed,ppo,26,10706,7,0.0,49,8,525.7363011333725,326.6080730776705,1.0,0.9926323373118734,0.0,0.0,0.0,0.0,0.0,1144,18.32922125453626,0.17517770752426007,0.6108368888408077,0.029500978385624183,0.229020979020979,0.229020979020979,0.0,,997,0,0,997,0.8715034965034965,0.0,0.0,0.8715034965034965
proposed,ppo,26,10200,7,0.08,0,8,395.48758681275643,247.09416075303912,1.0,0.9890382708285154,0.0,0.0,0.0,0.0,0.0,918,18.272041178335307,0.23694983227446417,0.8151877415405653,0.034945465171352545,0.23910080659363525,0.23692215735616248,0.0,,791,0,0,791,0.8616557734204793,0.0,0.0,0.8616557734204793
proposed,ppo,26,10500,7,0.08,1,8,461.7347266953737,277.5739263930324,1.0,0.9906415271138023,0.0,0.0,0.0,0.0,0.0,1091,17.318548669035547,0.19660619783094146,0.4424266163588635,0.035357243725884877,0.3087076094039092,0.3189734206300171,0.0022857885556539404,8.382213693668193,809,43,0,766,0.7415215398716773,0.03941338221814849,0.0,0.7021081576535289
proposed,ppo,26,10000,7,0.08,2,8,511.0345527151429,290.2016200028833,1.0,0.9924650584921045,0.0,0.0,0.0,0.0,0.0,1203,18.297600687600593,0.2408008868250444,1.1830077654306734,0.028756035411697894,0.22643391529124474,0.22975893607262463,8.773687988438966e-05,11.353312910943506,1044,2,0,1042,0.8678304239401496,0.0016625103906899418,0.0,0.8661679135494597
proposed,ppo,26,10200,7,0.08,3,8,117.59143869378804,-134.92334376155938,0.0,0.3265971060797575,1.0,1.0,0.0,0.0,1.0,374,17.556695341572603,0.33008956274578044,1.1680528293394032,0.039996470943501686,0.25026738006163407,0.26898395760174104,0.0050504055678508054,3.2211120765517722,288,3,3,282,0.7700534759358288,0.008021390374331552,0.008021390374331552,0.7540106951871658
proposed,ppo,26,10000,7,0.08,4,8,30.42797896926313,-151.383692037545,0.0,0.07428710008310983,1.0,1.0,0.0,0.0,1.0,107,16.893219908836084,0.20334987271259344,0.3724190656381693,0.034126640062465845,0.22429906542056074,0.24299065420560748,0.008993675138081416,0.4521211227034622,77,0,0,77,0.719626168224299,0.0,0.0,0.719626168224299
proposed,ppo,26,10700,7,0.08,5,8,580.580226136254,-20.078660291049133,1.0,0.9923432423441895,0.0,0.0,0.0,0.0,0.0,1339,17.04287352099773,0.15896956670608067,0.43699457358420074,0.031789130316678606,0.21359223300970873,0.2210604929051531,0.044910890309135275,0.08746338874294318,1150,0,82,1068,0.8588498879761016,0.0,0.061239731142643763,0.7976101568334578
proposed,ppo,26,10300,7,0.08,6,8,613.098979338217,349.1336551308359,1.0,0.9940841196387902,0.0,0.0,0.0,0.0,0.0,1390,18.076572921717496,0.19597178627298112,0.7159146205312091,0.028995543534251052,0.24834532411836033,0.24690647519749703,0.0007349862898591475,7.156105449615875,1167,12,1,1154,0.839568345323741,0.008633093525179856,0.0007194244604316547,0.8302158273381295
proposed,ppo,26,10400,7,0.08,7,8,641.4292099971348,359.0599505235274,1.0,0.9944103613958544,0.0,0.0,0.0,0.0,0.0,1458,18.21044242075448,0.20066122366724726,0.5513117394231142,0.03220021186156303,0.24471879299776053,0.24993141312331002,0.0009309403328844653,4.3846131929644026,1243,6,1,1236,0.8525377229080933,0.00411522633744856,0.0006858710562414266,0.8477366255144033
proposed,ppo,26,10101,7,0.08,8,8,637.7678563565432,341.504233468499,1.0,0.9935983904069196,0.0,0.0,0.0,0.0,0.0,1475,17.712610206243088,0.19078543957901742,0.6126234164011902,0.031493951067233746,0.25030508510137006,0.2543728817115396,0.003039892351014958,3.292725223692241,1221,13,5,1203,0.8277966101694916,0.008813559322033898,0.003389830508474576,0.8155932203389831
proposed,ppo,26,10601,7,0.08,9,8,491.72540486246464,209.01515691716122,1.0,0.9925649884071097,0.0,0.0,0.0,0.0,0.0,1493,14.853950959707335,0.2687006832072808,0.7402596428526829,0.04159584808258785,0.4058941764793217,0.4072337612080558,0.0060834078475248,8.933669407820256,969,115,0,854,0.6490288010716678,0.07702612190221031,0.0,0.5720026791694575
proposed,ppo,26,10101,7,0.08,10,8,338.0259542483116,222.1009281763296,1.0,0.9875689798605857,0.0,0.0,0.0,0.0,0.0,787,18.227250254735196,0.24092077694791547,0.9969784365226022,0.037969023188968984,0.25311308773530333,0.25158831003811943,0.0001575076920042189,10.512497356712156,665,1,0,664,0.8449809402795425,0.0012706480304955528,0.0,0.843710292249047
proposed,ppo,26,10401,7,0.08,11,8,322.4893062861027,158.81658232798188,1.0,0.9890766078009576,0.0,0.0,0.0,0.0,0.0,805,17.640637888248214,0.28074473606569644,0.773957019392166,0.03364280845871577,0.2474534165044749,0.2573913047032327,0.010763906048319423,1.54355312273817,657,6,10,641,0.8161490683229814,0.007453416149068323,0.012422360248447204,0.7962732919254658
proposed,ppo,26,10001,7,0.08,12,8,418.8251748003412,-38.31897696851986,1.0,0.9895207663409237,0.0,0.0,0.0,0.0,0.0,960,16.736233145226734,0.16748946074065466,0.555480628763689,0.028330984085914678,0.2125,0.21354166666666666,0.053554694688401065,0.07242701178517784,826,0,74,752,0.8604166666666667,0.0,0.07708333333333334,0.7833333333333333
proposed,ppo,26,10501,7,0.08,13,8,558.064997422323,346.0206534685666,1.0,0.9922715090374812,0.0,0.0,0.0,0.0,0.0,1192,18.309617302331358,0.1558332395277946,0.7554944462704483,0.02768080843293777,0.23154362416107382,0.2332214765100671,0.0,,1037,0,0,1037,0.8699664429530202,0.0,0.0,0.8699664429530202
proposed,ppo,26,10201,7,0.08,14,8,612.34633891945,376.2110628353404,1.0,0.9924194984051535,0.0,0.0,0.0,0.0,0.0,1266,18.09488664685202,0.11226794891589205,0.3144617881610184,0.02968503255341908,0.23538704619023473,0.23791469235744145,0.0006891721893729988,7.746567456153623,1068,11,0,1057,0.8436018957345972,0.008688783570300158,0.0,0.834913112164297
proposed,ppo,26,10701,7,0.08,15,8,586.3819596302914,358.5458099207153,1.0,0.9922066049904509,0.0,0.0,0.0,0.0,0.0,1251,18.32613846226102,0.15291726841301997,0.5299117742955232,0.033003549804154646,0.23373301366536164,0.2353317346885431,7.809347405842615e-05,10.91474437562102,1083,2,0,1081,0.8657074340527577,0.0015987210231814548,0.0,0.8641087130295764
proposed,ppo,26,10502,7,0.08,16,8,157.4765505272103,-91.48202283388525,0.0,0.3239283578392117,1.0,1.0,0.0,0.0,1.0,438,18.03991244812714,0.2709748834750688,0.8396297836323542,0.03622039896595509,0.2465753424657534,0.2465753424657534,0.0,13.029394818794133,366,0,0,366,0.8356164383561644,0.0,0.0,0.8356164383561644
proposed,ppo,26,10302,7,0.08,17,8,581.8562627536098,312.8159911055596,1.0,0.9935118926766315,0.0,0.0,0.0,0.0,0.0,1336,17.945907166824977,0.2023522377806582,0.706231583149627,0.0315170620392428,0.2606287429075755,0.2627245512551176,0.00335523076145826,5.162660099453051,1106,16,6,1084,0.8278443113772455,0.011976047904191617,0.004491017964071856,0.811377245508982
proposed,ppo,26,10402,7,0.08,18,8,258.0023148133635,-38.833764372705375,0.0,0.5967354758775759,1.0,1.0,0.0,0.0,1.0,676,18.20538764274533,0.25452261198856097,0.8051800427776287,0.035147599369623646,0.2384615385320765,0.24142011841373331,7.712761164108818e-05,11.374340814367493,577,1,0,576,0.8535502958579881,0.0014792899408284023,0.0,0.8520710059171598
proposed,ppo,26,10602,7,0.08,19,8,562.4852751772977,201.65884074094024,0.0,0.899523951394357,0.0,0.0,0.0,0.0,0.0,1500,16.83599896944666,0.24053217957817977,0.7548335277158108,0.03267479672484721,0.28000000127156577,0.2845333345731099,0.0049845286199997245,4.885927300248056,1129,47,7,1075,0.7526666666666667,0.03133333333333333,0.004666666666666667,0.7166666666666667
proposed,ppo,26,10102,7,0.08,20,8,401.0146172027098,270.92462881129006,1.0,0.9871947665036142,0.0,0.0,0.0,0.0,0.0,879,18.22911309758154,0.1889711564007399,0.5001501480646321,0.030179489148352657,0.2434584755403868,0.24573378839590443,0.0,,754,0,0,754,0.8577929465301479,0.0,0.0,0.8577929465301479
proposed,ppo,26,10202,7,0.08,21,8,242.8789464808803,-47.33769346900635,0.0,0.5194885043329064,1.0,1.0,0.0,0.0,1.0,629,18.19414198963028,0.24401726203004886,0.6445890618986555,0.030378959183499737,0.23211446740858505,0.23529411764705882,0.0,,539,0,0,539,0.8569157392686805,0.0,0.0,0.8569157392686805
proposed,ppo,26,10002,7,0.08,22,8,554.8467179791669,315.985217341673,1.0,0.994488778467732,0.0,0.0,0.0,0.0,0.0,1298,18.011902249313334,0.21904947275734898,0.555925608736612,0.029000420992597017,0.23359013889530222,0.23359013889530222,0.0011432939305957809,7.206128197145819,1108,11,0,1097,0.8536209553158706,0.00847457627118644,0.0,0.8451463790446841
proposed,ppo,26,10302,7,0.08,23,8,389.3103173813546,33.923831247329474,0.0,0.7285677726387872,1.0,1.0,0.0,0.0,1.0,940,18.145205119190955,0.19926883185322516,0.4744939610131796,0.02789332463227688,0.22744680871354772,0.2295744682880158,7.980198132366881e-05,11.569338200703472,805,4,0,801,0.8563829787234043,0.00425531914893617,0.0,0.8521276595744681
proposed,ppo,26,10503,7,0.08,24,8,482.74560703517716,311.66286183751527,1.0,0.9912918599928128,0.0,0.0,0.0,0.0,0.0,1034,18.2774167817429,0.16040200411524771,0.49565195525741335,0.027852517186089398,0.23404255319148937,0.23597678916827852,0.0,,896,0,0,896,0.8665377176015474,0.0,0.0,0.8665377176015474
proposed,ppo,26,10703,7,0.08,25,8,540.68442481085,299.98275051345024,1.0,0.9926346671987051,0.0,0.0,0.0,0.0,0.0,1294,18.03971187584403,0.23948638060763353,0.6212122832227834,0.032981123369499474,0.25378670832473305,0.2525502323551561,0.0011280890546046438,6.656931264643317,1074,14,1,1059,0.8299845440494591,0.010819165378670788,0.0007727975270479134,0.8183925811437404
proposed,ppo,26,10603,7,0.08,26,8,475.29826664017855,296.13121348987926,1.0,0.9914144474929999,0.0,0.0,0.0,0.0,0.0,1062,18.185964374897306,0.19392401298245576,0.7300601411152721,0.03131647149351708,0.24632768397501859,0.24632768397501859,0.0002864416577563333,10.629019443205493,894,8,0,886,0.8418079096045198,0.007532956685499058,0.0,0.8342749529190208
proposed,ppo,26,10103,7,0.08,27,8,441.48346971510665,279.5800449742245,1.0,0.9908732566398247,0.0,0.0,0.0,0.0,0.0,980,18.314169804821525,0.1965583831329458,0.86686710562496,0.031826341120117556,0.22857142857142856,0.23061224489795917,0.0,,852,0,0,852,0.8693877551020408,0.0,0.0,0.8693877551020408
