variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
proposed,ppo,0,0.0,0,153.7352444288685,152.07221466794726,0.0,0.0,1.0,1.0,51.30703581617238,0.07095586951834627,0.01349372862801675
proposed,ppo,0,0.0,1,104.47740646379934,103.15132656164926,0.0,0.0,1.0,1.0,41.75021320460742,0.030126331437625515,0.0
proposed,ppo,0,0.0,2,315.17145869347655,314.40121471282816,0.0,0.0,1.0,1.0,63.10365759091965,0.03677459643206041,0.0
proposed,ppo,0,0.0,3,178.06885808969997,177.14293078135066,0.0,0.0,1.0,1.0,55.39623448059801,0.029625231215726397,0.0
proposed,ppo,0,0.0,4,402.491961569439,400.93249653743635,0.0,0.0,1.0,1.0,66.76298511312243,0.03307533786147508,0.0
proposed,ppo,0,0.0,5,176.65116911514644,175.99972310849404,0.0,0.0,1.0,1.0,55.02454750283566,0.03983885415036939,0.0
proposed,ppo,0,0.0,6,176.23232464722201,175.60956317836335,0.0,0.0,1.0,1.0,53.763175128676814,0.03138190561788171,0.0
proposed,ppo,0,0.0,7,334.8506090392897,334.0097500638838,0.0,0.0,1.0,1.0,62.04294425626937,0.03941976369470748,0.0
proposed,ppo,0,0.0,8,68.06179728396121,67.47373008540536,0.0,0.0,1.0,1.0,37.93210560609918,0.026489166355413662,0.0
proposed,ppo,0,0.0,9,115.25359925721611,114.21719163833153,0.0,0.0,1.0,1.0,44.332053453380794,0.02336335478887324,0.0
proposed,ppo,0,0.0,10,68.94680775838025,68.03303898434885,0.0,1.0,0.0,1.0,36.01896877955,0.04189934113339798,0.033564689682197224
proposed,ppo,0,0.0,11,629.5711274043822,628.0340580579734,1.0,0.0,0.0,0.0,58.01122151606965,0.03426686134751583,0.0
proposed,ppo,0,0.0,12,67.63943284475884,66.95539838784924,0.0,0.0,1.0,1.0,37.31069323440338,0.0367175603478475,0.0
