density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.98,0.9895540362688942,0.0,0.0,0.0,566.9981706204708,566.9981706204708,1121.0,18.307239045305455,0.08404041186444061,0.017141844770901363,0.22805153379743381,0.0,
0.08,0.84,0.9412461520395126,0.12,0.0,0.12,530.7562449541091,530.7562449541091,1105.38,17.848434357550392,0.10710917848447192,0.01949328583924389,0.24332867691025067,0.003962413281155456,7.581289355755242
0.15,0.6,0.8717329662978099,0.18,0.0,0.18,450.89698442158726,450.89698442158726,1140.92,15.867354851775017,0.14978233025626253,0.022674004813774476,0.3334136505116465,0.015689286287171568,3.773773778341973
