density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.0,0.00042580800744249666,0.0,0.0,0.0,33.457823914334924,33.457823914334924,16.99884701972458,0.004443177861444095,0.045084564191658544,0.008016728003708059,0.003629720809566913,0.0,
0.08,0.0,0.017531356216575533,0.0565685424949238,0.0,0.0565685424949238,60.70867253049955,60.70867253049955,90.3399623643933,0.030409479025500286,0.033141080436125715,0.008928121266572612,0.0032790337608178456,0.000969344981660469,0.34382488528983224
0.15,0.028284271247461926,0.020810802591498232,0.02828427124746191,0.0,0.02828427124746191,1.1684309162765756,1.1684309162765756,17.988796513385807,0.07461429212555992,0.019814733979866012,0.01261911976880985,0.008410751414907991,0.00017930853536009126,0.712677884121689
