#{"t_start": 1782831771.428083, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
6.432587,600,4.768689,0.0,0.0,6.4325874840526005,6.4325874840526005,0.0,0.0,0.0,0.0,0.12361824786680418,600,0.7519140144991959,0.1942552535529252,0.5258541656588644,0.8025518680612246,0.7654157637245953,0.6111132632568479,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3.830449,600,10.513121,0.0,0.0,3.8304494856241376,3.8304494856241376,0.0,0.0,0.0,0.0,0.1117271278057022,600,0.7376648004971991,0.37734809071589626,1.0814573443473705,0.8171736561010281,0.8341856275871397,0.6288434535016616,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
11.742908,600,14.027995,0.0,0.0,11.742908021636701,11.742908021636701,0.0,0.0,0.0,0.0,0.16150073784835822,600,0.9653287130000331,0.06208982955103677,0.2208668438708368,0.7879568342367808,0.7232956771055857,0.5843873685101668,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
10.850846,600,19.606584,0.0,0.0,10.850845745936512,10.850845745936512,0.0,0.0,0.0,0.0,0.15097289958552382,600,1.0731289019497932,0.20220446782286877,0.47957844640873637,0.817258932342132,0.7365114401032528,0.5944390679399173,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
12.591887,600,23.077417,0.0,0.0,12.591886988787378,12.591886988787378,0.0,0.0,0.0,0.0,0.1834431879964973,600,1.1278263068172258,0.17756322681620562,0.4282857224474098,0.8412661171207826,0.7188935529688995,0.5662868628899257,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
16.226245,600,28.649155,0.0,0.0,16.2262447781077,16.2262447781077,0.0,0.0,0.0,0.0,0.2550485092736479,600,1.5684132921420542,0.29773746764487546,0.99757836612123,0.846136009581387,0.6816035045435032,0.5106196049849192,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
22.292253,600,34.294422,0.0,0.0,22.292253328853914,22.292253328853914,0.0,0.0,0.0,0.0,0.2702497648274463,600,1.7739112722375698,0.16475127775375722,0.5765308627109628,0.8047134762133161,0.6583183366060257,0.5574359034001827,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4.621563,389,36.61768,0.0,1.0,4.621562607360513,4.621562607360513,0.0,0.0,0.0,1.0,0.2599975106338289,389,2.4345449630464393,0.38600122822293326,1.0316483903791296,0.7605614702200522,0.559458247187205,0.46438418822913674,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
18.18233,600,42.395991,0.0,0.0,18.182330308291128,18.182330308291128,0.0,0.0,0.0,0.0,0.341503970698694,600,2.2333255278653894,0.6659100923814549,2.0,0.826780691879491,0.624835971146822,0.5101441188653311,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7.742193,600,46.252468,0.0,0.0,7.742192506781902,7.742192506781902,0.0,0.0,0.0,0.0,0.3958153178629614,600,2.331220995695749,1.5762643919503836,2.0,0.7927879143444201,0.6279777832329273,0.4732897042234739,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
20.881744,600,52.050094,0.0,0.0,20.881743833537268,20.881743833537268,0.0,0.0,0.0,0.0,0.39801026134434425,600,2.2604108039675017,0.6498148084309874,2.0,0.8470968693929414,0.6132237951954206,0.48975237876176836,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9.155324,574,55.57029,0.0,1.0,9.15532370894137,9.15532370894137,0.0,0.0,0.0,1.0,0.28871742993505783,574,2.551454552455466,1.075244149705327,2.0,0.8235156172399737,0.6045811168511985,0.4467337545825214,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
41.696816,600,61.286386,0.0,0.0,41.6968162694254,41.6968162694254,0.0,0.0,0.0,0.0,0.6562593838985245,600,4.184271344959001,0.3968789584517553,0.9886823067108732,0.7851145222472647,0.45403682718674343,0.3961983530720075,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
42.255546,600,65.029578,0.0,0.0,42.255546418304505,42.255546418304505,0.0,0.0,0.0,0.0,0.6889304349813656,600,4.400551258205857,0.5201923169275183,1.7450454747620272,0.8047405546220641,0.4746507971485456,0.39115033810337385,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
34.099333,800,71.663497,0.0,0.0,34.09933292358161,34.09933292358161,0.0,0.0,0.0,0.0,0.6004181922639604,800,3.3220526952482823,0.8241656053211898,1.738422438626343,0.8056997518241406,0.5435936911776662,0.4183062720298767,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,1.0
128.499762,800,80.656768,0.0,0.0,128.49976166948733,128.49976166948733,0.0,0.0,0.0,0.0,0.4708373939614035,800,8.841047781808486,0.3297674595380499,1.181003540812069,0.7493290135124698,0.3809866176918149,0.32736530497670174,0.0,14.625913143379137,13,0,0,13,0.01625,0.0,0.0,0.01625,1.0
85.991831,800,88.785916,0.0,0.0,85.99183051467287,85.99183051467287,0.0,0.0,0.0,0.0,0.5756793670021259,800,8.044086212143487,0.9485044706472243,2.0,0.7639738649409265,0.4199717589840293,0.3540492907911539,0.0,nan,1,0,0,1,0.00125,0.0,0.0,0.00125,1.0
106.052458,600,93.28188,0.0,0.0,106.05245766221687,106.05245766221687,0.0,0.0,0.0,0.0,0.4516211558315988,600,9.15387169265013,0.3090296251372164,1.0025038686968033,0.7156940306847294,0.36951366265614827,0.31989437133073806,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96.749721,418,97.428314,1.0,0.0,96.7497211864737,96.7497211864737,0.0,0.0,0.0,0.0,0.957307395119511,418,9.20224455126272,0.2773527123742466,0.9993980559106513,0.708434472065508,0.3642019831963133,0.3172417742213564,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117.106797,430,101.870521,1.0,0.0,117.10679673911132,117.10679673911132,0.0,0.0,0.0,0.0,0.9608277188151395,430,9.947343257831177,0.19804773895978103,0.8590585622932324,0.7685433127765738,0.36484832888425783,0.28994839551836943,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,1.0
265.624001,905,112.829248,1.0,0.0,265.62400102095444,265.62400102095444,0.0,0.0,0.0,0.0,0.9842384606810762,905,13.725103489968264,0.29512096431064744,0.9972299304076632,0.6884734735963094,0.3133581116713213,0.2617209134180902,0.0,nan,38,0,0,38,0.041988950276243095,0.0,0.0,0.041988950276243095,2.0
254.468188,1000,129.707966,0.0,0.0,254.46818809765213,254.46818809765213,0.0,0.0,0.0,0.0,0.7527042229345648,1000,13.660193371214167,0.3428662422833429,0.99655533507547,0.6916891176849603,0.3072995542883873,0.2711798162460327,0.000489531764324373,6.636087063783152,37,0,1,36,0.037,0.0,0.001,0.036,2.0
117.497527,411,136.939181,0.0,1.0,117.49752708292692,117.49752708292692,0.0,0.0,0.0,1.0,0.2960504229829767,411,15.20051947512004,0.2797419437539219,1.7106165272654352,0.6800395994562737,0.2861150970134132,0.28677771735365376,0.0,30.658452201723318,33,0,0,33,0.08029197080291971,0.0,0.0,0.08029197080291971,2.0
250.702718,800,152.022791,0.0,0.0,250.70271819179032,250.70271819179032,0.0,0.0,0.0,0.0,0.6814479489585578,800,14.961599115979702,0.2650536720274325,0.7625693533796379,0.6839486506581306,0.30938198253512383,0.2784748749434948,2.580302412618427e-05,12.731648549087684,56,1,0,55,0.07,0.00125,0.0,0.06875,1.0
257.914939,800,161.847667,0.0,0.0,257.9149391927094,257.9149391927094,0.0,0.0,0.0,0.0,0.7769888497208328,800,15.975722102772751,0.2913340175796581,0.9996912884766371,0.6502057216060347,0.28921412214636805,0.26057687878608704,0.0,23.071574734416227,87,0,0,87,0.10875,0.0,0.0,0.10875,1.0
260.316357,731,169.724286,1.0,0.0,260.31635742319736,260.31635742319736,0.0,0.0,0.0,0.0,0.9844700244053348,731,15.514289810972482,0.25099804096311545,0.9901635761115163,0.6441883558939975,0.3085398139118659,0.28437979154482423,0.0,nan,59,0,0,59,0.08071135430916553,0.0,0.0,0.08071135430916553,1.0
