#{"t_start": 1782848813.7375565, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
40.676435,1500,33.271851,0.0,0.0,411.95300764405437,40.67643504971904,0.0,0.0,0.0,0.0,0.8687103977267252,1500,11.004967667282978,0.15397324071879726,0.3576050847513858,0.06256800124794244,0.5370666729609171,0.539866673151652,0.029913639554971495,2.1198986047952233,0.4653333333333333,195.2484846813769,0.0,566,205,28,333,0.37733333333333335,0.13666666666666666,0.018666666666666668,0.222,4.0
155.550734,1500,63.990016,0.0,0.0,537.1072326032778,155.550734246402,0.0,0.0,0.0,0.0,0.7818931660134233,1500,14.420102160001983,0.16472822808560644,0.5786650874788272,0.05862585894266764,0.3758897566000621,0.37868573729197186,0.012687880104546655,1.941605053842391,0.7126666666666667,136.77860869577393,0.0,861,108,8,745,0.574,0.072,0.005333333333333333,0.49666666666666665,4.0
