variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,0,10000,7,0.08,0,425.2722893971041,105.98331275923329,1.0,0.9907885215278598,0.0,0.0,0.0,0.0,0.0,1224,15.360173157000897,0.2613664481731831,0.7247035574578172,0.02024197095401701,0.2068434176491756,0.21045804593492956,0.025793617160438695,0.2797166104090777
proposed,ppo,0,10001,7,0.08,1,450.0390436791011,274.4874651262427,1.0,0.9908567000012797,0.0,0.0,0.0,0.0,0.0,1128,16.2392809457115,0.19790138654049627,0.6195602448164075,0.019657056932238504,0.2198244237096597,0.21934533726873126,0.0,
proposed,ppo,0,10002,7,0.08,2,466.9862839251809,266.84758961892777,1.0,0.99173363503836,0.0,0.0,0.0,0.0,0.0,1245,15.945041322833621,0.2337570607306644,0.4733946422815794,0.01925622442677378,0.21387575769041436,0.21560039395788108,0.0012030996501784428,6.169333231918287
proposed,ppo,0,10003,7,0.08,3,420.5985095646587,271.7828135679313,1.0,0.9903425489547157,0.0,0.0,0.0,0.0,0.0,1031,16.273585106853368,0.1825783693557023,0.30267669384345475,0.015627432157033487,0.20777460270778977,0.20941744731769876,0.0,13.439604969458994
proposed,ppo,0,10004,7,0.08,4,561.0690372581324,351.72742417079655,1.0,0.9910031489858395,0.0,0.0,0.0,0.0,0.0,1259,16.145900491896995,0.08521277952267894,0.37798996108115507,0.015339263730199388,0.2071731078236514,0.20921885086677677,0.00028568713257521043,7.638879354185336
proposed,ppo,0,10005,7,0.08,5,392.1384996735902,213.4959542737394,1.0,0.9907856575298161,0.0,0.0,0.0,0.0,0.0,1118,15.75623311067639,0.28277472898941997,0.6031621750721242,0.017166730145172403,0.202412079026746,0.20586915839336853,0.0023869277031249043,5.911020411941243
proposed,ppo,0,10006,7,0.08,6,526.4838965932918,290.4371187814814,1.0,0.9924860294264072,0.0,0.0,0.0,0.0,0.0,1377,16.27189806271468,0.23145188396293728,0.6732223828863243,0.01686340370827565,0.2083316163126766,0.20833115557786253,0.0,
proposed,ppo,0,10007,7,0.08,7,563.4018406697083,258.63478458304195,0.0,0.8227612489605792,0.0,0.0,0.0,0.0,0.0,1500,16.164348186360147,0.20783420807918662,0.7370349170020345,0.01674241593697419,0.220277031481266,0.22036137998104097,0.00023062651706879292,6.540602243968106
proposed,ppo,0,10008,7,0.08,8,446.9814781326451,278.4831561699525,1.0,0.9908365381521653,0.0,0.0,0.0,0.0,0.0,1129,15.90502994967596,0.18868506134516283,0.34688256975064385,0.017926059780226634,0.22606826763009477,0.22648905504056055,0.00024002990028149115,9.424533483203746
proposed,ppo,0,10009,7,0.08,9,433.74763901202664,280.11592417176587,1.0,0.9889567223377025,0.0,0.0,0.0,0.0,0.0,1028,16.2288490965761,0.14799523869524228,0.5568898457450802,0.017734336630977576,0.21517761903978044,0.21681920610049354,0.0,
