variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
baseline,ppo,0,10000,7,0.0,0,1.155798249638254,1.155798249638254,0.0,0.06298128785409561,0.0,0.0,0.0,1.0,1.0,101,15.712904286280189,0.894052299169554,2.0,0.0004439807616838134,0.002943148412326775,0.005711461942974884,0.0,
baseline,ppo,0,10001,7,0.0,1,1.0407432295407624,1.0407432295407624,0.0,0.06158404658485143,0.0,0.0,0.0,1.0,1.0,92,14.519939024199099,0.7824622024853977,2.0,0.0004839142379553422,0.003221894735875337,0.006270600077898606,0.0,
baseline,ppo,0,10000,7,0.1,0,1.213647843468122,1.213647843468122,0.0,0.0629383208840428,0.0,0.0,0.0,1.0,1.0,101,15.683927354731624,0.8919260377470993,2.0,0.0006358836694519118,0.0032446599832855827,0.006043529156411048,0.0,19.934419400882277
baseline,ppo,0,10001,7,0.1,1,1.107647845114677,1.107647845114677,0.0,0.06262444810001909,0.0,0.0,0.0,1.0,1.0,93,14.646300130235282,0.7917959020118628,2.0,0.0005669621850854607,0.003301748985885292,0.006384530375080724,0.0,57.0467644235507
baseline,ppo,0,10000,7,0.25,0,1.2467286184295343,1.2467286184295343,0.0,0.06261635732358829,0.0,0.0,0.0,1.0,1.0,101,15.587115123245539,0.8850331344379596,2.0,0.0007214281007204905,0.003321196478192169,0.006085716851867071,0.0,13.404936846698016
baseline,ppo,0,10001,7,0.25,1,1.107563439834065,1.107563439834065,0.0,0.06259674575580645,0.0,0.0,0.0,1.0,1.0,93,14.62798371633484,0.7909424603666629,2.0,0.0007190942283599607,0.003547218858554799,0.0065953356604422295,0.0,13.08606029394405
