variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,risk_gate_rate,continuous_risk_penalty,event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path,label,train_seed,test_start_seed,source_run
guard_only,ppo,0,20000,7,0.08,10,16,577.418450003939,577.418450003939,1.0,0.9932821793566221,0.0,0.0,0.0,0.0,0.0,1154,18.04294539363661,0.07774749500622807,0.35543337087454346,0.005934627681076397,0.24101697143483616,0.2382643031702091,0.00045715174394565566,11.230203412906294,0.0,0.0,0.0,968,12,0,956,0.8388214904679376,0.010398613518197574,0.0,0.82842287694974,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21400,7,0.08,11,16,476.1487250625478,476.1487250625478,1.0,0.9895640632477175,0.0,0.0,0.0,0.0,0.0,965,17.717582517710028,0.08578035170905955,0.36403486862146944,0.004866501651318271,0.2259067358130618,0.23144973794413354,0.019877202395985023,0.034404317644720656,0.0,0.0,0.0,821,0,21,800,0.8507772020725388,0.0,0.021761658031088083,0.8290155440414507,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20800,7,0.08,12,16,615.7369279917019,615.7369279917019,1.0,0.9934695993612022,0.0,0.0,0.0,0.0,0.0,1208,18.220492628040855,0.0679305612537845,0.22871224250973643,0.005050661970764115,0.24619579132621652,0.24785142041594777,0.00017870361080083656,11.23729565564444,0.0,0.0,0.0,1027,8,0,1019,0.8501655629139073,0.006622516556291391,0.0,0.8435430463576159,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20300,7,0.08,13,16,545.4226955620919,545.4226955620919,1.0,0.9906976881959136,0.0,0.0,0.0,0.0,0.0,1211,16.997570855767115,0.12033766784129377,0.8613657237877304,0.009808524537325508,0.21370767971191595,0.21608352582381837,0.03955523348917104,0.06346573409070762,0.0,0.0,0.0,1011,5,60,946,0.8348472336911643,0.004128819157720892,0.0495458298926507,0.7811725846407928,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20600,7,0.08,14,16,648.1060993094816,648.1060993094816,1.0,0.992002326566845,0.0,0.0,0.0,0.0,0.0,1267,18.016467267320593,0.05489084951372489,0.2119036317134194,0.004474784496211651,0.24333955287557,0.24868435067460587,0.005501659344199889,2.522555356152816,0.0,0.0,0.0,1067,7,9,1051,0.8421468034727704,0.0055248618784530384,0.007103393843725336,0.829518547750592,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20900,7,0.08,15,16,602.2609255751407,602.2609255751407,1.0,0.992242976079988,0.0,0.0,0.0,0.0,0.0,1291,17.092105796083427,0.09769848746237614,0.3321502711053983,0.005834083302786226,0.2726568564437878,0.2748257177546447,0.0017681194595989883,10.69162058099987,0.0,0.0,0.0,1006,35,0,971,0.7792408985282726,0.027110766847405113,0.0,0.7521301316808675,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21301,7,0.08,16,16,649.9072809151414,649.9072809151414,1.0,0.9932047169986985,0.0,0.0,0.0,0.0,0.0,1402,17.918829608875644,0.14017052008763556,0.7808327299803751,0.007878542486970152,0.2740111757447138,0.27544318201198387,0.0010030764108828886,10.652480417139952,0.0,0.0,0.0,1115,32,0,1083,0.7952924393723253,0.02282453637660485,0.0,0.7724679029957204,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21501,7,0.08,17,16,620.6100604812503,620.6100604812503,1.0,0.9924213457617298,0.0,0.0,0.0,0.0,0.0,1153,18.333895422445007,0.02067310909244269,0.13916425070668634,0.0025249211180628844,0.21856027753686036,0.21856027753686036,0.0,,0.0,0.0,0.0,1011,0,0,1011,0.8768430182133564,0.0,0.0,0.8768430182133564,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21101,7,0.08,18,16,490.54315986817187,490.54315986817187,1.0,0.9904270461659515,0.0,0.0,0.0,0.0,0.0,978,17.971009875719986,0.07772503718928012,0.2819569096931524,0.007863626492796332,0.2162353882760358,0.22686933520381436,0.0021279994003965998,6.616546118353432,0.0,0.0,0.0,829,11,1,817,0.8476482617586912,0.011247443762781187,0.0010224948875255625,0.8353783231083844,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20701,7,0.08,19,16,405.7085396722776,405.7085396722776,0.0,0.8813632175533063,1.0,1.0,0.0,0.0,1.0,824,18.282743882090568,0.048682021232274594,0.24386926872941098,0.006530697791479998,0.2201799961548407,0.22260718062086013,0.0,,0.0,0.0,0.0,717,0,0,717,0.8701456310679612,0.0,0.0,0.8701456310679612,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20901,7,0.08,20,16,406.99840963639724,406.99840963639724,1.0,0.9863552947047369,0.0,0.0,0.0,0.0,0.0,809,18.30684627073272,0.10295433693497678,0.25019574653152493,0.004475221300626586,0.21013597033374537,0.2126081582200247,0.0,,0.0,0.0,0.0,708,0,0,708,0.8751545117428925,0.0,0.0,0.8751545117428925,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21001,7,0.08,21,16,623.5527557352932,623.5527557352932,1.0,0.9923619203578865,0.0,0.0,0.0,0.0,0.0,1238,18.324116241376302,0.08565026301894245,0.4077070530147728,0.004819664635104225,0.2245557350565428,0.22617124394184168,0.0,,0.0,0.0,0.0,1082,0,0,1082,0.8739903069466882,0.0,0.0,0.8739903069466882,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20001,7,0.08,22,16,527.9039593361897,527.9039593361897,1.0,0.9911965975751268,0.0,0.0,0.0,0.0,0.0,1060,18.173540623146312,0.09309769923703086,0.5154736584847791,0.006067460114004547,0.22187227797958087,0.22753265533807143,0.0008951425020884952,8.38700017637265,0.0,0.0,0.0,905,7,0,898,0.8537735849056604,0.006603773584905661,0.0,0.8471698113207548,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21401,7,0.08,23,16,491.63129168471335,491.63129168471335,1.0,0.9908968677013212,0.0,0.0,0.0,0.0,0.0,1022,18.344531899446096,0.13712701993384913,0.5806182817593242,0.006171656205453737,0.21135029354207435,0.21330724070450097,0.0,,0.0,0.0,0.0,898,0,0,898,0.8786692759295499,0.0,0.0,0.8786692759295499,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20501,7,0.08,24,16,596.5793998276973,596.5793998276973,1.0,0.9921595440304746,0.0,0.0,0.0,0.0,0.0,1229,17.78851665260557,0.0917773459172364,0.3997424375514998,0.010827548744306999,0.23574486595523172,0.2481126446758857,0.0068325478345715954,2.204799948286976,0.0,0.0,0.0,1025,9,10,1006,0.8340113913751017,0.007323026851098454,0.008136696501220505,0.8185516680227828,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20201,7,0.08,25,16,556.4515276214148,556.4515276214148,1.0,0.9910934855505756,0.0,0.0,0.0,0.0,0.0,1154,17.603906433855347,0.09098849452323593,0.4109865616494583,0.008299706269102413,0.23578394389028565,0.24095601576866268,0.01879656935792812,1.4129895069824971,0.0,0.0,0.0,965,1,28,936,0.8362218370883883,0.0008665511265164644,0.024263431542461005,0.8110918544194108,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21201,7,0.08,26,16,630.9441129692556,630.9441129692556,1.0,0.9931512485409579,0.0,0.0,0.0,0.0,0.0,1336,17.673987255531188,0.11526292032202243,0.5027702454937517,0.0075483315357308236,0.27717562122437767,0.2824992542852185,0.0025511805761062765,6.720138836682283,0.0,0.0,0.0,1070,31,1,1038,0.8008982035928144,0.023203592814371257,0.0007485029940119761,0.7769461077844312,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20101,7,0.08,27,16,615.3486835487848,615.3486835487848,1.0,0.9912021301458736,0.0,0.0,0.0,0.0,0.0,1271,18.255020642395355,0.11782651800576285,1.0148049371671906,0.010001911269903864,0.24060547164253698,0.24054302257594867,0.00012743222275483608,11.346585814322728,0.0,0.0,0.0,1087,5,0,1082,0.8552321007081038,0.003933910306845004,0.0,0.8512981904012589,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20401,7,0.08,28,16,619.8207068644962,619.8207068644962,1.0,0.9920044335369836,0.0,0.0,0.0,0.0,0.0,1195,18.11577758843678,0.04576478226806898,0.17014457018485385,0.00497823860983376,0.2507112975898647,0.2487029293092225,0.0004628033151960907,10.077649569913559,0.0,0.0,0.0,1000,13,0,987,0.8368200836820083,0.010878661087866108,0.0,0.8259414225941423,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20301,7,0.08,29,16,551.8025645956074,551.8025645956074,1.0,0.9922087382227152,0.0,0.0,0.0,0.0,0.0,1141,17.927941462455845,0.10751122128138602,0.40255041223013943,0.006072964125021469,0.24943032502919096,0.25644171854365194,0.0005873966072508572,10.620382368185327,0.0,0.0,0.0,934,18,0,916,0.8185801928133216,0.015775635407537247,0.0,0.8028045574057844,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21301,7,0.08,30,16,550.8603449457298,550.8603449457298,1.0,0.9925430674933705,0.0,0.0,0.0,0.0,0.0,1128,18.26104318820076,0.11241743273154227,0.5516148026878813,0.007094757377743021,0.22676153396461027,0.22888919362362395,0.0009112017160991745,4.367690983992344,0.0,0.0,0.0,977,1,1,975,0.8661347517730497,0.0008865248226950354,0.0008865248226950354,0.8643617021276596,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20801,7,0.08,31,16,676.956219570257,676.956219570257,1.0,0.9927908831542198,0.0,0.0,0.0,0.0,0.0,1354,17.951485342628555,0.06939978393106762,0.4164887490820961,0.007163424990442547,0.2720668455874726,0.27162371401948804,0.0020991622280000987,3.131944952967086,0.0,0.0,0.0,1101,22,3,1076,0.8131462333825702,0.01624815361890694,0.0022156573116691287,0.794682422451994,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20602,7,0.08,32,16,606.5927927112663,606.5927927112663,1.0,0.9937696129387232,0.0,0.0,0.0,0.0,0.0,1325,18.246707373660634,0.16784029250327306,0.7729677212394606,0.009115746827655525,0.2439245283378745,0.24633962271348486,0.0006313738038901904,6.935304609353104,0.0,0.0,0.0,1136,3,1,1132,0.8573584905660377,0.0022641509433962265,0.0007547169811320754,0.8543396226415094,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21502,7,0.08,33,16,530.169552614091,530.169552614091,0.0,0.8844433439408723,1.0,1.0,0.0,0.0,1.0,1098,18.217593393342096,0.07031255857517299,0.4196360101959712,0.006404443837800666,0.23730293887994763,0.2400351793171061,0.001749033834298743,0.9514881033355722,0.0,0.0,0.0,932,8,2,922,0.848816029143898,0.007285974499089253,0.0018214936247723133,0.8397085610200364,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20702,7,0.08,34,16,568.5546685740243,568.5546685740243,1.0,0.9912082960230584,0.0,0.0,0.0,0.0,0.0,1115,17.695362714208827,0.04236208252487127,0.13506776390984873,0.005237824831684141,0.27874439564521003,0.2852017947911147,0.0014289349311562146,7.0738625945453695,0.0,0.0,0.0,891,26,1,864,0.7991031390134529,0.023318385650224215,0.0008968609865470852,0.7748878923766817,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21002,7,0.08,35,16,428.45748867802115,428.45748867802115,1.0,0.9882586258981159,0.0,0.0,0.0,0.0,0.0,943,16.852212208906373,0.11929116404872828,0.7559307554963377,0.01051289576114662,0.24863645544992652,0.2622878326464559,0.03721156605877766,1.2275410975565888,0.0,0.0,0.0,740,10,44,686,0.7847295864262991,0.010604453870625663,0.04665959703075292,0.7274655355249204,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,21102,7,0.08,36,16,622.5920923626226,622.5920923626226,1.0,0.9924138134523852,0.0,0.0,0.0,0.0,0.0,1238,18.285795270564236,0.08346393531371037,0.34574832362577956,0.005874321740895498,0.22746365116563097,0.2281098546812338,0.00020961249120182246,9.770189495237556,0.0,0.0,0.0,1072,3,0,1069,0.8659127625201939,0.0024232633279483036,0.0,0.8634894991922456,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
guard_only,ppo,0,20502,7,0.08,37,16,473.2339125199815,473.2339125199815,1.0,0.9903886531836305,0.0,0.0,0.0,0.0,0.0,949,17.960210598256005,0.08480027363356885,0.35635994025765044,0.006955796025410781,0.22182222230416831,0.22686480156865335,0.004896649594184348,4.718376553970066,0.0,0.0,0.0,812,3,7,802,0.8556375131717597,0.003161222339304531,0.007376185458377239,0.845100105374078,outputs/external_seed_robustness_nenv16_20260701_0425/configs/guard_only_s0_test20000.json,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0/model/final_model.zip,guard_only,0,20000,outputs/tuned_ablation_guard_only_nenv16_seed0_1m/runs/guard_only_ppo_s0
