density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk
0.0,0.014142135623730963,0.0005334316431280691,0.0,0.0,0.0,7.228767488200083,7.228767488200083,16.687720036002457,0.011562851788882859,0.028835818911421895,0.009881185840557123,0.0038973581893880145,0.0
0.08,0.02828427124746185,0.0215840027718035,0.0282842712474619,0.0,0.0282842712474619,11.19993084265449,11.19993084265449,48.719657223753025,0.004223684541251638,0.026052280668018207,0.00928512981326404,0.005208512088922609,0.0006329728239407276
0.15,0.0,0.0240932895831874,0.07071067811865477,0.0,0.07071067811865477,44.1081358832598,44.1081358832598,50.52985058359071,0.08334305816950963,0.05058070636778255,0.007619253784095866,0.007125890355440486,0.002237832295302174
