variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,0,0.0,0.7,0.9692703804964201,0.0,0.0,0.0,402.98795697135415,218.07129736912407,1037.16,18.272177704934858,0.30345372990158453,0.04169272313503771,0.2437140142510178,0.0,
proposed,ppo,0,0.08,0.64,0.9349499113632951,0.1,0.02,0.12,386.75530519511636,128.78306864895183,1033.12,17.922681356398833,0.3141835029580709,0.04443046578822943,0.24714289379924012,0.008028548986004453,6.108317335376369
proposed,ppo,0,0.15,0.28,0.7042695780425113,0.34,0.06,0.4,276.13631465320833,-113.68718131976637,910.78,15.781016697167525,0.35513864289883584,0.05596093153735222,0.3229568589723688,0.02450967422826503,2.3254086269136
