variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
risk,ppo,1,0.0,0.0,0.008906211739064331,0.0,0.0,0.0,0.01563598765616001,-224.53323121236588,1500.0,0.01316387620828704,0.003366151773226344,0.0006666666666665999,0.0006666666666665999,0.0,
risk,ppo,1,0.08,0.0,0.008941541613014397,0.0,0.0,0.0,0.010420734951022012,-224.57468900962297,1500.0,0.013335713064765466,0.00523975849528605,0.000666666665474508,0.0006666666666665999,0.0,1420.6477132140546
risk,ppo,1,0.15,0.0,0.00905080978832184,0.0,0.0,0.0,0.0030943622784944265,-224.6103319433749,1500.0,0.013592296371100631,0.0070818690487519965,0.0006666666671633059,0.000666666666865282,0.0,1395.053734850099
