density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.96,0.9894841464042057,0.0,0.0,0.0,566.0648516336894,566.0648516336894,1091.1,18.306396304395555,0.05819298198504526,0.012499431247919947,0.22665471449416108,0.0,
0.08,0.88,0.933642240593848,0.1,0.0,0.1,538.4995895835307,538.4995895835307,1079.82,17.93665224375758,0.07457631834908257,0.01561345508047933,0.23888213293594115,0.004518134903836167,6.60968163586669
0.15,0.64,0.8710369392856061,0.2,0.0,0.2,464.7103857515616,464.7103857515616,1122.1799999999998,16.069949729815193,0.12918830715394744,0.020388112097020468,0.3178607785604297,0.016081762752781698,3.476993235167069
