#{"t_start": 1782784586.8649132, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-93.850825,600,2.687625,0.0,0.0,6.574743744729467,-93.85082489445948,0.0,0.0,0.0,0.0,0.09065663108194191,600,0.7047880347805267,0.062248084959038094,0.13809508176746704,0.8200846511218697,0.8317276550193007,0.6515989561906705,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-130.273159,600,5.441487,0.0,0.0,5.324112018356179,-130.27315894913679,0.0,0.0,0.0,0.0,0.10693488611155283,600,0.6999629742266026,0.3290046027614795,0.604321189977489,0.7918540230331321,0.8275681401913365,0.5935695424924294,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-90.777505,600,7.158465,0.0,0.0,7.553225159305215,-90.7775049937786,0.0,0.0,0.0,0.0,0.10516260165183437,600,0.8180521952915902,0.10199666342691659,0.2232721937003236,0.803142530930539,0.8521397735799352,0.6331969290226698,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-101.179554,600,9.93002,0.0,0.0,6.224056938935837,-101.17955443564333,0.0,0.0,0.0,0.0,0.12080573728307863,600,0.7625637021332149,0.16090019035981146,0.4365513341945332,0.8417041101244589,0.8347737136483192,0.6310042349000772,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-96.215414,600,11.875972,0.0,0.0,8.226131020904202,-96.21541449820147,0.0,0.0,0.0,0.0,0.14349894152040488,600,0.8659542695220017,0.18879423937129947,0.38242357336290184,0.78519323947529,0.7865416534741719,0.6034681091705958,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-128.242059,600,14.493144,0.0,0.0,6.57120216984122,-128.24205882893816,0.0,0.0,0.0,0.0,0.10943504253153372,600,0.8127316524671484,0.2824269858707415,0.7895035754047988,0.8796848757130404,0.79614962687095,0.6095389180878799,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-94.097257,600,17.054524,0.0,0.0,7.827207103644309,-94.09725666719712,0.0,0.0,0.0,0.0,0.13597745799834138,600,0.8353952289457295,0.14785676678930726,0.30954694825819445,0.7934908210734526,0.7836420744781692,0.5727039780716101,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-106.093623,600,18.836507,0.0,0.0,7.395523503678749,-106.09362337150546,0.0,0.0,0.0,0.0,0.12566330168405043,600,0.7734824222366392,0.19858420699043,0.4447566826883429,0.8385591350123286,0.8080905200478932,0.5891717269147436,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-131.460164,600,21.306441,0.0,0.0,6.825116118424834,-131.46016409661385,0.0,0.0,0.0,0.0,0.11219489996910093,600,0.8926939895951082,0.34855967990427106,0.6158303987071051,0.7973326843356093,0.8023608347028494,0.6644674850503604,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-119.286406,600,23.119314,0.0,0.0,7.320409697172737,-119.28640609233058,0.0,0.0,0.0,0.0,0.11549267057734415,600,0.8347752731941576,0.259980928355434,0.7272019925617321,0.827088930333654,0.7771884007006884,0.5868238681803147,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-91.681442,600,25.706,0.0,0.0,11.034896190308944,-91.68144236111615,0.0,0.0,0.0,0.0,0.18607956769499273,600,1.0571136473473275,0.15463836368873407,0.7059052032988401,0.8305505225931604,0.7688927275190751,0.6244744286437829,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-91.232558,600,28.300553,0.0,0.0,10.1321067739591,-91.23255773470967,0.0,0.0,0.0,0.0,0.1489423298000949,600,0.9723819560621727,0.14398063301159905,0.3514383953745575,0.8428477343296011,0.7658883706480265,0.5961154426137606,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-215.046975,600,29.879219,0.0,0.0,6.415506069587629,-215.04697519041008,0.0,0.0,0.0,0.0,0.169734250655764,600,1.1049669873743888,0.5842231644578777,1.260431748981423,0.7859387117003401,0.7596992308025559,0.619956960901618,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-99.224608,600,32.393185,0.0,0.0,8.992761976085072,-99.22460797439683,0.0,0.0,0.0,0.0,0.13872493678410078,600,0.865662606408518,0.15485902331544713,0.5912097462488909,0.8156527948503693,0.8400981991241375,0.6288348145782947,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-170.728485,600,34.167985,0.0,0.0,6.940618580085678,-170.72848495357718,0.0,0.0,0.0,0.0,0.1642966474435939,600,1.019976067489286,0.46166953171608527,0.9955141596860685,0.803952937014401,0.808762032315135,0.5963989091912906,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
