variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,risk_gate_rate,continuous_risk_penalty,event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path
proposed_gated_risk,ppo,1,10301,7,0.0,23,16,678.4199339368065,420.5858419876284,1.0,0.9938774267808677,0.0,0.0,0.0,0.0,0.0,1314,18.359746441514,0.06061808929548597,0.23416368825538864,0.005392244278454708,0.2161339421613394,0.2176560121765601,0.0,,0.880517503805175,13.22922205200981,0.0,1156,0,0,1156,0.8797564687975646,0.0,0.0,0.8797564687975646,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10901,7,0.0,24,16,675.467640903208,422.657670270798,1.0,0.9929426180758426,0.0,0.0,0.0,0.0,0.0,1281,18.310795752784298,0.03720618501871702,0.182567670550632,0.006433911356932479,0.23106947697111632,0.23106947697111632,0.0,,0.8719750195160031,9.643854903840378,0.0,1116,0,0,1116,0.8711943793911007,0.0,0.0,0.8711943793911007,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10801,7,0.0,25,16,716.7347120628092,438.9752181728001,1.0,0.9945331753615178,0.0,0.0,0.0,0.0,0.0,1378,18.37159576739752,0.052074528185814054,0.31876956668483675,0.010078263598127921,0.21915820029027577,0.21770682148040638,0.0,,0.8809869375907112,14.023464873065231,0.0,1208,0,0,1208,0.8766328011611031,0.0,0.0,0.8766328011611031,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10001,7,0.0,26,16,584.8783041983207,372.691555500516,1.0,0.9929033923776209,0.0,0.0,0.0,0.0,0.0,1144,18.348770010229448,0.07350972340798462,0.2883890918888556,0.00953222484933538,0.21853146853146854,0.22377622377622378,0.0,,0.8767482517482518,14.313732293748997,0.0,1000,0,0,1000,0.8741258741258742,0.0,0.0,0.8741258741258742,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10601,7,0.0,27,16,661.5425279818095,412.1473787402971,1.0,0.9925073827222806,0.0,0.0,0.0,0.0,0.0,1273,18.317019598702238,0.05239100154298175,0.4248411907790685,0.009521124250923474,0.22309505106048705,0.22309505106048705,0.0,,0.8766692851531814,13.174180559499503,0.0,1107,0,0,1107,0.8695993715632364,0.0,0.0,0.8695993715632364,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10501,7,0.0,28,16,602.6559802169373,384.1548387512181,1.0,0.99381847663172,0.0,0.0,0.0,0.0,0.0,1165,18.308606235902158,0.05960306001127386,0.21685468218922166,0.011547504498147657,0.2351931330472103,0.2369098712446352,0.0,,0.8669527896995708,11.775890422519332,0.0,1009,0,0,1009,0.8660944206008584,0.0,0.0,0.8660944206008584,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11001,7,0.0,29,16,642.8038839912996,408.9177873988617,1.0,0.9926845874026577,0.0,0.0,0.0,0.0,0.0,1194,18.300801037864662,0.017297185282645476,0.11664580648204505,0.008082498006532015,0.23115577889447236,0.23283082077051925,0.0,,0.8701842546063652,6.891538092893536,0.0,1038,0,0,1038,0.8693467336683417,0.0,0.0,0.8693467336683417,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11401,7,0.0,30,16,466.2135220226985,314.20691410680865,1.0,0.9892673564655088,0.0,0.0,0.0,0.0,0.0,916,18.308814326412154,0.08421894106296023,0.28576286320868416,0.01067166883644839,0.2205240174672489,0.22270742358078602,0.0,,0.8755458515283843,13.320541163160902,0.0,798,0,0,798,0.87117903930131,0.0,0.0,0.87117903930131,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10101,7,0.0,31,16,743.6789785908112,451.59553772784886,1.0,0.9958874235728803,0.0,0.0,0.0,0.0,0.0,1440,18.34681676537357,0.056506160046050004,0.2772894195351254,0.012958650576183572,0.22916666666666666,0.23194444444444445,0.0,,0.875,14.9294485104722,0.0,1256,0,0,1256,0.8722222222222222,0.0,0.0,0.8722222222222222,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10402,7,0.0,32,16,354.75321951129007,265.66609431856557,1.0,0.9863731226029514,0.0,0.0,0.0,0.0,0.0,660,18.24156198052497,0.04217160956928622,0.23586515063006347,0.013679816009420337,0.22727272727272727,0.22727272727272727,0.0,,0.8636363636363636,6.015440341197525,0.0,569,0,0,569,0.8621212121212121,0.0,0.0,0.8621212121212121,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10202,7,0.0,33,16,794.5096888022962,481.4201828971128,1.0,0.9939047016850592,0.0,0.0,0.0,0.0,0.0,1497,18.3713006781875,0.02965109533812716,0.16937248552777168,0.006557602601458052,0.2177688710754843,0.21910487641950568,0.0,,0.8810955243820975,10.440849571437738,0.0,1318,0,0,1318,0.8804275217100869,0.0,0.0,0.8804275217100869,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11202,7,0.0,34,16,563.0997318726297,355.909042648722,1.0,0.9916795728089524,0.0,0.0,0.0,0.0,0.0,1122,18.32673141129064,0.09006338090065173,0.4710509637325174,0.013822266354711989,0.22638146167557932,0.22994652406417113,0.0,,0.8778966131907309,20.1580061999516,0.0,971,0,0,971,0.8654188948306596,0.0,0.0,0.8654188948306596,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10702,7,0.0,35,16,488.76026861804456,331.65426166948976,1.0,0.989485631212143,0.0,0.0,0.0,0.0,0.0,922,18.252190825694065,0.03894021621238027,0.18334558084561303,0.012358237690253914,0.2386117136659436,0.2418655097613883,0.0,,0.8611713665943601,7.005297888018157,0.0,793,0,0,793,0.8600867678958786,0.0,0.0,0.8600867678958786,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10902,7,0.0,36,16,423.84918903544803,299.2385969870333,1.0,0.9887512385038307,0.0,0.0,0.0,0.0,0.0,799,18.24712531582086,0.04494685260157263,0.2245403272895807,0.012988786617566707,0.23028785982478098,0.23028785982478098,0.0,,0.8648310387984981,7.08604707084396,0.0,690,0,0,690,0.8635794743429287,0.0,0.0,0.8635794743429287,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11502,7,0.0,37,16,589.4735194515115,372.309842368686,1.0,0.9916947760032856,0.0,0.0,0.0,0.0,0.0,1165,18.25918899856349,0.07631478025244029,0.5243018710128641,0.014138211098063912,0.23862660944206007,0.24377682403433476,0.0,,0.8626609442060086,16.79470839720094,0.0,990,0,0,990,0.8497854077253219,0.0,0.0,0.8497854077253219,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11102,7,0.0,38,16,562.9415229886284,358.4802078695325,1.0,0.9910151245395101,0.0,0.0,0.0,0.0,0.0,1109,18.292147530406652,0.08044275293544381,0.3490403124064979,0.008923404428493181,0.2308385933273219,0.2344454463480613,0.0,,0.872858431018936,17.4811586063621,0.0,963,0,0,963,0.8683498647430117,0.0,0.0,0.8683498647430117,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11302,7,0.0,39,16,761.8367255838604,462.8552043585795,1.0,0.9933742978027031,0.0,0.0,0.0,0.0,0.0,1463,18.339520121441126,0.048375345206212436,0.23327522891004368,0.006849500105569237,0.22146274777853725,0.2228298017771702,0.0,,0.8776486671223513,12.648130345459306,0.0,1284,0,0,1284,0.8776486671223513,0.0,0.0,0.8776486671223513,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10802,7,0.0,40,16,465.11553744665946,313.4011285630975,1.0,0.990131386701196,0.0,0.0,0.0,0.0,0.0,916,18.253895862122263,0.08407861256148262,0.33007018925287135,0.011068874943643548,0.23580786026200873,0.23580786026200873,0.0,,0.8668122270742358,13.461895628279782,0.0,790,0,0,790,0.8624454148471615,0.0,0.0,0.8624454148471615,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,11402,7,0.0,41,16,372.32131404566235,273.516124678307,1.0,0.9870364153751582,0.0,0.0,0.0,0.0,0.0,705,18.22291673504407,0.05532356524573224,0.21962177717508213,0.010269151292477094,0.22695035460992907,0.22695035460992907,0.0,,0.8638297872340426,6.9759889595308815,0.0,608,0,0,608,0.8624113475177305,0.0,0.0,0.8624113475177305,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10302,7,0.0,42,16,674.0169743051072,423.0912116751154,1.0,0.9928839095300074,0.0,0.0,0.0,0.0,0.0,1263,18.318893297419095,0.025691709732723174,0.17400137667957086,0.006140442604165132,0.22802850356294538,0.22961203483768805,0.0,,0.8733174980205859,8.48263185863827,0.0,1102,0,0,1102,0.8725257323832145,0.0,0.0,0.8725257323832145,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
proposed_gated_risk,ppo,1,10602,7,0.0,43,16,528.9726623130734,350.45219971906374,1.0,0.991003282003819,0.0,0.0,0.0,0.0,0.0,1006,18.313933846098088,0.04698984523132521,0.26288712011086707,0.017909227294577047,0.2286282306163022,0.23161033797216699,0.0,,0.8687872763419483,8.524262717625485,0.0,870,0,0,870,0.8648111332007953,0.0,0.0,0.8648111332007953,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
