variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,25,10000,7,0.0,0,522.0719825407231,343.9909128976095,1.0,0.9911810874912714,0.0,0.0,0.0,0.0,0.0,1031,18.306801459175926,0.08480874709608414,0.32177172688871575,0.02680550874540606,0.23084384093113483,0.23084384093113483,0.0,
proposed,ppo,25,10001,7,0.0,1,512.3204728203366,339.8323154934649,1.0,0.9906431553048186,0.0,0.0,0.0,0.0,0.0,1003,18.299157217145822,0.07632654327923061,0.3774326772748886,0.027531662041271256,0.2333000997008973,0.2313060817547358,0.0,
proposed,ppo,25,10002,7,0.0,2,559.0582897885267,364.797747220097,1.0,0.9912370895778175,0.0,0.0,0.0,0.0,0.0,1086,18.310399774279436,0.06695179660261928,0.20475121260671317,0.026798321157145016,0.2283609576427256,0.2302025782688766,0.0,
proposed,ppo,25,10003,7,0.0,3,485.3328895739454,330.3441957331095,1.0,0.9903428290328266,0.0,0.0,0.0,0.0,0.0,916,18.307254017057492,0.044068533430747965,0.29097051035124605,0.023247535613987708,0.21724890829694324,0.21943231441048036,0.0,
proposed,ppo,25,10004,7,0.0,4,573.5283794496725,370.73094197214675,1.0,0.9911649576100269,0.0,0.0,0.0,0.0,0.0,1108,18.34538664294486,0.06316809675532367,0.3866479659295112,0.022244507228343712,0.21660649819494585,0.2184115523465704,0.0,
proposed,ppo,25,10005,7,0.0,5,486.0684514582829,326.917848668391,1.0,0.9907783250512514,0.0,0.0,0.0,0.0,0.0,961,18.327659770006328,0.09046627409021914,0.26955472178396095,0.023855161065241548,0.21644120707596254,0.21852237252861603,0.0,
proposed,ppo,25,10006,7,0.0,6,609.8449097695523,381.51521863696547,1.0,0.992116401407144,0.0,0.0,0.0,0.0,0.0,1224,18.356731073459443,0.09870960229318032,0.4628973048393844,0.023788376047056827,0.2181372549019608,0.21977124183006536,0.0,
proposed,ppo,25,10007,7,0.0,7,750.7891617822954,398.3699599818049,0.0,0.9247141919425415,0.0,0.0,0.0,0.0,0.0,1500,18.317012351852235,0.060517378540775296,0.2497417855492292,0.024794928615291912,0.23733333333333334,0.23866666666666667,0.0,
proposed,ppo,25,10008,7,0.0,8,510.7193658763027,340.778526863749,1.0,0.9902962554599423,0.0,0.0,0.0,0.0,0.0,980,18.29539213514262,0.058016225674215584,0.3388039941723919,0.026429903329521113,0.2316326530612245,0.22959183673469388,0.0,
proposed,ppo,25,10009,7,0.0,9,472.2120516923762,320.6110796998479,1.0,0.9888988905295476,0.0,0.0,0.0,0.0,0.0,912,18.286300153650796,0.06726539265244945,0.3435689844079893,0.024901066020359856,0.22807017543859648,0.22807017543859648,0.0,
proposed,ppo,25,10010,7,0.0,10,566.0564909347809,366.35483734359326,1.0,0.991559542422542,0.0,0.0,0.0,0.0,0.0,1120,18.277843308959838,0.08248601086225946,0.30726479971378096,0.027966915075999816,0.24464285714285713,0.24285714285714285,0.0,
proposed,ppo,25,10011,7,0.0,11,628.328046876131,401.75872384021324,1.0,0.9918993612838836,0.0,0.0,0.0,0.0,0.0,1167,18.33662283741012,0.01981253833175786,0.034546674093226516,0.022337983699951196,0.2210796915167095,0.22193658954584405,0.0,
