variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,25,0.0,0.92,0.9878160846659959,0.0,0.0,0.0,560.7589014008436,359.0436551292541,1097.02,18.30210008622297,0.06949196269977112,0.025546088320762057,0.23043813939959526,0.0,
proposed,ppo,25,0.08,0.84,0.9371808608761376,0.08,0.0,0.08,527.040848390215,297.42411728811084,1053.34,18.038424609372257,0.07658074303678573,0.029210020168637732,0.23692649869252022,0.004369724331751761,7.93474450945377
proposed,ppo,25,0.15,0.66,0.8615175597526459,0.18,0.02,0.2,458.6108135172306,132.32099996214694,1099.12,15.883358783432273,0.11766634468284848,0.039539940524337826,0.31453347326265296,0.017052814164036853,2.8905842860645374
