variant,density,protocol_class,success_mean,success_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,cost_mean,cost_std,reward_mean,reward_std,shaped_reward_mean,shaped_reward_std,episode_length_mean,episode_length_std,mean_speed_kmh_mean,mean_speed_kmh_std,shield_intervention_rate_mean,shield_intervention_rate_std,shield_soft_rate_mean,shield_soft_rate_std,shield_hard_rate_mean,shield_hard_rate_std,overspeed_guard_rate_mean,overspeed_guard_rate_std,seed_count,source_csv,config_json
proposed,0.15,preliminary,0.44,0.056568542494923775,0.7579897547345245,0.004128715665841318,0.5,0.14142135623730948,0.01,0.01414213562373095,0.51,0.12727922061357852,353.56112574181543,4.560431694312707,88.59184256064881,19.588014654981194,836.74,33.31887152951008,18.186831910377673,0.02322519804017643,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
proposed,0.15,screening,0.525,,0.7553880092527561,,0.425,,0.025,,0.45,,348.1512332317125,,72.05987422319788,,876.775,,17.693571848132763,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json
proposed,0.25,inconsistent_protocol,0.02,,,,0.66,,0.34,,1.0,,125.03622883095711,,120.88380209975594,,,,42.69472268688111,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json
proposed,0.25,screening,0.0,,0.21082562176281228,,0.7571428571428571,,0.24285714285714285,,1.0,,75.93045981515931,,-31.11638740267924,,205.54,,27.205736432925157,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json
proposed_wo_ttc,0.0,inconsistent_protocol,0.87,,0.982146658598747,,0.0,,0.0,,0.0,,505.4506808183287,,292.642433107566,,984.18,,20.24656253900545,,0.8611804714098052,,0.0,,0.0,,0.8611804714098052,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_proposed_wo_ttc_nenv10_500k/evaluations/proposed_wo_ttc_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/ablation_proposed_wo_ttc_nenv10_500k/runs/proposed_wo_ttc_ppo_s2/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json
proposed_wo_ttc,0.08,inconsistent_protocol,0.69,,0.9179331291317273,,0.12,,0.02,,0.14,,483.1433790801611,,255.7231239217797,,966.61,,19.90308903400502,,0.8416024859248193,,0.00446305115402201,,0.005157176697313875,,0.8319822580734835,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_proposed_wo_ttc_nenv10_500k/evaluations/proposed_wo_ttc_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/ablation_proposed_wo_ttc_nenv10_500k/runs/proposed_wo_ttc_ppo_s2/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json
proposed_wo_ttc,0.15,inconsistent_protocol,0.41,,0.770434632878992,,0.46,,0.06,,0.52,,361.8571160589179,,112.38196422703375,,843.65,,18.55353690215341,,0.7411273179629333,,0.030824341442829813,,0.010504244584730624,,0.6997987319353727,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_proposed_wo_ttc_nenv10_500k/evaluations/proposed_wo_ttc_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/ablation_proposed_wo_ttc_nenv10_500k/runs/proposed_wo_ttc_ppo_s2/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json
risk,0.0,inconsistent_protocol,0.8733333333333334,0.03055050463303897,0.9806101070402664,0.005154939080146079,0.0,0.0,0.0,0.0,0.0,0.0,506.0449409981787,34.22735340316358,299.4257966514538,26.383986594236635,968.5533333333333,6.871894450101387,20.24999389574787,0.004609614354507972,0.866805024025106,0.000523127589773298,0.0,0.0,0.0,0.0,0.866805024025106,0.000523127589773298,3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json|outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s2/config.json
risk,0.0,screening,0.0,,,,0.1,,0.9,,1.0,,187.32005008362404,,182.4183713512975,,,,47.1540436777665,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json
risk,0.08,inconsistent_protocol,0.7433333333333333,0.0057735026918962545,0.9319513233714852,0.0065499612197765155,0.10000000000000002,0.03464101615137755,0.0033333333333333335,0.005773502691896258,0.10333333333333333,0.032145502536643195,481.73285728774016,37.77046600902063,260.13337372242273,31.33763585121819,943.4166666666666,4.632950823539224,20.001281411167923,0.1501207597420636,0.8542526389567322,0.0064481090015669935,0.003181794188504888,0.0018042127472600441,0.0018004087650666497,0.0007380632178723337,0.8492704360031607,0.008990384966699301,3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json|outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s2/config.json
risk,0.1,screening,0.0,,,,0.6,,0.4,,1.0,,116.02776705614397,,106.45409435202649,,,,43.41587990352094,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json
risk,0.15,inconsistent_protocol,0.44333333333333336,0.02081665999466134,0.7714499805603915,0.03993376052110061,0.5,0.07211102550927981,0.01,0.017320508075688773,0.51,0.05567764362830022,367.886058612147,48.849984382747444,119.19111652077771,61.063142927291786,817.5233333333332,42.857044150679954,18.49587687268252,0.20667657393794772,0.7521218372662537,0.014567521379672486,0.03227655543759247,0.002583805759577947,0.008642057143994072,0.003107067583032719,0.7112032246846671,0.020258394722283066,3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/risk_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/runs/risk_ppo_s0/config.json|outputs/iscsic_main_nenv10/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/risk_ppo_s2/config.json
risk,0.25,screening,0.0,,,,0.7,,0.3,,1.0,,71.05480546382307,,62.22708220510151,,,,37.05122656943441,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/risk_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/risk_ppo_s0/config.json
