variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path,source_csv,run_dir,config_json,model_path,protocol_class
defensive_proposed,ppo,26,10003.0,7.0,0.0,24,8.0,466.2964683230293,304.13612158717217,1.0,0.9903551328393132,0.0,0.0,0.0,0.0,0.0,1002.0,18.293170437977537,0.1654332692497868,0.494963498821567,0.0307254141583265,0.2355289421157684,0.2355289421157684,0.0,,868.0,0.0,0.0,868.0,0.8662674650698603,0.0,0.0,0.8662674650698603,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10303.0,7.0,0.0,25,8.0,650.9257036423014,317.44315172208496,0.0,0.9139989537287232,0.0,0.0,0.0,0.0,0.0,1500.0,18.336356438309984,0.192635245087519,0.5171723486780586,0.0334019730595561,0.242632268110911,0.238632268110911,0.0,,1299.0,0.0,0.0,1299.0,0.866,0.0,0.0,0.866,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10703.0,7.0,0.0,26,8.0,580.7524021543163,353.19602672120595,1.0,0.9924932107397064,0.0,0.0,0.0,0.0,0.0,1273.0,18.326874053584348,0.1780589693861088,0.521540290164095,0.0293515779466484,0.232521602513747,0.2309505106048703,0.0,,1108.0,0.0,0.0,1108.0,0.8703849175176748,0.0,0.0,0.8703849175176748,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10603.0,7.0,0.0,27,8.0,578.4385244564648,350.8041950906395,1.0,0.9935035632196588,0.0,0.0,0.0,0.0,0.0,1271.0,18.322634355320897,0.1798347609748491,0.5686306339888343,0.0292764322476477,0.2344610542879622,0.2328874901652242,0.0,,1104.0,0.0,0.0,1104.0,0.8686073957513769,0.0,0.0,0.8686073957513769,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10403.0,7.0,0.0,28,8.0,609.0267514074416,363.7964917914038,1.0,0.993101983660408,0.0,0.0,0.0,0.0,0.0,1323.0,18.364560661625017,0.1711690045853612,0.7259826007326804,0.0268899844345184,0.219198790627362,0.2207105064247921,0.0,,1162.0,0.0,0.0,1162.0,0.8783068783068783,0.0,0.0,0.8783068783068783,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10203.0,7.0,0.0,29,8.0,552.7943298860532,353.5100419447126,1.0,0.9924393563112388,0.0,0.0,0.0,0.0,0.0,1158.0,18.279882241566764,0.1361189494980009,0.2223938723196475,0.0283475917496996,0.2409326424870466,0.2409326424870466,0.0,,1001.0,0.0,0.0,1001.0,0.8644214162348878,0.0,0.0,0.8644214162348878,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10503.0,7.0,0.0,30,8.0,477.6475727076688,280.0209228310767,1.0,0.992148809167002,0.0,0.0,0.0,0.0,0.0,1146.0,18.299558634312756,0.257855715356912,0.7435609059676238,0.0283820740232507,0.2338568935427574,0.2356020942408377,0.0,,995.0,0.0,0.0,995.0,0.868237347294939,0.0,0.0,0.868237347294939,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10003.0,7.0,0.0,31,8.0,507.8781289269386,331.81596266370315,1.0,0.9906763705818112,0.0,0.0,0.0,0.0,0.0,1053.0,18.3294921130002,0.1310313589930689,0.3849873635309072,0.0291144011833184,0.2260208926875593,0.2269705603038936,0.0,,918.0,0.0,0.0,918.0,0.8717948717948718,0.0,0.0,0.8717948717948718,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10104.0,7.0,0.0,32,8.0,649.2797179354194,316.05792216778445,0.0,0.993399550240906,0.0,0.0,0.0,0.0,0.0,1500.0,18.33200709502392,0.1951526804930733,0.802467807551349,0.0270883930516429,0.2333333333333333,0.2346666666666666,0.0,,1308.0,0.0,0.0,1308.0,0.872,0.0,0.0,0.872,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10304.0,7.0,0.0,33,8.0,625.9007764735404,369.3176656794138,1.0,0.9935460209537016,0.0,0.0,0.0,0.0,0.0,1370.0,18.32577893770248,0.1756086661147322,0.7122732704928839,0.0269411203018083,0.2313868613138686,0.2328467153284671,0.0,,1194.0,0.0,0.0,1194.0,0.8715328467153285,0.0,0.0,0.8715328467153285,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10704.0,7.0,0.0,34,8.0,493.5154372901693,321.1731309080777,1.0,0.991448664472488,0.0,0.0,0.0,0.0,0.0,1014.0,18.290870446174104,0.125226016917296,0.6269159903232239,0.0284680646092904,0.2307692307692307,0.2327416173570019,0.0,,880.0,0.0,0.0,880.0,0.8678500986193294,0.0,0.0,0.8678500986193294,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10404.0,7.0,0.0,35,8.0,450.9176258910473,290.66652760126783,1.0,0.9911110470330644,0.0,0.0,0.0,0.0,0.0,999.0,18.322443061454845,0.1947005114844412,0.5416081647501352,0.0261180191282164,0.2202202202202202,0.2222222222222222,0.0,,873.0,0.0,0.0,873.0,0.8738738738738738,0.0,0.0,0.8738738738738738,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10604.0,7.0,0.0,36,8.0,572.4906500415138,341.0645183023456,1.0,0.9926851071890208,0.0,0.0,0.0,0.0,0.0,1276.0,18.300416228531923,0.1918528633616673,0.7979626757247792,0.0284302649874645,0.2398119122257053,0.2398119122257053,0.0,,1106.0,0.0,0.0,1106.0,0.8667711598746082,0.0,0.0,0.8667711598746082,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10204.0,7.0,0.0,37,8.0,533.3323278522159,290.10046955567566,1.0,0.9927404968640532,0.0,0.0,0.0,0.0,0.0,1303.0,18.308156011482204,0.2691805364685243,0.9071961234104317,0.0308915241442746,0.2425052937597654,0.2394354549263041,0.0,,1128.0,0.0,0.0,1128.0,0.8656945510360706,0.0,0.0,0.8656945510360706,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10504.0,7.0,0.0,38,8.0,533.9850697459761,337.2695542595308,1.0,0.9919692985678126,0.0,0.0,0.0,0.0,0.0,1140.0,18.26729685737395,0.1553648990301306,0.5437686115557431,0.0315452875818632,0.2491228070175438,0.2491228070175438,0.0,,980.0,0.0,0.0,980.0,0.8596491228070176,0.0,0.0,0.8596491228070176,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10004.0,7.0,0.0,39,8.0,513.5078780589205,308.47514578827804,1.0,0.994065476735907,0.0,0.0,0.0,0.0,0.0,1177.0,18.321731771053845,0.2184308958422386,0.8290788225903758,0.0296894557791474,0.2327952421410365,0.2327952421410365,0.0,,1022.0,0.0,0.0,1022.0,0.8683092608326253,0.0,0.0,0.8683092608326253,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10105.0,7.0,0.0,40,8.0,526.7261569141647,329.86810349710555,1.0,0.9910975273553634,0.0,0.0,0.0,0.0,0.0,1146.0,18.317183603366395,0.1761086544749484,0.5016667104201925,0.0275021057346767,0.2286212914485166,0.2286212914485166,0.0,,999.0,0.0,0.0,999.0,0.8717277486910995,0.0,0.0,0.8717277486910995,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10305.0,7.0,0.0,41,8.0,445.3199773342478,291.06369465551404,1.0,0.990076832515382,0.0,0.0,0.0,0.0,0.0,979.0,18.32693025894736,0.1900158174679822,0.5376813701278531,0.026883477414316,0.2185903983656792,0.2206332992849846,0.0,,856.0,0.0,0.0,856.0,0.874361593462717,0.0,0.0,0.874361593462717,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10705.0,7.0,0.0,42,8.0,503.61052023416704,315.6772449075088,1.0,0.9914913887579164,0.0,0.0,0.0,0.0,0.0,1115.0,18.33502535517544,0.191654332630121,0.5743800202545982,0.0266280688053088,0.2224215246636771,0.2242152466367713,0.0,,975.0,0.0,0.0,975.0,0.874439461883408,0.0,0.0,0.874439461883408,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10205.0,7.0,0.0,43,8.0,337.1442238662203,252.12898531004151,1.0,0.9860632090321304,0.0,0.0,0.0,0.0,0.0,682.0,18.19758344542049,0.1218988130798115,0.4202200973739322,0.0310166485735988,0.2404692082111437,0.2434017595307918,0.0,,583.0,0.0,0.0,583.0,0.8548387096774194,0.0,0.0,0.8548387096774194,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10505.0,7.0,0.0,44,8.0,313.1868327539077,209.5114833702824,1.0,0.9850336421653476,0.0,0.0,0.0,0.0,0.0,749.0,18.277309001023077,0.2718210194704331,0.8626664498051629,0.0301090687235446,0.2269692923898531,0.2296395193591455,0.0,,648.0,0.0,0.0,648.0,0.8651535380507344,0.0,0.0,0.8651535380507344,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10605.0,7.0,0.0,45,8.0,464.7819568345238,296.94122165921067,1.0,0.9897402350728834,0.0,0.0,0.0,0.0,0.0,1032.0,18.32739679936245,0.1967293811123797,0.6638172583162492,0.0272380109333122,0.2209302325581395,0.2228682170542635,0.0,,902.0,0.0,0.0,902.0,0.874031007751938,0.0,0.0,0.874031007751938,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10405.0,7.0,0.0,46,8.0,642.6581003602981,393.3793581460839,1.0,0.9941438414414332,0.0,0.0,0.0,0.0,0.0,1341.0,18.28327742853916,0.1294196696440558,0.4048640723133587,0.028522525933112,0.2431021625652498,0.244593586875466,0.0,,1160.0,0.0,0.0,1160.0,0.8650260999254288,0.0,0.0,0.8650260999254288,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10205.0,7.0,0.0,47,8.0,344.681207220584,234.0552019796796,1.0,0.9899277531923096,0.0,0.0,0.0,0.0,0.0,801.0,18.22031435563464,0.2361401997988745,0.6515170066706515,0.0366366787301434,0.2571785268414482,0.2521847690387016,0.0,,678.0,0.0,0.0,678.0,0.846441947565543,0.0,0.0,0.846441947565543,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10106.0,7.0,0.0,48,8.0,549.2889480444859,332.2359208798305,1.0,0.9927678845682456,0.0,0.0,0.0,0.0,0.0,1228.0,18.32353041928568,0.1957673227844981,0.5854720307523301,0.0299359681014599,0.2345276872964169,0.2345276872964169,0.0,,1067.0,0.0,0.0,1067.0,0.8688925081433225,0.0,0.0,0.8688925081433225,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
defensive_proposed,ppo,26,10706.0,7.0,0.0,49,8.0,525.7363011333725,326.6080730776705,1.0,0.9926323373118734,0.0,0.0,0.0,0.0,0.0,1144.0,18.32922125453626,0.17517770752426,0.6108368888408077,0.0295009783856241,0.229020979020979,0.229020979020979,0.0,,997.0,0.0,0.0,997.0,0.8715034965034965,0.0,0.0,0.8715034965034965,,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip,final_benchmark
