variant,density,protocol_class,success_mean,success_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,cost_mean,cost_std,reward_mean,reward_std,shaped_reward_mean,shaped_reward_std,episode_length_mean,episode_length_std,mean_speed_kmh_mean,mean_speed_kmh_std,shield_intervention_rate_mean,shield_intervention_rate_std,shield_soft_rate_mean,shield_soft_rate_std,shield_hard_rate_mean,shield_hard_rate_std,overspeed_guard_rate_mean,overspeed_guard_rate_std,seed_count,source_csv,config_json
defensive_proposed,0.15,final_benchmark,0.64,0.06928203230275508,0.8520239094495423,0.030725608687180283,0.26,0.05291502622129181,0.0,0.0,0.26,0.05291502622129181,441.1960146113215,16.885686445807607,83.8688021928467,20.569470592546942,1058.1266666666668,41.69141078607593,16.317655000771534,0.09122503891672534,0.7322979313329028,0.024958516261158824,0.028849482226348856,0.004278098581377027,0.022821056250431234,0.007050418686624183,0.6806273928561226,0.01690752110061213,3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s26.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s27.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s28.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/config.json
defensive_proposed,0.15,inconsistent_protocol,0.5711111111111111,0.06688851974796627,0.8281333372118792,0.029524785452343594,0.28444444444444444,0.059876415934699896,0.03222222222222222,0.030816061228353467,0.31666666666666665,0.06377042156569662,379.1110511167088,65.60158889821714,5.510422162665189,142.75505825890772,1049.3055555555554,42.44144167970559,16.006850559776332,0.29699282587462467,0.7285169524955896,,0.03511715127197093,,0.016291290399499957,,0.6771085108241186,,6,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_s20s21_nenv32/evaluations/defensive_proposed_ppo_s20.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_s20s21_nenv32/evaluations/defensive_proposed_ppo_s21.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/evaluations/defensive_proposed_ppo_s22.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/evaluations/defensive_proposed_ppo_s23.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/evaluations/defensive_proposed_ppo_s25.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_s20s21_nenv32/runs/defensive_proposed_ppo_s20/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_s20s21_nenv32/runs/defensive_proposed_ppo_s21/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s22/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json
defensive_proposed,0.15,preliminary,0.59,,0.8302083890432408,,0.2,,0.03,,0.23,,404.4348104388015,,103.01912484753986,,1121.72,,15.403574533218764,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/s1_defensive_ttc10_v16.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/s1_defensive_ttc10_v18.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/s1_defensive_ttc12_v18.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/s1_defensive_ttc8_v18.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/s1_defensive_ttc8_v20.csv,
defensive_proposed,0.15,screening,0.5,,0.8183249533080961,,0.15,,0.1,,0.25,,402.0494992185219,,128.19544254970492,,1186.55,,14.155784878209733,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_shield_screen/evaluations/ckpt702_defensive_ttc10_v16.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json
proposed,0.0,final_benchmark,0.85,0.04242640687119289,0.9808991907377366,0.0046279213026269765,0.0,0.0,0.0,0.0,0.0,0.0,535.9890146927573,11.366574237022405,319.7084464307734,12.559389510324175,980.27,25.894250327051335,20.251772247772784,0.00013329022736713631,0.8651600242285948,0.002382624568390616,0.0,0.0,0.0,0.0,0.8651600242285948,0.002382624568390616,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json
proposed,0.0,inconsistent_protocol,0.8200000000000001,0.07483314773547886,0.9733096698449043,0.004320647259381698,0.00035714285714285714,0.001336306209562122,0.016428571428571428,0.061470085639857605,0.016785714285714286,0.06280639184941973,499.76356550088474,62.96305948149593,302.67983476927384,51.18004991146712,971.715,4.832048060764558,20.7443665305536,1.890510454832817,,,,,,,,,14,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json
proposed,0.0,preliminary,0.9199999999999999,0.11313708498984766,0.9828175189006145,0.012331035225320265,0.0,0.0,0.0,0.0,0.0,0.0,530.5905267024334,57.30402655169651,327.3585330318443,44.974905757989276,1001.415,35.404836534010514,20.208531419757033,0.09503086776823175,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
proposed,0.0,screening,0.509090909090909,,0.777330823212071,,0.01818181818181818,,0.34545454545454546,,0.36363636363636365,,342.1516434233097,,198.94271193260946,,784.3222222222222,,28.70568062142779,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json
proposed,0.08,final_benchmark,0.76,0.0,0.9231670196993753,0.008847138841944172,0.08,0.02828427124746191,0.03,0.042426406871192854,0.11,0.014142135623730944,497.911251196608,17.57309391381865,277.227396773388,15.718160374384725,930.36,16.461445866022807,19.95418918718857,0.056814045687665876,0.8477893404992582,0.00018975585929906105,0.0031262272578432377,0.0006096468067933942,0.004770966627462975,0.0012049501081718757,0.8398921466139521,0.0016248410556661446,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json
proposed,0.08,inconsistent_protocol,0.7383333333333333,0.046053666205202105,0.9266579803645213,0.020816991073270192,0.0880952380952381,0.04094428747010597,0.0035714285714285718,0.00744946343668492,0.09166666666666667,0.04160765051281533,468.2149256554667,58.20504285042623,251.86679463769983,56.18947814026322,935.8745238095238,23.834119894036803,19.939240421011636,0.07586381981373785,,,,,,,,,14,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json
proposed,0.08,preliminary,0.87,0.18384776310850237,0.9540999865466877,0.05288889366430775,0.05,0.07071067811865477,0.0,0.0,0.05,0.07071067811865477,505.5208165971044,73.02196217817112,287.6565187981589,55.90178280769701,988.095,77.29384225150147,19.856069489610235,0.13139562158808432,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
proposed,0.08,screening,0.875,,0.9262411186046331,,0.1,,0.0,,0.1,,448.0187442193963,,225.53628641151755,,976.05,,19.694227826033607,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json
proposed,0.1,inconsistent_protocol,0.0,,,,0.34,,0.66,,1.0,,165.98176688718064,,162.46789827609183,,,,46.98124764536027,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json
proposed,0.1,screening,0.17142857142857143,,0.5064916068716627,,0.44285714285714284,,0.3,,0.7428571428571429,,205.30227619204248,,83.34427315647287,,496.22,,31.59373533884926,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json
proposed,0.15,final_benchmark,0.45999999999999996,0.19798989873223327,0.7792655879064028,0.10803750407924373,0.45999999999999996,0.1979898987322333,0.02,0.0,0.48,0.1979898987322333,396.899377310046,26.479208156369143,164.57334651756213,36.5128878167046,826.12,71.58749052732608,18.732268031771014,0.286334429387437,0.7568586949495142,0.01873945248763956,0.027857965085750662,0.004260889770984303,0.008025906911012098,5.828535619254953e-05,0.7209748229527514,0.023058627614816342,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json
