variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,6,0.0,0.84,0.9745759978659388,0.0,0.0,0.0,549.4331513536372,340.76589297206004,972.58,20.24121680758693,0.06773235440090276,0.028831260940831296,0.23305871783659493,0.0,
proposed,ppo,6,0.08,0.7,0.9021561854478374,0.14,0.0,0.14,500.1309217204686,273.74889866471807,910.54,19.9631026913116,0.07805485164500538,0.03163050010080898,0.23371069875855566,0.004089225465378476,6.063306444273661
proposed,ppo,6,0.15,0.46,0.7916598988544641,0.46,0.0,0.46,409.1466981514017,131.5196275836407,862.76,18.23779430912919,0.12586584264987208,0.03747267457660717,0.2520394231319394,0.013208191246600678,2.3226796858432768
proposed,ppo,7,0.0,0.84,0.973604557145775,0.0,0.0,0.0,429.6021872695201,239.41651237187207,976.28,20.17104794870708,0.28778875850430713,0.05268110066972555,0.2497184374696461,0.0,
proposed,ppo,7,0.08,0.72,0.914274763959338,0.08,0.02,0.1,374.83907383714353,154.53783918194824,929.62,19.77706268756843,0.33909774449944463,0.05405589259770235,0.24702876988996536,0.005620800914987953,4.694152801121239
proposed,ppo,7,0.15,0.38,0.756589332212555,0.48,0.04,0.52,261.4056456891587,-75.34380015624939,835.9,17.96317056010609,0.42790452303969234,0.05693780232491839,0.25831190468256165,0.021180790008470226,2.0884749647885488
