variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed,ppo,28,0.0,0.84,0.9751388745356718,0.0,0.0,0.0,548.7928126806345,341.46123013004603,1235.38,16.35519872963225,0.09387588601823552,0.008992674157693907,0.22476899544389362,0.0,
proposed,ppo,28,0.08,0.76,0.9438181970165965,0.08,0.0,0.08,519.7235107507936,256.1941959655365,1201.98,16.044711818008956,0.10016353699521813,0.013565726716378533,0.23266745524159466,0.006825787173741782,6.406178116172262
proposed,ppo,28,0.15,0.52,0.8566906671927235,0.22,0.0,0.22,465.08776695021015,108.17252559745685,1251.14,14.700769053661393,0.1404716230429085,0.020632329037715443,0.29775420754536375,0.014915880959622067,3.546403855590866
