density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.006666666666666667,0.3029121061499139,0.0,0.9933333333333333,0.9933333333333333,100.91491229789168,100.91491229789168,126.78,46.02015931017251,0.356738555258682,0.061968887151908354,0.024339683630394127,0.0,
0.08,0.0,0.24203323912218055,0.45333333333333337,0.5466666666666666,1.0,76.59954898042002,76.59954898042002,106.28666666666668,43.41652198961938,0.33835026063770435,0.06205529719537026,0.028992571171186962,0.09033808290128136,1.130763256754266
0.15,0.0,0.18951866394192662,0.6266666666666667,0.37333333333333335,1.0,60.18627523314604,60.18627523314604,93.82666666666667,39.44531184239358,0.316675756951552,0.06337973481317545,0.03566008468186972,0.1327554927367928,0.8832960357499601
