variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
baseline,ppo,0,0.0,0.02,0.30156975475701503,0.0,0.98,0.98,67.4472857864102,67.4472857864102,127.04,45.317777634796556,0.5371469031697432,0.055868100592889804,0.02758684094499674,0.0,
baseline,ppo,0,0.08,0.0,0.23449725048115802,0.4,0.6,1.0,53.96469477249791,53.96469477249791,106.18,43.01654281612901,0.5139126179353221,0.0504648110743301,0.029989717596566278,0.09217780609746049,1.1377194182221162
baseline,ppo,0,0.15,0.0,0.1768995024525736,0.62,0.38,1.0,44.220312131622485,44.220312131622485,90.44,39.69218092946337,0.44971336439900206,0.04766606115123253,0.034690184754532234,0.12156989641873894,0.5560496931850499
baseline,ppo,1,0.0,0.0,0.2783393026771257,0.0,1.0,1.0,104.57875538208943,104.57875538208943,120.22,45.57696077449128,0.267163270283723,0.05234946413819543,0.010470036935979704,0.0,
baseline,ppo,1,0.08,0.0,0.27083599879002324,0.56,0.44,1.0,96.72496132118066,96.72496132118066,113.12,45.61321900092962,0.2457743809666675,0.06243596808983412,0.015294104915617397,0.10348617186072781,0.6443511135256079
baseline,ppo,1,0.15,0.0,0.1884908977385582,0.58,0.42,1.0,62.45316307396863,62.45316307396863,91.84,39.23052744153062,0.25658146104544355,0.06440373245848877,0.02151112568800901,0.12972339954211606,0.9013453731359932
baseline,ppo,2,0.0,0.0,0.32882726101560095,0.0,1.0,1.0,130.7186957251754,130.7186957251754,133.08,47.16573952122969,0.26590549232257976,0.07768909672463982,0.03496217301020593,0.0,
baseline,ppo,2,0.08,0.0,0.22076646809536044,0.4,0.6,1.0,79.10899084758152,79.10899084758152,99.56,41.61980415179953,0.25536378301112345,0.07326511242194655,0.04169389100137721,0.07535027074565578,1.6102192385150742
baseline,ppo,2,0.15,0.0,0.2031655916346481,0.68,0.32,1.0,73.885350493847,73.885350493847,99.2,39.41322715618675,0.24373244541021039,0.07806941082980505,0.05077894360306793,0.14697318224952335,1.1924930409288372
