density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.9666666666666667,0.9909099298213548,0.0,0.0,0.0,518.4105091876276,306.24490585838544,1101.5066666666667,18.300425264606194,0.14999318182747598,0.015739340259593542,0.2263165470214529,0.0,
0.08,0.8866666666666666,0.9532507446125064,0.07333333333333335,0.0,0.07333333333333335,493.63516679378995,249.67441484932738,1082.32,17.918986355462597,0.15632629568784834,0.02224580288634159,0.23713061493132437,0.0062335624171966425,6.901383776171531
0.15,0.6200000000000001,0.8529630182358657,0.22,0.02,0.24000000000000002,414.82684796972904,70.00598995981956,1089.2333333333333,16.11543484132181,0.2068488034001945,0.0327442131358655,0.2986576178356704,0.019861627778419197,3.2113790693452917
