variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc,source_summary
proposed,ppo,0.0,0.0,0.94,0.9908101195195154,0.0,0.0,0.0,561.1192057980982,354.88081624657406,1099.08,18.304797269422558,0.07126383064175928,0.018862324351951065,0.22807724265019824,0.0,,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,0.0,0.08,0.98,0.9863215819705886,0.02,0.0,0.02,525.3018863830134,306.21508334768976,1059.54,17.892210716173974,0.08123876534823578,0.028394247417665497,0.24393127550487534,0.006916355462898719,6.072418538660597,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,0.0,0.15,0.56,0.8189358093143536,0.26,0.0,0.26,439.72858370338895,125.785266001605,1072.54,15.89396831652241,0.1181639725059577,0.04044046117162726,0.32990651874607413,0.01950540517400058,3.758621642252169,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed0_1m/evaluations/summary.csv
proposed,ppo,1.0,0.0,0.96,0.9907861442110382,0.0,0.0,0.0,463.9097676407031,228.12360380185234,1121.92,18.310683376214065,0.263055595060159,0.019590186258589676,0.22759616276337802,0.0,,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed1_1m/evaluations/summary.csv
proposed,ppo,1.0,0.08,0.82,0.9227609405465524,0.1,0.0,0.1,450.95241761210934,158.89634764891662,1130.62,17.884674597212168,0.2733314837448717,0.023641245327679215,0.238595881738812,0.007392211032655261,6.25730919997458,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed1_1m/evaluations/summary.csv
proposed,ppo,1.0,0.15,0.62,0.8687865702236282,0.26,0.04,0.3,346.97427190631817,-89.98596360298534,1095.46,16.05584033642806,0.3585048000313127,0.03484804684874896,0.2961877780649415,0.027554976571923975,2.276240074495721,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed1_1m/evaluations/summary.csv
proposed,ppo,2.0,0.0,1.0,0.991133525733511,0.0,0.0,0.0,530.2025541240815,335.73029752672994,1083.52,18.28579514818196,0.11566011978050965,0.00876551016823989,0.22327623565078253,0.0,,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed2_1m/evaluations/summary.csv
proposed,ppo,2.0,0.08,0.86,0.9506697113203779,0.1,0.0,0.1,504.6511963862471,283.9118135513757,1056.8,17.980073753001644,0.11440863797043756,0.014701915913680056,0.2288646875502858,0.004392120756035945,8.374423589879415,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed2_1m/evaluations/summary.csv
proposed,ppo,2.0,0.15,0.68,0.8711666751696157,0.14,0.02,0.16,457.7776882994802,174.218667480839,1099.7,16.39649587101497,0.14387763766331307,0.02294413138722027,0.2698785566959956,0.012524501589333034,3.5992754912879854,outputs/retune_proposed_ttc4_cost10_lane1_nenv16_seed2_1m/evaluations/summary.csv
