#{"t_start": 1782847711.0594337, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-75.411589,600,4.372031,0.0,0.0,6.837432673630911,-75.41158880853999,0.0,0.0,0.0,0.0,0.1254923713661147,600,0.7108186380584982,0.04472081008050762,0.11067521046179307,0.8094446872050564,0.8134409876043598,0.6011508581290642,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.645799,600,9.224171,0.0,0.0,5.746608483726901,-79.64579899949881,0.0,0.0,0.0,0.0,0.10459801287290414,600,0.7169020007881224,0.1574750760846384,0.3619131929566102,0.831423889597257,0.8306199700354288,0.6459922826848924,0.0,nan,0.04,3.153023756278466,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-75.562747,600,12.68834,0.0,0.0,6.911845507481479,-75.5627473254224,0.0,0.0,0.0,0.0,0.12828324802092325,600,0.740781380527221,0.11407423871908226,0.23526337618368595,0.8439259703954061,0.8140319740399719,0.6855778689185779,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-144.975984,600,17.322034,0.0,0.0,3.798110420187704,-144.97598383263121,0.0,0.0,0.0,0.0,0.1037551003831156,600,0.7785338097371531,0.5489963941086949,0.9969175527869273,0.7801370426795134,0.8030832656162481,0.6341559426859021,0.0,nan,0.18833333333333332,68.52524305804978,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-76.603443,600,20.793956,0.0,0.0,6.665421921280799,-76.60344269333316,0.0,0.0,0.0,0.0,0.09034615865066221,600,0.6818851336773242,0.048051047902306646,0.11749492370017513,0.8418805292683343,0.8140426742999504,0.6102153552385668,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-88.033759,600,25.470537,0.0,0.0,6.471789802107628,-88.0337590117274,0.0,0.0,0.0,0.0,0.12489976289354582,600,0.7905560621488438,0.23267940883214094,0.3570234594979925,0.8516900316253304,0.7816188513860106,0.6132674616326889,0.0,nan,0.21666666666666667,14.815644428523154,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-73.516551,600,30.232431,0.0,0.0,8.500304705988016,-73.51655113921878,0.0,0.0,0.0,0.0,0.10708241269468102,600,0.7747117410822372,0.041928793401210654,0.18690881598529754,0.8467588794293502,0.8093367502093315,0.6245553474128246,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.581298,600,33.684319,0.0,0.0,6.761409047277161,-79.58129755433309,0.0,0.0,0.0,0.0,0.10573375369201944,600,0.7094836362249648,0.14935477241462125,0.3782208464231624,0.8544612139463424,0.7778677368847032,0.6204045754795273,0.0,nan,0.07333333333333333,4.991352225652481,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-105.733314,600,38.288784,0.0,0.0,4.661740681641774,-105.73331421929069,0.0,0.0,0.0,0.0,0.1094734727414755,600,0.7293896243025342,0.271354097455929,0.7805407524176257,0.8114827213436365,0.7880311713305612,0.6484459272151192,0.0,nan,0.15666666666666668,29.343123469770667,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-301.585005,465,40.915766,0.0,1.0,-5.784153819926143,-301.5850052099796,0.0,0.0,0.0,1.0,0.13215812512878336,465,1.0161625027472774,0.5142207557983871,1.0235692238317904,0.7851659945903285,0.7783320419730678,0.6207628326710835,0.0,nan,0.27741935483870966,83.8292533051678,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
