#{"t_start": 1782847711.0275698, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-103.027998,600,4.403574,0.0,0.0,4.455339801018107,-103.02799784290266,0.0,0.0,0.0,0.0,0.11486618027291898,600,0.7487732844412197,0.27750453406534503,0.5981231079696797,0.8693777756765485,0.850775944031775,0.6482642570883036,0.0,nan,0.18833333333333332,25.55031495432829,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-80.264643,600,9.254813,0.0,0.0,4.907653434435666,-80.26464252032983,0.0,0.0,0.0,0.0,0.10328826906131097,600,0.608507717296831,0.04703343633355634,0.11038100935060059,0.8583764634002,0.8924392210878431,0.6588066925729315,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-150.357316,600,12.718814,0.0,0.0,5.101742434601836,-150.35731605555338,0.0,0.0,0.0,0.0,0.12743050789408464,600,0.8679467954438843,0.6205116038220959,0.9999516584904002,0.83858325674509,0.767942876368761,0.6041401200244824,0.0,nan,0.265,78.5054075886178,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-75.464683,600,17.350394,0.0,0.0,6.0702328943903305,-75.46468257131824,0.0,0.0,0.0,0.0,0.1025234964338656,600,0.7407124767320772,0.14498519764896975,0.2512498844243996,0.824442057988296,0.8089367657713592,0.6091210850452383,0.0,nan,0.0016666666666666668,0.10073887586797631,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.47996,600,20.822239,0.0,0.0,6.022624396841421,-77.4799601002385,0.0,0.0,0.0,0.0,0.09521819253351972,600,0.6934532576664783,0.11638456601895535,0.2332298214250284,0.8323787978043159,0.8198078705991307,0.6482106365511815,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-74.036337,600,25.502145,0.0,0.0,7.882595439611915,-74.03633735038198,0.0,0.0,0.0,0.0,0.10930912324529907,600,0.8184334757857485,0.07978291216823377,0.24418159138322024,0.8834264707441132,0.7954622812382877,0.5966235207393765,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-77.695577,600,30.261047,0.0,0.0,6.420919560549316,-77.69557702364668,0.0,0.0,0.0,0.0,0.09609907990196888,600,0.6915645189446502,0.07747931221522326,0.20344070449194043,0.8425809964723885,0.7792030391221245,0.6393965124338865,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-74.474615,600,33.71231,0.0,0.0,7.631962417344295,-74.47461509390344,0.0,0.0,0.0,0.0,0.10898509243561053,600,0.7450867481080955,0.07452598145478172,0.11941859046365487,0.8502319534992179,0.7441102619298423,0.6185321204705785,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-70.759396,600,38.317203,0.0,0.0,8.4855857374475,-70.75939642888447,0.0,0.0,0.0,0.0,0.11619526755979413,600,0.8130811874605335,0.06122863132503358,0.24345781924157303,0.847223718004922,0.7381560419996579,0.6510451867183049,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-99.337054,600,41.741433,0.0,0.0,5.107851532009743,-99.33705438404401,0.0,0.0,0.0,0.0,0.09843662284945677,600,0.7515378910478784,0.37311558169084474,0.6572189048795964,0.7999910475313663,0.7720799620201191,0.6194862117369969,0.0,nan,0.165,24.228445064027213,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
