start_time=2026-06-30T22:39:26+08:00
variant=proposed seed=1 root=outputs/retune_proposed_ttc4_cost10_lane125_smooth003_accel0015_progress45_nenv16_seed1_1m timesteps=1000000 horizon=1500 n_envs=16 episodes=50 device=cuda extra_args=--ent-coef 0.01 --reward-ttc 4 --reward-cost 10 --reward-overspeed 3 --reward-target-speed 18 --reward-progress 45 --reward-lane 1.25 --reward-smooth 0.03 --reward-accel 0.015 --reward-success-bonus 55 --reward-crash-penalty 100 --reward-out-of-road-penalty 150 --reward-ttc-threshold 12 --stage2-success 0.50 --stage2-cost 0.25 --demote-cost 0.35
/home/aaa/data/qj/stable-baselines3-master/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
Using cuda device
Logging to outputs/retune_proposed_ttc4_cost10_lane125_smooth003_accel0015_progress45_nenv16_seed1_1m/runs/proposed_ppo_s1/tensorboard/proposed_ppo_s1_1
------------------------------------
| paper/                |          |
|    accel_variation    | 0.824    |
|    base_reward        | 6.39     |
|    collision          | 0        |
|    crash_object       | 0        |
|    crash_vehicle      | 0        |
|    episode_cost       | 0        |
|    episode_length     | 600      |
|    jerk               | 0.652    |
|    lane_deviation     | 0.0442   |
|    max_lane_deviation | 0.113    |
|    mean_speed_kmh     | 0.703    |
|    min_ttc            | nan      |
|    out_of_road        | 0        |
|    route_completion   | 0.0961   |
|    shaped_reward      | -101     |
|    steering_variation | 0.831    |
|    success            | 0        |
|    ttc_risk           | 0        |
| rollout/              |          |
|    ep_len_mean        | 600      |
|    ep_rew_mean        | -115     |
|    success_rate       | 0        |
| time/                 |          |
|    fps                | 2682     |
|    iterations         | 1        |
|    time_elapsed       | 6        |
|    total_timesteps    | 16384    |
------------------------------------
--------------------------------------------
| curriculum/                |             |
|    stage                   | 0           |
|    window_cost             | 0           |
|    window_route_completion | 0.111       |
|    window_success          | 0           |
| paper/                     |             |
|    accel_variation         | 0.817       |
|    base_reward             | 7.25        |
|    collision               | 0           |
|    crash_object            | 0           |
|    crash_vehicle           | 0           |
|    episode_cost            | 0           |
|    episode_length          | 600         |
|    jerk                    | 0.645       |
|    lane_deviation          | 0.164       |
|    max_lane_deviation      | 0.32        |
|    mean_speed_kmh          | 0.798       |
|    min_ttc                 | nan         |
|    out_of_road             | 0           |
|    route_completion        | 0.112       |
|    shaped_reward           | -119        |
|    steering_variation      | 0.826       |
|    success                 | 0           |
|    ttc_risk                | 0           |
| rollout/                   |             |
|    ep_len_mean             | 600         |
|    ep_rew_mean             | -132        |
|    success_rate            | 0           |
| time/                      |             |
|    fps                     | 2335        |
|    iterations              | 2           |
|    time_elapsed            | 14          |
|    total_timesteps         | 32768       |
| train/                     |             |
|    approx_kl               | 0.007276672 |
|    clip_fraction           | 0.0845      |
|    clip_range              | 0.2         |
|    entropy_loss            | -2.83       |
|    explained_variance      | -0.00331    |
|    learning_rate           | 0.0003      |
|    loss                    | 0.206       |
|    n_updates               | 10          |
|    policy_gradient_loss    | -0.00504    |
|    std                     | 0.992       |
|    value_loss              | 0.642       |
--------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 0            |
|    window_cost             | 0            |
|    window_route_completion | 0.113        |
|    window_success          | 0            |
| paper/                     |              |
|    accel_variation         | 0.842        |
|    base_reward             | 5.54         |
|    collision               | 0            |
|    crash_object            | 0            |
|    crash_vehicle           | 0            |
|    episode_cost            | 0            |
|    episode_length          | 600          |
|    jerk                    | 0.662        |
|    lane_deviation          | 0.332        |
|    max_lane_deviation      | 0.743        |
|    mean_speed_kmh          | 0.764        |
|    min_ttc                 | nan          |
|    out_of_road             | 0            |
|    route_completion        | 0.123        |
|    shaped_reward           | -220         |
|    steering_variation      | 0.808        |
|    success                 | 0            |
|    ttc_risk                | 0            |
| rollout/                   |              |
|    ep_len_mean             | 600          |
|    ep_rew_mean             | -143         |
|    success_rate            | 0            |
| time/                      |              |
|    fps                     | 2250         |
|    iterations              | 3            |
|    time_elapsed            | 21           |
|    total_timesteps         | 49152        |
| train/                     |              |
|    approx_kl               | 0.0012974902 |
|    clip_fraction           | 0.014        |
|    clip_range              | 0.2          |
|    entropy_loss            | -2.82        |
|    explained_variance      | 0.0409       |
|    learning_rate           | 0.0003       |
|    loss                    | 2.38         |
|    n_updates               | 20           |
|    policy_gradient_loss    | -0.00114     |
|    std                     | 0.991        |
|    value_loss              | 6.85         |
---------------------------------------------
---------------------------------------------
| curriculum/                |              |
|    stage                   | 0            |
