variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
horizon1500_ckpt702,ppo,0,10000,7,0.0,0,430.3897918774299,256.5574873638594,1.0,0.9907193097108664,0.0,0.0,0.0,0.0,0.0,933,20.148277893538317,0.2575359625402034,0.7357767205199226,0.0202413509292418,0.2223123837130629,0.2211832683313825,0.0,
horizon1500_ckpt702,ppo,0,10001,7,0.0,1,451.50851897857785,283.0018509421035,1.0,0.990573277246806,0.0,0.0,0.0,0.0,0.0,910,20.1307133666602,0.1943884009363788,0.6362278304812266,0.020309048218673,0.2242806374371706,0.2206396473633064,0.0,
horizon1500_ckpt702,ppo,0,10002,7,0.0,2,469.1399687422262,286.9175498952827,1.0,0.991233314078494,0.0,0.0,0.0,0.0,0.0,984,20.16445811403735,0.2283637335175362,0.4879895562530776,0.0199020398691735,0.2234568351773711,0.2185793075013936,0.0,
horizon1500_ckpt702,ppo,0,10003,7,0.0,3,422.6730922540369,278.7338527684901,1.0,0.9896892891344964,0.0,0.0,0.0,0.0,0.0,832,20.157070445472623,0.1770142211512397,0.339173096514841,0.0165211084386101,0.2083218825551179,0.2103168276640085,0.0,
horizon1500_ckpt702,ppo,0,10004,7,0.0,4,569.5129568307541,361.6122255423284,1.0,0.9912003940228254,0.0,0.0,0.0,0.0,0.0,1007,20.19229582816514,0.0702501413788685,0.3850773244737013,0.0157350176878739,0.2081495705758921,0.209802600572694,0.0,
horizon1500_ckpt702,ppo,0,10005,7,0.0,5,395.4324224344559,242.4718743564972,1.0,0.9908641890090618,0.0,0.0,0.0,0.0,0.0,873,20.16877141587744,0.2738610058600101,0.6184157474864442,0.01679280674979,0.2090347850991824,0.2090677029761525,0.0,
horizon1500_ckpt702,ppo,0,10006,7,0.0,6,530.8692240118137,305.8535687896044,1.0,0.9929204617856324,0.0,0.0,0.0,0.0,0.0,1110,20.19913163428391,0.2243356770362088,0.6822399396024308,0.0174564741740657,0.2103245937072479,0.2105283915459572,0.0,
horizon1500_ckpt702,ppo,0,10007,7,0.0,7,735.1012707008873,416.3706751002002,1.0,0.9945589750164128,0.0,0.0,0.0,0.0,0.0,1457,20.194098403899684,0.1688144284719402,0.6130272359830813,0.0183673385292925,0.2285037585620448,0.2285159301823267,0.0,
horizon1500_ckpt702,ppo,0,10008,7,0.0,8,458.6013755160213,296.8638963774952,1.0,0.9900708112610448,0.0,0.0,0.0,0.0,0.0,891,20.134838984590605,0.1618694872465063,0.347439554144104,0.0190834196756868,0.2204059524300657,0.2185732215877066,0.0,
horizon1500_ckpt702,ppo,0,10009,7,0.0,9,434.2738367362704,285.7769169873525,1.0,0.9891783648374116,0.0,0.0,0.0,0.0,0.0,830,20.111420121014497,0.1411945640507081,0.5671047135035447,0.0177422553895557,0.21624191022781,0.2164877276822745,0.0,
