#{"t_start": 1780063178.359832, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,curriculum_stage
-94.97373,600,7.341835,0.0,0.0,5.8414132997158275,-94.97372950948622,0.0,0.0,0.0,0.0,0.11647988823797195,600,0.6933207862796168,0.06566197491433963,0.14259993618067845,0.8219281186908484,0.8292576205606262,0.6438136581579844,0.0,nan,0.0
-89.133875,600,16.266047,0.0,0.0,7.578854383330147,-89.13387504468447,0.0,0.0,0.0,0.0,0.12950019882054362,600,0.7992011781555621,0.05139524225346787,0.18128624133981786,0.7711627293502291,0.8245336179311077,0.6262232251216968,0.0,nan,0.0
-94.448973,600,22.018312,0.0,0.0,8.599817391161501,-94.44897290698891,0.0,0.0,0.0,0.0,0.13054607287906614,600,0.8419052948917043,0.14702347422138834,0.24940085666357711,0.7903410942666232,0.8164047166953484,0.6217593937615553,0.0,nan,0.0
-96.088348,600,30.88295,0.0,0.0,8.682986940240202,-96.0883475856232,0.0,0.0,0.0,0.0,0.11886697958576792,600,0.8445383092444985,0.15758662212657426,0.25790086914985044,0.7741470973566175,0.7930587193369866,0.6339493432144324,0.0,nan,0.0
-83.1235,600,36.940751,0.0,0.0,12.117337734946274,-83.12349992187066,0.0,0.0,0.0,0.0,0.14412038058665502,600,0.962411476161119,0.07370733883189487,0.18590895416988007,0.8057206676341593,0.7804698454091946,0.5943304201463858,0.0,nan,0.0
-136.575508,600,46.28224,0.0,0.0,7.727336639812405,-136.57550812216823,0.0,0.0,0.0,0.0,0.13280008643441804,600,0.9481872315466308,0.37445497792189436,0.6360288077702522,0.7851787771688153,0.7661657890677452,0.6176519842942556,0.0,nan,0.0
-102.608827,600,55.494331,0.0,0.0,11.700763114678134,-102.60882722430104,0.0,0.0,0.0,0.0,0.15990901142411634,600,1.1622773067431114,0.23116940880048337,0.615844078088244,0.8091970000043511,0.7812778773903847,0.5962635451058547,0.0,nan,0.0
-156.657097,600,61.318965,0.0,0.0,10.03360548354514,-156.65709664041265,0.0,0.0,0.0,0.0,0.18286799262225897,600,1.17800245283999,0.4265532235656597,1.0986972043310086,0.7898370123654604,0.753836439376076,0.5593599253396193,0.0,nan,0.0
-161.939854,600,69.8794,0.0,0.0,8.80056109757042,-161.93985436654935,0.0,0.0,0.0,0.0,0.23447822646877103,600,1.2621580878116698,0.4748048171487377,0.9999754565232406,0.8022329431089262,0.7510494446009397,0.5762409079074859,0.0,nan,0.0
-115.767193,600,75.53254,0.0,0.0,10.683470196557264,-115.76719325592887,0.0,0.0,0.0,0.0,0.1655396931157759,600,1.0898874630133084,0.2658775314358035,0.8342164361893496,0.8329680886740486,0.743368397479256,0.5936840695639451,0.0,nan,0.0
-173.662938,600,84.139006,0.0,0.0,2.7428642183306025,-173.66293802462152,0.0,0.0,0.0,0.0,0.16433802330755598,600,1.0045156769481833,0.5110467429110497,0.7823888628180651,0.7834356101198743,0.7743370000521342,0.5896509512265523,0.0,nan,0.0
