variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
baseline,ppo,0,0.0,0.02,0.30156975475701503,0.0,0.98,0.98,67.4472857864102,67.4472857864102,127.04,45.317777634796556,0.5371469031697432,0.055868100592889804,0.02758684094499674,0.0,
baseline,ppo,0,0.08,0.0,0.23449725048115802,0.4,0.6,1.0,53.96469477249791,53.96469477249791,106.18,43.01654281612901,0.5139126179353221,0.0504648110743301,0.029989717596566278,0.09217780609746049,1.1377194182221162
baseline,ppo,0,0.15,0.0,0.1768995024525736,0.62,0.38,1.0,44.220312131622485,44.220312131622485,90.44,39.69218092946337,0.44971336439900206,0.04766606115123253,0.034690184754532234,0.12156989641873894,0.5560496931850499
