variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
guard_only,ppo,1,0.0,0.96,0.9888278291461677,0.0,0.0,0.0,578.5271156475167,578.5271156475167,1099.2,18.306723280695497,0.04285050054386063,0.01635393411853145,0.22693348261065083,0.0,
guard_only,ppo,1,0.08,0.88,0.934103289046758,0.1,0.0,0.1,548.590082955317,548.590082955317,1091.02,17.882168010876864,0.060861993997781784,0.019397738453448478,0.24228590355282204,0.004510220359564672,6.191662124694619
guard_only,ppo,1,0.15,0.66,0.8952649213047367,0.16,0.0,0.16,469.9621672612039,469.9621672612039,1156.82,16.021549920187976,0.14633750184590155,0.026573460891478495,0.31866766625023,0.017436014824326898,3.266412090071924
