variant,density,protocol_class,success_mean,success_std,route_completion_mean,route_completion_std,collision_mean,collision_std,out_of_road_mean,out_of_road_std,cost_mean,cost_std,reward_mean,reward_std,shaped_reward_mean,shaped_reward_std,episode_length_mean,episode_length_std,mean_speed_kmh_mean,mean_speed_kmh_std,shield_intervention_rate_mean,shield_intervention_rate_std,shield_soft_rate_mean,shield_soft_rate_std,shield_hard_rate_mean,shield_hard_rate_std,overspeed_guard_rate_mean,overspeed_guard_rate_std,seed_count,source_csv,config_json
proposed,0.0,inconsistent_protocol,0.823952380952381,0.06117843555372252,0.9739599896873645,0.003242869249743383,0.00028571428571428574,0.0010690449676496977,0.013142857142857142,0.049176068511886085,0.013428571428571429,0.05024511347953579,503.15566121900054,57.959963159233524,305.16126365716866,49.000155111910644,973.2059523809523,4.405008062619877,20.64299310757927,1.5133205705185462,0.8636526424298583,0.003107257565512648,0.0,0.0,0.0,0.0,0.8636526424298583,0.003107257565512648,14,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_boost_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_plus_safety_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_moderate_completion_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_safety_soften_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_boost_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_plus_safety_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_moderate_completion_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_safety_soften_nenv10_500k/runs/proposed_ppo_s2/config.json
proposed,0.0,preliminary,0.9199999999999999,0.11313708498984766,0.9828175189006145,0.012331035225320265,0.0,0.0,0.0,0.0,0.0,0.0,530.5905267024334,57.30402655169651,327.3585330318443,44.974905757989276,1001.415,35.404836534010514,20.208531419757033,0.09503086776823175,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
proposed,0.0,screening,0.509090909090909,,0.777330823212071,,0.01818181818181818,,0.34545454545454546,,0.36363636363636365,,342.1516434233097,,198.94271193260946,,784.3222222222222,,28.70568062142779,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json
proposed,0.08,inconsistent_protocol,0.7410714285714286,0.04251499053303929,0.9273364371516687,0.020878793075895647,0.08761904761904762,0.04041300821779089,0.004404761904761905,0.0078339373159717,0.09202380952380952,0.041675273836274306,472.86230896938434,56.64616253806068,256.49823668802,55.53087119863565,937.4609523809523,24.82698078888319,19.947850109323007,0.07398024272329423,0.8474072288788613,0.0006753010546386634,0.003242881594937203,0.000476087510448645,0.003996541447853619,0.0015890737736274738,0.8401678058360705,0.0012441938146069242,14,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_boost_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_plus_safety_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_moderate_completion_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_safety_soften_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_boost_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_plus_safety_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_moderate_completion_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_safety_soften_nenv10_500k/runs/proposed_ppo_s2/config.json
proposed,0.08,preliminary,0.87,0.18384776310850237,0.9540999865466877,0.05288889366430775,0.05,0.07071067811865477,0.0,0.0,0.05,0.07071067811865477,505.5208165971044,73.02196217817112,287.6565187981589,55.90178280769701,988.095,77.29384225150147,19.856069489610235,0.13139562158808432,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
proposed,0.08,screening,0.875,,0.9262411186046331,,0.1,,0.0,,0.1,,448.0187442193963,,225.53628641151755,,976.05,,19.694227826033607,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json
proposed,0.1,inconsistent_protocol,0.0,,,,0.34,,0.66,,1.0,,165.98176688718064,,162.46789827609183,,,,46.98124764536027,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json
proposed,0.1,screening,0.17142857142857143,,0.5064916068716627,,0.44285714285714284,,0.3,,0.7428571428571429,,205.30227619204248,,83.34427315647287,,496.22,,31.59373533884926,,,,,,,,,,1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json
proposed,0.15,inconsistent_protocol,0.4545238095238095,0.06126315861245323,0.768327090354221,0.025668211134764883,0.4326190476190476,0.07881796154602747,0.027738095238095235,0.026063754369224933,0.46035714285714285,0.07120506851806113,356.5069541044215,46.75827291846198,86.57001357567421,63.12393299744157,828.1817857142858,31.391514535202045,18.355863876659697,0.1876855675735248,0.7504227691622761,0.017316089685167242,0.02956198190604049,0.004217654655342388,0.008857422945327981,0.001440817593363741,0.7120033643109077,0.022523573522563425,14,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_boost_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_completion_plus_safety_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_moderate_completion_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/reward_screen_safety_soften_nenv10_500k/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s10.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/evaluations/proposed_ppo_s11.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s12.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/evaluations/proposed_ppo_s13.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s8.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/evaluations/proposed_ppo_s9.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s10/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s10s11_independent_nenv32/runs/proposed_ppo_s11/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s12/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s12s13_gpu0_nenv24/runs/proposed_ppo_s13/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s8/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s8s9_independent_nenv32/runs/proposed_ppo_s9/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_boost_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_completion_plus_safety_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_moderate_completion_nenv10_500k/runs/proposed_ppo_s2/config.json|outputs/reward_screen_safety_soften_nenv10_500k/runs/proposed_ppo_s2/config.json
proposed,0.15,preliminary,0.44,0.056568542494923775,0.7579897547345245,0.004128715665841318,0.5,0.14142135623730948,0.01,0.01414213562373095,0.51,0.12727922061357852,353.56112574181543,4.560431694312707,88.59184256064881,19.588014654981194,836.74,33.31887152951008,18.186831910377673,0.02322519804017643,,,,,,,,,2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,
