variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,27,10400,7,0.0,0,10,373.90672642804054,275.3598605890946,1.0,0.9871903582710903,0.0,0.0,0.0,0.0,0.0,709,18.197346148393297,0.05498448393692665,0.24115886571109457,0.0076332988331753795,0.231311706629055,0.23413258110014104,0.0,,609,0,0,609,0.8589562764456982,0.0,0.0,0.8589562764456982
proposed,ppo,27,10100,7,0.0,1,10,542.7076159142637,355.5257717477889,1.0,0.991390450529265,0.0,0.0,0.0,0.0,0.0,1050,18.319529606414108,0.06379674442884295,0.3362755334576959,0.00991336653319498,0.22476190476190477,0.22476190476190477,0.0,,916,0,0,916,0.8723809523809524,0.0,0.0,0.8723809523809524
proposed,ppo,27,10200,7,0.0,2,10,548.6091321188818,353.55547788569424,1.0,0.9916513788843332,0.0,0.0,0.0,0.0,0.0,1090,18.273280225114267,0.08777343971810934,0.5339822390428614,0.007482105774651153,0.23486238532110093,0.23577981651376148,0.0,,944,0,0,944,0.8660550458715597,0.0,0.0,0.8660550458715597
proposed,ppo,27,10300,7,0.0,3,10,552.0204520013539,354.51268808544523,1.0,0.9910648497921719,0.0,0.0,0.0,0.0,0.0,1099,18.350629835770064,0.09378250722711402,0.4281153424068816,0.006909373762497883,0.21292083712465878,0.21474067333939945,0.0,,966,0,0,966,0.8789808917197452,0.0,0.0,0.8789808917197452
proposed,ppo,27,10700,7,0.0,4,10,576.7500200707518,371.3484745140935,1.0,0.9918587137715875,0.0,0.0,0.0,0.0,0.0,1119,18.346296882699598,0.06723844263971872,0.37575797189725585,0.006321099192075518,0.21447721179624665,0.2162645218945487,0.0,,983,0,0,983,0.8784629133154602,0.0,0.0,0.8784629133154602
proposed,ppo,27,10800,7,0.0,5,10,625.985008204968,398.1597617031306,1.0,0.9935735743184434,0.0,0.0,0.0,0.0,0.0,1188,18.36266329867515,0.04334572171577991,0.31558556031488016,0.006232609225065457,0.2112794612794613,0.21296296296296297,0.0,,1046,0,0,1046,0.8804713804713805,0.0,0.0,0.8804713804713805
proposed,ppo,27,10000,7,0.0,6,10,675.3018653119201,392.7307733977118,1.0,0.9938489266301503,0.0,0.0,0.0,0.0,0.0,1461,18.349927647333207,0.16506203547708567,0.5155270643619991,0.0066783596384788445,0.22313483915126625,0.2245037645448323,0.0,,1281,0,0,1281,0.8767967145790554,0.0,0.0,0.8767967145790554
proposed,ppo,27,10500,7,0.0,7,10,725.6520886846859,434.90815557509586,1.0,0.9945844000675826,0.0,0.0,0.0,0.0,0.0,1487,18.38343196243075,0.11351442380127863,0.5089917067055755,0.007823604598569997,0.21654337592468056,0.21654337592468056,0.0,,1310,0,0,1310,0.8809683927370545,0.0,0.0,0.8809683927370545
proposed,ppo,27,10600,7,0.0,8,10,645.5569787941113,312.8696947456263,0.0,0.9399248738399552,0.0,0.0,0.0,0.0,0.0,1500,18.339105125125997,0.19955009471392912,0.5621525162377466,0.008311204868368805,0.23066666666666666,0.232,0.0,,1310,0,0,1310,0.8733333333333333,0.0,0.0,0.8733333333333333
proposed,ppo,27,10900,7,0.0,9,10,674.5403897455415,340.2116550782076,0.0,0.9894287057881117,0.0,0.0,0.0,0.0,0.0,1500,18.393612992871002,0.16447979745306152,0.4828890804487971,0.008143748600501568,0.21333333333333335,0.21333333333333335,0.0,,1324,0,0,1324,0.8826666666666667,0.0,0.0,0.8826666666666667
proposed,ppo,27,10401,7,0.0,10,10,600.8160914581728,374.99349947179496,1.0,0.9921994038914062,0.0,0.0,0.0,0.0,0.0,1243,18.349757866968,0.12739797720666288,0.3926509650216108,0.00666038078995465,0.22043443282381336,0.22204344328238135,0.0,,1089,0,0,1089,0.8761061946902655,0.0,0.0,0.8761061946902655
