variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,28,10303,7,0.0,34,10,455.67491643187014,308.8537796365246,1.0,0.9903883077158971,0.0,0.0,0.0,0.0,0.0,926,18.33084961264077,0.11807345655927166,0.3182989631258386,0.010824563884634935,0.21166306695464362,0.21382289416846653,0.0,,812,0,0,812,0.8768898488120951,0.0,0.0,0.8768898488120951
proposed,ppo,28,10503,7,0.0,35,10,426.86505832031804,291.86270633404604,1.0,0.990699407152872,0.0,0.0,0.0,0.0,0.0,880,18.307206152325545,0.1321143298991776,0.6084400494465119,0.012155043943229513,0.21818181818181817,0.22045454545454546,0.0,,768,0,0,768,0.8727272727272727,0.0,0.0,0.8727272727272727
proposed,ppo,28,10603,7,0.0,36,10,629.5977965194002,372.3914803160632,1.0,0.9924205893820834,0.0,0.0,0.0,0.0,0.0,1355,18.372086214818374,0.1604488124048695,0.8172515890036453,0.012991520366803278,0.21697416974169742,0.21845018450184503,0.0,,1192,0,0,1192,0.8797047970479704,0.0,0.0,0.8797047970479704
proposed,ppo,28,10703,7,0.0,37,10,567.7504857155002,367.46868474485177,1.0,0.9914256606116639,0.0,0.0,0.0,0.0,0.0,1113,18.311938109852377,0.07254563236943934,0.28253519916660375,0.013968890842873694,0.22641509433962265,0.22821203953279426,0.0,,970,0,0,970,0.87151841868823,0.0,0.0,0.87151841868823
proposed,ppo,28,10103,7,0.0,38,10,681.3435965378466,409.36180813791884,1.0,0.9937622832872893,0.0,0.0,0.0,0.0,0.0,1439,18.353740172352065,0.14123380790076487,0.33427062852161993,0.010704247874438846,0.22098679638637944,0.22237665045170257,0.0,,1263,0,0,1263,0.8776928422515636,0.0,0.0,0.8776928422515636
proposed,ppo,28,10403,7,0.0,39,10,454.17648041045527,310.5315216652399,1.0,0.9879232130963725,0.0,0.0,0.0,0.0,0.0,889,18.324848603887038,0.08413462050431415,0.3858439500078392,0.011593873068219924,0.21147356580427445,0.21372328458942633,0.0,,779,0,0,779,0.876265466816648,0.0,0.0,0.876265466816648
proposed,ppo,28,10004,7,0.0,40,10,428.0561595151385,298.09234515392603,1.0,0.9910908756485551,0.0,0.0,0.0,0.0,0.0,842,18.294791314594942,0.08616463107801475,0.4262059608230559,0.011769910453046692,0.21852731591448932,0.2209026128266033,0.0,,734,0,0,734,0.8717339667458432,0.0,0.0,0.8717339667458432
proposed,ppo,28,10304,7,0.0,41,10,455.67574546351744,308.8541342414465,1.0,0.9903895454607038,0.0,0.0,0.0,0.0,0.0,926,18.330879258136775,0.1180729037001289,0.3182670531065264,0.010824539330305197,0.21166306695464362,0.21382289416846653,0.0,,812,0,0,812,0.8768898488120951,0.0,0.0,0.8768898488120951
proposed,ppo,28,10804,7,0.0,42,10,767.1888141866348,464.7454537757824,1.0,0.993790861754531,0.0,0.0,0.0,0.0,0.0,1490,18.3278828102606,0.05873847115726245,0.35402025916411717,0.011235095275762871,0.23087248322147652,0.23221476510067113,0.0,,1301,0,0,1301,0.8731543624161073,0.0,0.0,0.8731543624161073
proposed,ppo,28,10204,7,0.0,43,10,563.3009576362803,359.29802914263234,1.0,0.9921021733756111,0.0,0.0,0.0,0.0,0.0,1144,18.31745754275336,0.10904457574178861,0.4544466633356728,0.011512686056003522,0.22202797202797203,0.22377622377622378,0.0,,1000,0,0,1000,0.8741258741258742,0.0,0.0,0.8741258741258742
proposed,ppo,28,10604,7,0.0,44,10,394.299761548044,264.27773033379486,1.0,0.9878388640226761,0.0,0.0,0.0,0.0,0.0,846,18.27745565233719,0.16838122046689552,0.8616483356486897,0.014617792491544584,0.22695035460992907,0.22458628841607564,0.0,,734,0,0,734,0.8676122931442081,0.0,0.0,0.8676122931442081
proposed,ppo,28,10504,7,0.0,45,10,574.1031421457069,368.47810020873277,1.0,0.9914858398041569,0.0,0.0,0.0,0.0,0.0,1155,18.287415390129922,0.09860672971505247,0.24664938836406233,0.011678926681785228,0.23376623376623376,0.2354978354978355,0.0,,1002,0,0,1002,0.8675324675324675,0.0,0.0,0.8675324675324675
proposed,ppo,28,10904,7,0.0,46,10,719.9482917482702,430.1415847869222,1.0,0.9947166088909803,0.0,0.0,0.0,0.0,0.0,1490,18.36205328990536,0.12069950061626214,0.4175742864809617,0.012378674064334731,0.22281879194630871,0.22416107382550335,0.0,,1308,0,0,1308,0.8778523489932886,0.0,0.0,0.8778523489932886
proposed,ppo,28,10104,7,0.0,47,10,533.8837150260696,349.44539473167845,1.0,0.9912846444106143,0.0,0.0,0.0,0.0,0.0,1059,18.282791349919798,0.08676014743856186,0.3479806483012669,0.012549300167561844,0.23229461756373937,0.23418319169027385,0.0,,919,0,0,919,0.8677998111425873,0.0,0.0,0.8677998111425873
proposed,ppo,28,10704,7,0.0,48,10,656.3655491895452,393.1458762190559,1.0,0.9925478357737605,0.0,0.0,0.0,0.0,0.0,1398,18.35900359711742,0.15094428542789548,0.5058469579628475,0.011231560533275382,0.22031473533619456,0.2217453505007153,0.0,,1228,0,0,1228,0.8783977110157367,0.0,0.0,0.8783977110157367
proposed,ppo,28,10404,7,0.0,49,10,512.1222054164866,334.72677507932895,1.0,0.990977167267453,0.0,0.0,0.0,0.0,0.0,1030,18.31910234221643,0.10119549078894209,0.49779707238048476,0.012812664099286301,0.22135922330097088,0.22330097087378642,0.0,,900,0,0,900,0.8737864077669902,0.0,0.0,0.8737864077669902
proposed,ppo,28,10700,7,0.08,0,10,100.71163876402929,-118.87045531496886,0.0,0.17504047845458362,1.0,1.0,0.0,0.0,1.0,254,17.44469282933791,0.13755966814107534,0.4751520077044815,0.015854342364867432,0.2204724409448819,0.23307086632946344,0.006703967837856183,2.9847086435729566,199,1,2,196,0.7834645669291339,0.003937007874015748,0.007874015748031496,0.7716535433070866
proposed,ppo,28,10900,7,0.08,1,10,286.74894432598927,-75.32081894170355,0.0,0.8958543886003965,1.0,1.0,0.0,0.0,1.0,746,17.736003872133328,0.22864327070992244,0.9360919777614813,0.02217833394351373,0.23752144290678623,0.24088034441260167,0.012828436476011852,1.23876034017136,618,2,11,605,0.8284182305630027,0.002680965147453083,0.014745308310991957,0.8109919571045576
proposed,ppo,28,10200,7,0.08,2,10,360.7990449494988,176.6390273355571,1.0,0.9877907715281173,0.0,0.0,0.0,0.0,0.0,861,17.182395327046425,0.21516153642770167,0.9985096422620561,0.026148406734893426,0.24927987073495136,0.2496544889733628,0.010311698078161412,3.8513342731043747,674,14,10,650,0.7828106852497096,0.016260162601626018,0.011614401858304297,0.7549361207897793
proposed,ppo,28,10000,7,0.08,3,10,481.8983315379978,303.0898961872097,1.0,0.9901029181154707,0.0,0.0,0.0,0.0,0.0,1013,18.1933382374942,0.13927518091867747,0.6407456473232888,0.014098108794838042,0.2304047384949333,0.23158933873943846,0.0014823959161635962,4.492986175655869,864,3,2,859,0.8529121421520237,0.0029615004935834156,0.0019743336623889436,0.8479763079960513
proposed,ppo,28,10600,7,0.08,4,10,522.1481232314877,337.8217125704441,1.0,0.9911506367827055,0.0,0.0,0.0,0.0,0.0,1027,18.146723069325777,0.07473043955306528,0.495786715707016,0.014269360470582804,0.22590068182903464,0.23174294083585062,0.0007273789344591876,7.762306756882435,877,6,0,871,0.8539435248296008,0.005842259006815969,0.0,0.8481012658227848
proposed,ppo,28,10400,7,0.08,5,10,523.4850952337358,341.84489126607855,1.0,0.99064601030229,0.0,0.0,0.0,0.0,0.0,1034,18.253420265848785,0.08250261096957782,0.33224033552129656,0.012219237455601915,0.22321083190593313,0.22398452625053303,0.00038308237569800415,8.659577369014242,891,4,0,887,0.8617021276595744,0.0038684719535783366,0.0,0.8578336557059961
proposed,ppo,28,10800,7,0.08,6,10,474.4144749163136,269.09336576507644,1.0,0.9904582238783965,0.0,0.0,0.0,0.0,0.0,1060,16.365970835313007,0.09414717759084688,0.3346936490860532,0.01618281706919419,0.30409021433794275,0.3056763976250055,0.0077375024156926845,3.611043828442181,779,39,10,730,0.7349056603773585,0.03679245283018868,0.009433962264150943,0.6886792452830188
proposed,ppo,28,10500,7,0.08,7,10,568.0503345329241,339.2809516625473,1.0,0.9926656472400975,0.0,0.0,0.0,0.0,0.0,1198,17.699180052207414,0.10873086001607363,0.6818194671797106,0.014196197964283692,0.25575960000886744,0.2589315534235042,0.002896866358192648,4.648428865394,963,21,3,939,0.8038397328881469,0.017529215358931552,0.0025041736227045075,0.7838063439065108
proposed,ppo,28,10300,7,0.08,8,10,645.8403818787091,373.71018163026235,1.0,0.993015146836424,0.0,0.0,0.0,0.0,0.0,1275,18.140488022161488,0.07124825613232771,0.3741415650806908,0.01229084643370965,0.22900662099613864,0.23176217490551518,0.0038404663785324257,0.10063350501224347,1096,0,5,1091,0.8596078431372549,0.0,0.00392156862745098,0.855686274509804
proposed,ppo,28,10100,7,0.08,9,10,692.8185369939554,391.5710773139069,1.0,0.9929450359184191,0.0,0.0,0.0,0.0,0.0,1442,18.19861042370577,0.1199818868928939,0.6996981529608276,0.01331479360577786,0.22815533980582525,0.23092926490984744,0.0020931664672540684,2.5387366900799924,1244,0,4,1240,0.8626907073509015,0.0,0.0027739251040221915,0.8599167822468793
proposed,ppo,28,10701,7,0.08,10,10,605.9311937854342,366.1600925417903,1.0,0.994929946416326,0.0,0.0,0.0,0.0,0.0,1284,18.20520108242519,0.13829991162383715,0.6918323784773512,0.01168759126022873,0.22679127748138808,0.23161993795466201,0.0008060566195410927,6.536162197481043,1099,7,1,1091,0.8559190031152648,0.005451713395638629,0.000778816199376947,0.8496884735202492
proposed,ppo,28,10401,7,0.08,11,10,341.21752464218895,255.56161413030338,1.0,0.985910963212783,0.0,0.0,0.0,0.0,0.0,663,18.245876839405557,0.08308851292314487,0.45618185358041724,0.014729763889688082,0.21966523947938715,0.2226818307312725,0.0,,574,0,0,574,0.8657616892911011,0.0,0.0,0.8657616892911011
proposed,ppo,28,10201,7,0.08,12,10,405.732258023986,274.58100628448756,1.0,0.9881361840747891,0.0,0.0,0.0,0.0,0.0,854,18.22501029625115,0.1472729378120624,0.8222095982925873,0.017854904346860535,0.24355971896955503,0.2459016393442623,0.0,,732,0,0,732,0.8571428571428571,0.0,0.0,0.8571428571428571
proposed,ppo,28,10001,7,0.08,13,10,429.29810598465014,267.1485002186,1.0,0.9916636548844432,0.0,0.0,0.0,0.0,0.0,856,17.952170430966245,0.07775452079256286,0.385434245909596,0.016107596460948524,0.22429906542056074,0.22897196261682243,0.006028172555479572,3.509568487781945,729,0,9,720,0.8516355140186916,0.0,0.010514018691588784,0.8411214953271028
proposed,ppo,28,10801,7,0.08,14,10,458.1481507607109,230.10096117321655,1.0,0.989663308028221,0.0,0.0,0.0,0.0,0.0,927,17.85687451630661,0.09070532052807292,0.3420500645085982,0.01304813357172564,0.2172599785922029,0.22529277009357013,0.014492080895656206,0.01871202870145038,788,2,14,772,0.8500539374325782,0.002157497303128371,0.015102481121898598,0.8327939590075513
proposed,ppo,28,10601,7,0.08,15,10,484.26121325403074,317.34696933571513,1.0,0.990142938985897,0.0,0.0,0.0,0.0,0.0,1005,18.25608252237722,0.13069304923996466,0.3661011467049507,0.01467665283076595,0.22603291302771117,0.2312070424283915,0.00035219599491917355,8.704038975277818,868,2,0,866,0.863681592039801,0.001990049751243781,0.0,0.8616915422885573
proposed,ppo,28,10901,7,0.08,16,10,673.6595699913266,385.75639590107346,1.0,0.9941388650859276,0.0,0.0,0.0,0.0,0.0,1487,18.178863769158152,0.16578559291335185,1.0797441701639428,0.014704874701354535,0.23375924722252073,0.2357767320913842,0.0003360231647063727,10.958147635141895,1260,13,0,1247,0.8473436449226631,0.008742434431741762,0.0,0.8386012104909213
proposed,ppo,28,10201,7,0.08,17,10,262.52032765730723,-17.96806968932944,0.0,0.6104172160498312,1.0,1.0,0.0,0.0,1.0,573,18.222627602782634,0.10168563233777515,0.40994841769097035,0.011368020438673673,0.21291448516579406,0.2164048865619546,0.0016955769654814633,0.3412127853494582,496,0,0,496,0.8656195462478184,0.0,0.0,0.8656195462478184
proposed,ppo,28,10501,7,0.08,18,10,569.9194874939647,367.59083174053586,1.0,0.9918062042400047,0.0,0.0,0.0,0.0,0.0,1117,18.140911572782198,0.06643316214942006,0.2643803074859817,0.014587985845899664,0.25532676859849673,0.25604297267398135,0.00021295060346700204,10.422012952039157,937,11,0,926,0.8388540734109221,0.009847806624888093,0.0,0.8290062667860341
proposed,ppo,28,10301,7,0.08,19,10,555.655623881681,362.31121416506323,1.0,0.9908831306131572,0.0,0.0,0.0,0.0,0.0,1080,18.254183555106465,0.06375184132946549,0.39076430598421225,0.012042689983004324,0.2337037037920069,0.23555555564385874,6.662415332976046e-05,11.517373003790897,932,2,0,930,0.8629629629629629,0.001851851851851852,0.0,0.8611111111111112
proposed,ppo,28,10102,7,0.08,20,10,444.25505039167894,299.45226728673646,1.0,0.9889725089738391,0.0,0.0,0.0,0.0,0.0,919,17.38977333729201,0.08460562786204238,0.18438278337713607,0.014198424895668972,0.29423286320724734,0.2959738859543992,0.0013902720986671275,8.97589073093954,712,27,0,685,0.7747551686615887,0.029379760609358,0.0,0.7453754080522307
proposed,ppo,28,10702,7,0.08,21,10,444.2955790731867,300.7192478098267,1.0,0.9893039632551345,0.0,0.0,0.0,0.0,0.0,917,18.28987448419337,0.13129590805559707,0.37693973103788425,0.011594098620929206,0.22159214836170524,0.22464558342420937,0.00010161634782832944,10.881813708497063,797,1,0,796,0.8691384950926936,0.0010905125408942203,0.0,0.8680479825517994
proposed,ppo,28,10402,7,0.08,22,10,519.1667563041985,344.0583215214934,1.0,0.991527185526127,0.0,0.0,0.0,0.0,0.0,1014,18.330870226791752,0.07576286691532086,0.24107162563283777,0.010614406319883427,0.21301775147928995,0.21499013806706113,0.0,29.264273736239744,890,0,0,890,0.8777120315581854,0.0,0.0,0.8777120315581854
proposed,ppo,28,10802,7,0.08,23,10,393.42833622056406,174.7279965512917,1.0,0.987676088442393,0.0,0.0,0.0,0.0,0.0,824,17.50042870075584,0.1091526195801932,0.3669390452090145,0.020493561183684506,0.22642643192728745,0.23909403904549126,0.02052864618702884,0.783284209217844,682,0,19,663,0.8276699029126213,0.0,0.023058252427184466,0.8046116504854369
proposed,ppo,28,10602,7,0.08,24,10,447.0888414427169,293.1443454171258,1.0,0.988858436056857,0.0,0.0,0.0,0.0,0.0,903,17.967377909011184,0.09367464618989388,0.36587923878145384,0.015161311765591245,0.24274640120277108,0.24983388746563645,0.0023561487533664063,4.038498209428117,750,8,2,740,0.8305647840531561,0.008859357696566999,0.0022148394241417496,0.8194905869324474
proposed,ppo,28,10502,7,0.08,25,10,367.6903022750053,221.33225573345203,1.0,0.986670397012902,0.0,0.0,0.0,0.0,0.0,751,17.479354204385345,0.08203794474795631,0.4101839552925892,0.01976236293372015,0.25885486094834165,0.26258322306860304,0.01028231866736008,3.2216347568422234,592,12,11,569,0.7882822902796272,0.015978695073235686,0.014647137150466045,0.7576564580559254
proposed,ppo,28,10002,7,0.08,26,10,580.3856570889922,351.34113701234867,1.0,0.9918742803887192,0.0,0.0,0.0,0.0,0.0,1200,17.712457323082404,0.0957146323396872,0.3745104173684352,0.014344239664884906,0.24116666734218598,0.24616666734218598,0.0023033057851338913,5.967553181127717,976,24,2,950,0.8133333333333334,0.02,0.0016666666666666668,0.7916666666666666
proposed,ppo,28,10202,7,0.08,27,10,428.93981554353263,285.39767328350746,1.0,0.9893791381380369,0.0,0.0,0.0,0.0,0.0,913,18.29954427913374,0.15992283011721095,0.5785474206301443,0.013012538999007955,0.21897545192484527,0.22116603242867877,0.0,,797,0,0,797,0.872946330777656,0.0,0.0,0.872946330777656
