variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate
proposed,ppo,26,10900,7,0.0,0,10,380.3710442862066,270.5381035634947,1.0,0.9878851845154935,0.0,0.0,0.0,0.0,0.0,755,18.27320239011037,0.1025792271491204,0.6248813275327418,0.01397802887202259,0.21471215810207342,0.21718197026789582,0.0,,654,0,0,654,0.866225165562914,0.0,0.0,0.866225165562914
proposed,ppo,26,10500,7,0.0,1,10,381.30227685448403,272.3822726177748,1.0,0.9870337976548597,0.0,0.0,0.0,0.0,0.0,780,18.226259835386795,0.12647593315755495,0.43616049351006336,0.014508439342339093,0.22807903488477071,0.23050808952404903,0.0,,670,0,0,670,0.8589743589743589,0.0,0.0,0.8589743589743589
proposed,ppo,26,10000,7,0.0,2,10,453.92009907963507,311.0828221678009,1.0,0.9886930461478107,0.0,0.0,0.0,0.0,0.0,892,18.25437389792672,0.08342624399264258,0.39726622960330893,0.01470912453626343,0.22593246233302916,0.22803456713800474,0.0,,769,0,0,769,0.8621076233183856,0.0,0.0,0.8621076233183856
proposed,ppo,26,10300,7,0.0,3,10,522.4433126467784,339.7093369036832,1.0,0.9911434103507145,0.0,0.0,0.0,0.0,0.0,1064,18.27417672868708,0.11055011107443331,0.45277337657964384,0.01543586518232758,0.22495395012367936,0.22670476878047885,0.0,,919,0,0,919,0.8637218045112782,0.0,0.0,0.8637218045112782
proposed,ppo,26,10200,7,0.0,4,10,540.0063201754273,348.9090630392283,1.0,0.9910429323457148,0.0,0.0,0.0,0.0,0.0,1082,18.314327657283982,0.09960865816986593,0.4517063790130778,0.013558026726020658,0.21363638222988784,0.21535672156515492,0.0,,943,0,0,943,0.8715341959334566,0.0,0.0,0.8715341959334566
proposed,ppo,26,10800,7,0.0,5,10,624.4645657708875,398.0973066166331,1.0,0.9933969061825878,0.0,0.0,0.0,0.0,0.0,1190,18.341456233948485,0.04588995621563167,0.2702612712026173,0.012517417693401084,0.21127586855607874,0.21285010476072294,0.0,,1041,0,0,1041,0.8747899159663866,0.0,0.0,0.8747899159663866
proposed,ppo,26,10600,7,0.0,6,10,581.2594524089895,365.5557446179629,1.0,0.9927714404912904,0.0,0.0,0.0,0.0,0.0,1197,18.2876484239736,0.11958273518686877,0.5535436140954545,0.013013179468486222,0.2276222635132129,0.22920583383979257,0.0,,1038,0,0,1038,0.8671679197994987,0.0,0.0,0.8671679197994987
proposed,ppo,26,10700,7,0.0,7,10,642.7447481390822,400.48009569902183,1.0,0.9924015501786826,0.0,0.0,0.0,0.0,0.0,1275,18.315122686638222,0.08328974497362636,0.3569385813425455,0.014298839042027134,0.22284759119445202,0.22431725286969953,0.0,,1109,0,0,1109,0.8698039215686274,0.0,0.0,0.8698039215686274
proposed,ppo,26,10400,7,0.0,8,10,664.5854441452886,414.44337479859826,1.0,0.9927082479776301,0.0,0.0,0.0,0.0,0.0,1297,18.278703124736083,0.06512052188038946,0.34755602156938503,0.013055140787158262,0.2257782285178544,0.22577510113521274,0.0,,1122,0,0,1122,0.8650732459521974,0.0,0.0,0.8650732459521974
proposed,ppo,26,10100,7,0.0,9,10,742.0922693116695,451.7513816233708,1.0,0.9937582536090677,0.0,0.0,0.0,0.0,0.0,1454,18.341865372682314,0.06912486802960903,0.3141838835074335,0.012058475731834871,0.21316081228085693,0.21445069622960675,0.0,,1273,0,0,1273,0.875515818431912,0.0,0.0,0.875515818431912
proposed,ppo,26,10501,7,0.0,10,10,381.3022310700765,272.3822500431851,1.0,0.9870339055169031,0.0,0.0,0.0,0.0,0.0,780,18.226256982900743,0.12647615736395199,0.43616399190386695,0.01450846643487099,0.22807904619436997,0.23050810083364828,0.0,,670,0,0,670,0.8589743589743589,0.0,0.0,0.8589743589743589
