#{"t_start": 1780062278.3563316, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,curriculum_stage
-95.105237,600,2.829952,0.0,0.0,5.566323735331803,-95.10523742022616,0.0,0.0,0.0,0.0,0.10251864472161502,600,0.6511740662314239,0.05309926162295231,0.10796374286823156,0.8111607514477025,0.8447704862927398,0.606713410243392,0.0,nan,0.0
-94.683578,600,6.664069,0.0,0.0,5.922991760595903,-94.68357831538687,0.0,0.0,0.0,0.0,0.11417950134679199,600,0.7207521947965105,0.07198306514256514,0.16190169187274486,0.7900456149689853,0.8593655907455832,0.6386487437350055,0.0,nan,0.0
-108.263837,600,11.369897,0.0,0.0,5.957995908056776,-108.26383721830548,0.0,0.0,0.0,0.0,0.12889890338937732,600,0.8129182755434786,0.2334645990316284,0.4142330713497063,0.7659500565007329,0.824607803337276,0.6490171451121569,0.0,nan,0.0
-94.262218,600,17.641936,0.0,0.0,7.210058363945521,-94.26221751642804,0.0,0.0,0.0,0.0,0.11458578772418682,600,0.7003155980179696,0.06929551402419853,0.23934031275479406,0.8237280217185616,0.8292809342717131,0.6453692001849413,0.0,nan,0.0
-111.967997,600,22.38136,0.0,0.0,6.135519089133503,-111.96799686094579,0.0,0.0,0.0,0.0,0.09975917875875018,600,0.781872235141061,0.2288117558660822,0.5499419183139904,0.7784977953508496,0.797708834434549,0.6138301729162534,0.0,nan,0.0
-116.80036,600,28.744264,0.0,0.0,7.8104772587233064,-116.80036049011471,0.0,0.0,0.0,0.0,0.1718889122851274,600,1.0358945408725035,0.2586729866791861,0.732403358388399,0.7885591629395883,0.7751370422417919,0.6548195052395265,0.0,nan,0.0
-127.983736,600,34.83174,0.0,0.0,8.615338650646617,-127.98373558673747,0.0,0.0,0.0,0.0,0.17552653391334114,600,1.0274353415169606,0.3693840190642184,0.533100699047226,0.81734679841126,0.7863949002077182,0.5890467840433121,0.0,nan,0.0
-132.052296,600,39.755988,0.0,0.0,10.249757623005014,-132.05229600536785,0.0,0.0,0.0,0.0,0.14759564789328722,600,1.1031912720724704,0.3460093769680772,0.881180438600234,0.8277719557409485,0.7536377137899399,0.6050263299047947,0.0,nan,0.0
-206.364833,255,41.912369,0.0,1.0,-7.267547367162971,-206.3648326391616,0.0,0.0,0.0,1.0,0.11855048307533163,255,1.1645900474881665,0.47537574335090804,1.0267244089553371,0.7732567231736931,0.8163848017945009,0.6150673167378294,0.0,nan,0.0
-112.278456,600,48.815679,0.0,0.0,16.762204724726647,-112.27845647415407,0.0,0.0,0.0,0.0,0.2580133452391486,600,1.5746642710084375,0.27513627570157057,0.9984117836818849,0.7704572446458041,0.6903636803726355,0.5492019051810105,0.0,nan,0.0
-158.720716,600,55.561394,0.0,0.0,9.275362060324728,-158.72071638698552,0.0,0.0,0.0,0.0,0.15972920611566538,600,1.1591961112026694,0.43498002872666214,0.9983068766241139,0.8541270880401135,0.7743180804202954,0.5995153529942036,0.0,nan,0.0
-88.017758,600,60.674018,0.0,0.0,14.640592505558743,-88.01775833000569,0.0,0.0,0.0,0.0,0.18488158811795524,600,1.279741723706003,0.17031245618339774,0.821961005957344,0.815734422163417,0.7194275721162557,0.5838679457704227,0.0,nan,0.0
-137.085512,600,67.320001,0.0,0.0,10.90889385200537,-137.08551200002657,0.0,0.0,0.0,0.0,0.25836414469346,600,1.4485692527133842,0.38109700850633366,0.9935240188660929,0.8181720897244911,0.7521966499338547,0.5853928136328856,0.0,nan,0.0
-460.330188,600,72.534186,0.0,0.0,6.619347388424135,-460.33018782712,0.0,0.0,0.0,0.0,0.24362907664526598,600,1.386219760936888,0.9047734476620083,2.0,0.8315550390010079,0.7202524102230867,0.5786734876036644,0.0,nan,0.0
-135.547532,600,78.815106,0.0,0.0,10.517414696161039,-135.5475323262788,0.0,0.0,0.0,0.0,0.16118569899167146,600,1.080139696128349,0.36850461878654317,0.8115763704252646,0.8147521715921661,0.7599197518577179,0.6104550201694171,0.0,nan,0.0
-80.345002,600,85.33496,0.0,0.0,14.096508583486441,-80.34500238523945,0.0,0.0,0.0,0.0,0.2144983533896728,600,1.210177970351552,0.1459614792450765,0.43709690435752696,0.8162445358683665,0.7150461541116238,0.5586507338782152,0.0,nan,0.0
-153.695561,600,90.436515,0.0,0.0,11.813685189024214,-153.6955609126844,0.0,0.0,0.0,0.0,0.24399257513313308,600,1.5000405737875198,0.47362031586401526,0.9970123338875347,0.7950972336530685,0.7119208680093289,0.5809472915530205,0.0,nan,0.0
-361.617122,600,97.02456,0.0,0.0,7.954435924512114,-361.61712153100956,0.0,0.0,0.0,0.0,0.22926832013063234,600,1.3613989040605623,0.7654204591175768,2.0,0.8182551800832152,0.7892243651797374,0.6155111800134182,0.0,nan,0.0
-69.404007,600,102.213705,0.0,0.0,16.758383274188425,-69.40400697605106,0.0,0.0,0.0,0.0,0.21687016731955383,600,1.2300626985351713,0.07881556632197807,0.22069494374319404,0.809078412897264,0.7510994742065669,0.5757943176229795,0.0,nan,0.0
-120.770019,600,108.758222,0.0,0.0,14.791045187575493,-120.77001861402343,0.0,0.0,0.0,0.0,0.22305371656542544,600,1.5274405954446675,0.38458517749383847,0.8504846037153266,0.8210842308898767,0.7122716494152943,0.5857222673793634,0.0,nan,0.0
-196.6378,600,113.818392,0.0,0.0,8.76193905149252,-196.63780031241353,0.0,0.0,0.0,0.0,0.2040320457779595,600,1.2590582934768286,0.5447597393268722,1.2509058860791749,0.7829600053404768,0.7432956792414188,0.5945274047056834,0.0,nan,0.0
-545.649884,600,120.417522,0.0,0.0,13.327997821156488,-545.6498839104231,0.0,0.0,0.0,0.0,0.3283425267489447,600,1.9546604706869675,1.0486742784553371,2.0,0.7186558034705619,0.6819598713517189,0.5295130424698193,0.0,nan,0.0
-253.279771,465,126.154042,0.0,1.0,0.19046383081228413,-253.27977093995472,0.0,0.0,0.0,1.0,0.19822424929127183,465,1.8572742956607293,0.48608049197810266,1.0301460776932685,0.8005981103447015,0.7174942911953055,0.5403015363600946,0.0,nan,0.0
-181.350933,260,128.602157,0.0,1.0,-1.363147310258361,-181.35093327977455,0.0,0.0,0.0,1.0,0.16465094921687143,260,2.167025566936543,0.3308125720994112,1.0491835026707577,0.804496253768985,0.6744420367937821,0.5705502741611921,0.0,nan,0.0
