variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
curriculum,ppo,1,0.0,0.0,0.3925913441254591,0.0,1.0,1.0,158.5791714425873,158.5791714425873,156.86,49.16760166905467,0.26528979012884363,0.06657394104160602,0.01885784682143342,0.0,
curriculum,ppo,1,0.08,0.0,0.22765032472227337,0.4,0.6,1.0,83.03535505532027,83.03535505532027,106.7,41.38034798488009,0.24545955605703493,0.058923389587405214,0.029323559370620256,0.085720228282145,0.8198914588798122
curriculum,ppo,1,0.15,0.0,0.18088976792289865,0.74,0.26,1.0,66.33095080542248,66.33095080542248,87.64,39.33251868419636,0.20159811570185163,0.05928046345355452,0.03491768301130399,0.15705644920286244,0.8966765103630149
