variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,risk_gate_rate,continuous_risk_penalty,event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path
proposed_gated_risk,ppo,2,10300,7,0.0,0,16,360.60232756489035,230.03805528873704,1.0,0.9885015449123841,0.0,0.0,0.0,0.0,0.0,824,18.255777964202746,0.22750350723544363,0.3706840305670399,0.007063959734243097,0.23058252427184467,0.23300970873786409,0.0,,0.8859223300970874,44.653170290203235,0.0,712,0,0,712,0.8640776699029126,0.0,0.0,0.8640776699029126,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,10000,7,0.0,1,16,380.2267542123592,212.42810279179955,1.0,0.9898498308326965,0.0,0.0,0.0,0.0,0.0,916,18.322262077619353,0.2680116143780649,0.3506420108305266,0.003721180760330118,0.21179039301310043,0.21397379912663755,0.0,,0.9683406113537117,72.12926754768749,0.0,803,0,0,803,0.8766375545851528,0.0,0.0,0.8766375545851528,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,11400,7,0.0,2,16,430.69769989778894,259.39797194082587,1.0,0.9927560342623307,0.0,0.0,0.0,0.0,0.0,975,18.26650714980884,0.20890362258197398,0.36933744525403794,0.011356008457831848,0.24205128205128204,0.24205128205128204,0.0,,0.9066666666666666,50.51111937856197,0.0,838,0,0,838,0.8594871794871795,0.0,0.0,0.8594871794871795,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,11100,7,0.0,3,16,416.5189138285408,236.85860860955484,1.0,0.9899950507785144,0.0,0.0,0.0,0.0,0.0,977,18.33697896211434,0.24759633297470487,0.3892054173035537,0.008406890262616084,0.2128966223132037,0.21494370522006143,0.0,,0.9334698055271239,65.85065033585619,0.0,857,0,0,857,0.8771750255885363,0.0,0.0,0.8771750255885363,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,10800,7,0.0,4,16,459.29537828251443,259.91264236342477,1.0,0.9913052818578133,0.0,0.0,0.0,0.0,0.0,1062,18.29245915576258,0.23065676192164794,0.38976353777170164,0.008540358675008889,0.2335216572504708,0.23540489642184556,0.0,,0.9218455743879472,64.23725805214534,0.0,921,0,0,921,0.867231638418079,0.0,0.0,0.867231638418079,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,10600,7,0.0,5,16,463.69849867992633,257.62417235711587,1.0,0.9914098572282641,0.0,0.0,0.0,0.0,0.0,1086,18.288863580564197,0.23810198304379832,0.4054500536362219,0.00821108677515393,0.23572744014732966,0.23204419889502761,0.0,,0.9318600368324125,68.58147127197803,0.0,941,0,0,941,0.8664825046040515,0.0,0.0,0.8664825046040515,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,11000,7,0.0,6,16,489.30402539095167,264.38580947025537,1.0,0.9908228723352962,0.0,0.0,0.0,0.0,0.0,1150,18.298582213420694,0.23889980689170423,0.37341507590099454,0.006376818394207436,0.23130434782608697,0.23130434782608697,0.0,,0.9321739130434783,74.59911811863225,0.0,1000,0,0,1000,0.8695652173913043,0.0,0.0,0.8695652173913043,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,11200,7,0.0,7,16,494.1935774036216,234.43913231696666,1.0,0.9920012481789741,0.0,0.0,0.0,0.0,0.0,1213,18.341287990718182,0.27590133441686165,0.45987693379759104,0.0076742324170403905,0.22093981863149217,0.22093981863149217,0.0,,0.9488870568837593,107.18770631200304,0.0,1063,0,0,1063,0.8763396537510305,0.0,0.0,0.8763396537510305,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,10700,7,0.0,8,16,548.8050412648914,304.4734965496252,1.0,0.9933120275081024,0.0,0.0,0.0,0.0,0.0,1265,18.321723981934973,0.2223332791653479,0.3344497816758726,0.004661664817290815,0.22450592885375495,0.22608695652173913,0.0,,0.8853754940711462,64.51150518314438,0.0,1106,0,0,1106,0.8743083003952569,0.0,0.0,0.8743083003952569,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
proposed_gated_risk,ppo,2,11500,7,0.0,9,16,530.4071904556861,269.34820604061537,1.0,0.9930607859767084,0.0,0.0,0.0,0.0,0.0,1267,18.374565084555705,0.2547267126727384,0.39324959468513665,0.0058889544194809735,0.2107340173638516,0.2123125493291239,0.0,,0.9486977111286503,90.42782062629612,0.0,1117,0,0,1117,0.8816101026045777,0.0,0.0,0.8816101026045777,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
