variant,algo,seed,density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
proposed_wo_lane,ppo,1,0.0,0.88,0.9870220637848406,0.0,0.0,0.0,394.19420164987457,278.23879388886877,1092.5,18.26921663429883,0.3466489833348285,0.04406974400937571,0.24517068281079374,0.0,
proposed_wo_lane,ppo,1,0.08,0.9,0.9710293630864225,0.1,0.0,0.1,408.4163735896096,248.95405767373828,1103.56,18.06796190684823,0.32185162537303635,0.04802573194540851,0.2536068234502462,0.0030122798797670926,6.515987657569344
proposed_wo_lane,ppo,1,0.15,0.62,0.8556439528123946,0.28,0.0,0.28,338.8033791970323,88.27407284208807,1052.6,16.634480332424292,0.3403970223110553,0.054330600117587224,0.31649014423533983,0.01312635244976117,4.10385400159141
