#{"t_start": 1782825931.4763765, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,curriculum_stage
-93.627148,600,5.022679,0.0,0.0,5.748246162486425,-93.62714830087646,0.0,0.0,0.0,0.0,0.08168782957466109,600,0.6565555313733943,0.03510957131735114,0.1092670547581634,0.8386101798216502,0.8009104012077053,0.6507398472477992,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-93.262268,600,11.48997,0.0,0.0,4.996510224136099,-93.26226803383557,0.0,0.0,0.0,0.0,0.08434048605438678,600,0.6526471597318816,0.08154433599500806,0.23668055803178295,0.8238975142935911,0.7995620694259803,0.6106568206846714,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-76.381616,600,14.308177,0.0,0.0,9.232673924374172,-76.38161635612138,0.0,0.0,0.0,0.0,0.18336197556491504,600,1.0057641801322768,0.25757537754223836,0.8465484681991432,0.7931782894829909,0.7607154778515299,0.6013740773747365,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-75.862415,600,20.230741,0.0,0.0,8.99631707451568,-75.86241544959675,0.0,0.0,0.0,0.0,0.1638634397543008,600,1.152494834886754,0.35554229537131443,0.9922010623661933,0.8007604662484179,0.7843309970075886,0.6330152089645465,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-79.569462,600,24.190919,0.0,0.0,11.60295714780684,-79.56946183859489,0.0,0.0,0.0,0.0,0.14101701119190013,600,1.0228458488931156,0.0942398655633564,0.24641275186946904,0.7937486008182169,0.7811062750592828,0.64381297968328,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-64.119013,600,30.130778,0.0,0.0,15.106246774777139,-64.11901305474828,0.0,0.0,0.0,0.0,0.22713494102570775,600,1.3837489095040312,0.22643560148763806,1.0688735165659888,0.8534665611417344,0.7526558915774028,0.6187952677905559,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-261.451084,497,36.037619,0.0,1.0,-3.564288321822567,-261.4510843352056,0.0,0.0,0.0,1.0,0.17182527845973045,497,1.4763888199124697,0.550568856562967,1.0320447447220857,0.8129386222570895,0.6863866010961878,0.5416428569097155,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-259.052292,548,39.157402,0.0,1.0,-4.908828965681891,-259.05229181887705,0.0,0.0,0.0,1.0,0.22820584337125313,548,1.6895014808100308,1.3843873209611806,2.0,0.8374847141128495,0.6564377014980699,0.5506020617963624,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-234.705497,357,41.33111,0.0,1.0,-5.841490792884165,-234.70549666235752,0.0,0.0,0.0,1.0,0.18396991348894418,357,2.275324502105902,1.13883314640097,2.0,0.8038823647888935,0.6593354960449603,0.5113565330745793,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-55.914672,600,47.395415,0.0,0.0,16.647435483352776,-55.91467219605072,0.0,0.0,0.0,0.0,0.2435538883861535,600,1.5463780872962472,0.3290848443074947,0.5221247855135454,0.790303222356985,0.6994844674815734,0.5658202365537485,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-54.751696,600,53.092764,0.0,0.0,13.946690605045031,-54.75169634273342,0.0,0.0,0.0,0.0,0.25841969544409993,600,1.8976542960557707,0.4919692317379622,1.8648953833912194,0.755594781357795,0.6991153477877379,0.5480394384264946,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-45.227454,600,56.292725,0.0,0.0,23.309810534230518,-45.22745406550906,0.0,0.0,0.0,0.0,0.2680449995054986,600,1.8618972134213236,0.22229255574922546,0.5908644287694721,0.8407446848601103,0.6358705157538255,0.5409196437398592,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
-40.735214,600,61.880241,0.0,0.0,12.679189404134302,-40.73521431886922,0.0,0.0,0.0,0.0,0.29412905871235223,600,2.2232999926187493,0.8033691656913065,2.0,0.8093491482920945,0.6379635983208816,0.5317146848638853,0.0,nan,0,0,0,0,0.0,0.0,0.0,0.0,0.0
