label,role,variant,algo,train_seed,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10000,0,0.0,1.0,0.38179958386537977,1.0,1.0,0.0,0.0,449.0,177.09083925484495,-51.3399853434949,15.962169239759469,18.33081945034987,2.504407498124525,0.09131403118040089,0.0,0.38179958386537977,198.95908312123592,1.4695092374197793,0.0225062728825057,0.09381283530138282,1.0,373.0,0.0,47.0,326.0,83.07349665924276,1874.7573327562636,3.287000810336747,0.9471730008954182,2.963074407307426,20.726129281683825,7.805169901969005,19.353848593891595,11.092170712305752,23.64236759603954,3.287000810336747,2.963074407307426,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10001,1,1.0,0.0,0.9903303280010738,0.0,0.0,0.0,0.0,1014.0,506.7716357363947,316.49695341363383,18.108842361002026,18.435569122700056,17.940523868016196,0.0019723865877712033,0.0,990330.3280010738,509.61925475683626,48.49034755978034,1.893294789221946,0.0026516388738042234,0.23076923076923078,863.0,1.0,3.0,859.0,85.10848126232742,1693.4211020181697,1.639731099780973,0.9752730038599111,5.101366055896506,6.832499278098112,4.9631258529084885,9.759123803087276,6.602856952689462,12.653797003440555,1.639731099780973,5.101366055896506,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10002,2,1.0,0.0,0.9914692424770576,0.0,0.0,0.0,0.0,1116.0,577.097175693125,346.9538713839074,17.83771020433719,18.407366339719236,17.902625340126217,0.0062724014336917565,0.0,991469.2424770576,552.4875026270938,65.60791461905261,0.32667747010998854,0.009315003931298724,0.20408163265306123,931.0,3.0,12.0,916.0,83.42293906810035,1685.105989860528,1.5891848701208005,0.9458874992560595,5.188862753129797,9.057554992614309,9.175178238274057,23.07812999424641,10.764363108394859,25.929290746717015,1.5891848701208005,5.188862753129797,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10003,3,1.0,0.0,0.9902090558405681,0.0,0.0,0.0,0.0,915.0,482.3675604155417,327.5961997920404,18.321312122625223,18.468578023797896,17.97245692117667,0.0,0.0,990209.0558405682,465.2527252442851,105.01945891882504,12.896952291817541,0.0,0.0,802.0,0.0,0.0,802.0,87.65027322404372,1723.79430895091,1.4860706187560748,0.9228010021615773,4.927857797883916,8.432070029084576,3.4683063890768437,9.234552799898665,4.954377007832918,11.376436994760295,1.4860706187560748,4.927857797883916,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10004,4,1.0,0.0,0.9913390007973762,0.0,0.0,0.0,0.0,1110.0,576.4823233086304,370.4291006126998,18.320854600671105,18.472862600169268,17.9650411031012,0.0,0.0,991339.0007973763,564.4465208852872,16.28469125505603,10.112099025229782,0.0001464380307225524,0.0,968.0,2.0,0.0,966.0,87.2072072072072,1714.9543210608736,1.412139982556681,0.9807984970393591,4.82732875025249,5.961757799959757,6.463491926226673,14.199313049175544,7.875631908783354,15.998747349658515,1.412139982556681,4.82732875025249,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10005,5,1.0,0.0,0.9903154343782551,0.0,0.0,0.0,0.0,982.0,511.98462393080735,326.18084849027207,17.940075306595674,18.447977767518665,17.921938835959843,0.009164969450101833,0.0,990315.4343782552,488.88110396262914,59.00433278249731,0.8285958065623041,0.01019480357598038,0.171875,834.0,3.0,11.0,820.0,84.928716904277,1705.9362557480895,1.2740638442140721,0.9196189930662513,3.9641568087972683,6.004599079606119,4.861363444229908,10.77014449692797,6.13542728844398,12.869458297063828,1.2740638442140721,3.9641568087972683,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10006,6,1.0,0.0,0.9920596682051687,0.0,0.0,0.0,0.0,1265.0,614.0043233046487,355.14735893895835,17.785138027099208,18.44118294214,17.914551076514666,0.017391304347826087,0.0,992059.6682051687,624.4596436118895,17.509793991922447,0.05410453503518318,0.017203754962036705,0.26373626373626374,1085.0,2.0,24.0,1059.0,85.7707509881423,1737.502192654651,1.486355525840869,1.002737000817433,4.480631998740136,8.960206480696797,4.427482172517334,10.45332999783568,5.913837698358203,13.237646807101553,1.486355525840869,4.480631998740136,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10007,7,0.0,0.0,0.782530497014576,0.0,0.0,0.0,0.0,1500.0,622.3353268727183,280.43410840409484,15.40239680208206,18.160523341372652,6.205192731072323,0.009333333333333334,0.0,782530.497014576,641.0334799621531,86.76258093737572,1.6540995393218758,0.0069200125146323165,0.0035335689045936395,990.0,98.0,5.0,887.0,66.0,1544.3811141634133,1.4690976014826447,0.9368555038236082,4.906546451820758,6.722932508273513,16.50328650061662,35.4590033966815,17.972384102099266,37.10687320344732,1.4690976014826447,4.906546451820758,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10008,8,1.0,0.0,0.9909129915689012,0.0,0.0,0.0,0.0,1037.0,486.31093567704073,292.1804269266561,17.300692509969114,18.35736548464463,14.885569360465269,0.008678881388621022,0.0,990912.9915689012,497.81894269272925,35.75964135938516,3.8684182593470173,0.008529773348588668,0.06,823.0,15.0,13.0,795.0,79.36354869816779,1653.2114980365131,1.2568034702010962,0.9492149983998388,4.125849789124908,6.312358993454883,4.671717575768533,10.294966393848876,5.92852104596963,12.861076797707938,1.2568034702010962,4.125849789124908,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,1,0.08,10000,10009,9,1.0,0.0,0.9896495318512604,0.0,0.0,0.0,0.0,931.0,469.9164919540304,301.0923129618852,17.94235203371073,18.429199900708685,17.932721140593536,0.008592910848549946,0.0,989649.5318512605,463.53986621811544,1.370423496861489,0.8944288893210506,0.009514479505136512,1.0,793.0,0.0,10.0,783.0,85.17722878625135,1710.7482177743466,1.3769599024968413,0.9559379977872595,4.48501299979398,5.6788267043884915,3.5247396453185944,7.817680001608096,4.9016995478154355,10.206996499618981,1.3769599024968413,4.48501299979398,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed1_1m/runs/proposed_gated_risk_ppo_s1/model/final_model.zip
