label,role,variant,algo,train_seed,action_filter,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10000,0,0.0,1.0,0.41148317684329366,0.0,0.0,0.0,1.0,157.0,120.715749072784,52.65236984169081,49.90143501245784,59.732169316382794,17.64460220804195,0.0,0.0,0.41148317684329366,216.25352151059394,2.305605905699945,0.229065362066884,0.10002193558243924,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,1.0749145284344022,0.41628799226600677,0.6934982025995848,0.8282922342186794,2.5369925800767272,3.3127834030892696,3.611907108511129,3.7502507941098884,1.0749145284344022,0.6934982025995848,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10001,1,0.0,1.0,0.3223118616635224,0.0,0.0,0.0,1.0,130.0,77.05074190962718,28.144726804719266,46.44420356317927,55.66539956802372,14.767272419235113,0.0,0.0,0.3223118616635224,166.1983324818587,7.9309166970503,0.027215589829085764,0.13047389233798895,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.42862443739208034,0.3975949948653579,0.6099419464590028,0.6688588505494407,1.9286232616510601,2.251184295164421,2.3572476990431404,2.7459860044473317,0.42862443739208034,0.6099419464590028,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10002,2,0.0,1.0,0.5884075090875446,1.0,1.0,0.0,0.0,239.0,169.2278179807108,82.16613426298181,49.575588534218056,55.20639857204166,23.75278555194377,0.0041841004184100415,0.0,0.5884075090875446,327.93906275526626,6.92505316938015,0.7413364075842328,0.10524485002832731,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.45967368551755955,0.4218949907226488,0.6403752966434695,0.737055891659111,2.8852121715743686,4.045749991200864,3.344885857091928,4.608787402685266,0.45967368551755955,0.6403752966434695,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10003,3,0.0,1.0,0.3575754547938304,0.0,0.0,0.0,1.0,118.0,104.69648945089868,43.02550836926429,51.49110217160375,63.92178607930924,13.960547030644316,0.0,0.0,0.3575754547938304,167.2203587261411,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38902666957425425,0.3704444970935583,0.6009605560393538,0.6515477150969673,1.0514960169715222,1.2886576500022784,1.4405226865457765,1.7846657072368541,0.38902666957425425,0.6009605560393538,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10004,4,0.0,1.0,0.6261153966920047,0.0,0.0,0.0,1.0,206.0,158.87402522344357,78.1704745124819,62.162700490368834,71.07710866388396,23.56374833207355,0.0,0.0,0.6261153966920047,354.1104264452867,2.6917943829661173,0.02017764830305713,0.20589898530179085,0.8690476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.4324716648925548,0.40730799810262397,0.6254569998418447,0.6841598020400852,2.503224932368239,3.705200502736261,2.935696597260794,4.120320507354336,0.4324716648925548,0.6254569998418447,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10005,5,0.0,1.0,0.15521239773992299,1.0,1.0,0.0,0.0,70.0,27.816967842792565,-1.485144146406025,38.14044160251757,38.59991474873118,8.553281808046496,0.0,1.0,0.15521239773992299,72.63019679414974,9.766871853140415,0.21809211833432635,0.2527627531964421,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.4938494143841256,0.4960879959980957,0.6624673980695661,0.6739839524379931,1.761711598997603,2.1856670959095936,2.2555610133817288,2.6275454969436396,0.4938494143841256,0.6624673980695661,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10006,6,0.0,1.0,0.14693554292249755,1.0,1.0,0.0,0.0,82.0,66.5167900934428,17.61646133439633,39.234294685239576,45.072965259524224,10.061736910904598,0.0,1.0,0.14693554292249755,88.17491372683182,14.909331860330116,0.5262676448905155,0.12641701113883835,0.39473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.44999992731879124,0.39936500252224505,0.6424871971830726,0.8404722405248306,1.607249560836907,1.922569801536156,2.057249488155698,2.430759384878911,0.44999992731879124,0.6424871971830726,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10007,7,0.0,1.0,0.13337630032692807,1.0,1.0,0.0,0.0,93.0,82.57921197354483,25.24089499658027,41.85481247676334,45.51448062944109,10.277763416083532,0.0,1.0,0.13337630032692807,106.84633698748614,6.076821557034672,0.4472992529245002,0.18295144578994385,0.4342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.47684075393443626,0.42625000060070306,0.6410296045942231,0.6797288468806073,2.6927671399310493,2.9289157886523753,3.1696078938654852,3.4751037921523675,0.47684075393443626,0.6410296045942231,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10008,8,0.0,1.0,0.13920945463025042,0.0,0.0,0.0,1.0,71.0,35.023385803472074,1.6379765406435531,35.25917086163157,37.909503393113205,8.445871382180622,0.0,1.0,0.13920945463025042,68.39222919193045,13.131066057825878,1.5139651091382298,0.12429043496265965,0.5581395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.46058036702599797,0.4235700034769252,0.6374694930855185,0.6959201957215553,1.5064397181997495,1.724535002722405,1.9670200852257476,2.326339999854099,0.46058036702599797,0.6374694930855185,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,0,none,0.08,10000,10009,9,0.0,1.0,0.38651046202519296,0.0,0.0,0.0,1.0,130.0,94.74826991103782,38.91944881627472,49.35930264177129,59.655562664572656,14.784950282691158,0.0,0.0,0.38651046202519296,176.83646885916096,5.346434550701735,5.32286774009647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393883084717135,0.38172449421836063,0.5988317941955756,0.6402189095388165,1.4372047995073864,1.6891913997824304,1.8310878842245215,2.1697704010875896,0.393883084717135,0.5988317941955756,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s0/model/final_model.zip
