label,role,variant,algo,train_seed,action_filter,sensitivity_axis,sensitivity_value,override_ttc_threshold,override_target_speed_kmh,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10000,0,1.0,0.0,0.9911265629797529,0.0,0.0,0.0,0.0,1162.0,439.2878371711002,180.03610217616637,16.27213103440382,18.289990691145757,5.663073515108304,0.018072289156626505,0.0,991126.5629797529,524.533442890661,39.839305613489955,0.20050422719752053,0.014326196707635483,0.055793991416309016,854.0,36.0,14.0,804.0,73.49397590361446,1628.1135389455353,1.4358920456407585,0.9257205019821413,4.255204396758928,5.484704166301554,13.164664059348919,23.24300594846136,14.600556104989677,24.886652600980604,1.4358920456407585,4.255204396758928,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10001,1,1.0,0.0,0.9911043166419915,0.0,0.0,0.0,0.0,1004.0,428.1117302797939,232.92498868003082,18.29661477520206,18.446598977981456,17.967625165679724,0.0,0.0,991104.3166419915,509.83918687476233,35.1458009302813,8.519190165823588,0.0001474910193402801,0.0,867.0,1.0,0.0,866.0,86.35458167330677,1700.5362128293427,1.365463210048805,0.902596497326158,4.866518000198994,6.115169783151944,9.88863134073498,18.297236701619113,11.254094550783785,20.007931150030338,1.365463210048805,4.866518000198994,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10002,2,0.0,1.0,0.5327153068745167,1.0,1.0,0.0,0.0,661.0,229.24160214283324,-55.985695618623744,16.06899946526097,18.273568526806983,7.850840411492431,0.06202723146747353,0.0,0.5327153068745167,294.51211639758344,37.31882425730182,0.40705453674911357,0.05637796915835169,0.2356020942408377,497.0,12.0,44.0,441.0,75.18910741301059,1687.5366829698216,1.15825271239376,0.905009001144208,3.3121309970738366,5.0182367995148525,15.197661919851292,25.721120997332036,16.355914632245053,27.024897004594095,1.15825271239376,3.3121309970738366,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10003,3,1.0,0.0,0.9903999460676675,0.0,0.0,0.0,0.0,920.0,382.3530395548056,214.35090205410265,18.255774695598642,18.461959923402624,17.9611224776297,0.0,0.0,990399.9460676674,466.0896628218711,58.93603724846278,9.807252214834318,3.091290849441992e-05,0.0,798.0,2.0,0.0,796.0,86.73913043478261,1712.116924388811,1.1652734923700336,0.9194689992000349,2.9287174482305978,5.566746161493926,5.429410530506056,8.876473896816606,6.5946840228760895,10.185420558991607,1.1652734923700336,2.9287174482305978,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10004,4,0.0,1.0,0.4000518744070303,1.0,1.0,0.0,0.0,679.0,172.90386802609973,-68.91545508754083,11.79116811589591,15.095793122158499,1.669616727600439,0.08394698085419734,0.0,0.4000518744070303,221.13735784165507,27.266570854103232,6.624456413294963,0.013361922772427877,0.0,364.0,73.0,0.0,291.0,53.608247422680414,1646.0357650679782,1.454616729086073,0.9184969967463985,4.998950610752218,5.973970965424088,13.5371434980738,22.47929169825511,14.991760227159872,24.744239010033198,1.454616729086073,4.998950610752218,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10005,5,1.0,0.0,0.9908079523862887,0.0,0.0,0.0,0.0,1016.0,406.3047290380988,201.84400979825014,17.364357681767423,18.397883436211337,14.984304016003946,0.021653543307086614,0.0,990807.9523862888,489.49874696319904,23.27213487653255,2.456580314311779,0.013660875360628252,0.13934426229508196,822.0,19.0,18.0,785.0,80.90551181102363,1679.2688543118961,1.3234634637149962,0.8948569957283325,4.720600496511906,5.571964951377598,9.3159178471778,18.199960755737266,10.639381310892796,20.02444499885314,1.3234634637149962,4.720600496511906,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10006,6,1.0,0.0,0.9927227340392577,0.0,0.0,0.0,0.0,1226.0,520.844173423869,269.3588757016074,18.304982333375644,18.461762622668658,17.956842414493337,0.0,0.0,992722.7340392577,622.9361790400648,21.529481033214974,8.526203177461444,0.00023553989296207407,0.0,1059.0,5.0,0.0,1054.0,86.3784665579119,1700.0136380453982,1.2878805220092542,0.9141805057879537,4.153448247961933,5.8327004917373415,8.463796065428706,21.09709525029757,9.751676587437961,23.138714241213165,1.2878805220092542,4.153448247961933,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10007,7,0.0,0.0,0.6574270943111362,0.0,0.0,0.0,0.0,1500.0,469.1236198216138,110.20179674306269,12.997668674964414,14.374962925595273,4.001888874125482,0.05533333333333333,0.0,657427.0943111363,540.8395574925192,50.43213265435985,1.0490241365216753,0.01466482590296431,0.01042654028436019,559.0,148.0,11.0,400.0,37.266666666666666,1033.5782437802397,1.3424185343804613,0.9102760013774969,4.820007290982175,5.8917208095954265,29.575581700744806,68.02714634031871,30.918000235125266,70.08099425365799,1.3424185343804613,4.820007290982175,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10008,8,1.0,0.0,0.9905885342901238,0.0,0.0,0.0,0.0,1251.0,437.1609458807672,194.7946324611724,14.404180173585676,17.979777690701646,6.528928864619127,0.026378896882494004,0.0,990588.5342901238,499.5173728229904,46.010070258575716,0.008035904117927055,0.02916084295779237,0.049924357034795766,732.0,94.0,33.0,605.0,58.51318944844125,1465.4144977243714,1.0011423694811648,0.8810059953248128,1.3414335044217296,4.452579501958098,7.618478585094072,15.259385007084347,8.619620954575238,17.4305615000776,1.0011423694811648,1.3414335044217296,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
gated_risk,refinement,proposed_gated_risk,ppo,2,none,ttc_threshold,10,10.0,,0.15,10000,10009,9,0.0,1.0,0.61371254061402,1.0,1.0,0.0,0.0,563.0,212.24087138180735,-32.71174172020356,18.140437682993078,18.438814769500947,17.943859092281286,0.0,0.0,0.61371254061402,283.55801675827803,52.99992390133859,0.714345442459612,0.00450252851497776,0.06666666666666667,480.0,1.0,2.0,477.0,85.2575488454707,1692.775275717847,1.145640928929938,0.8811250008875504,3.5824426042381603,5.240258866106159,6.02409057383782,12.041942399810068,7.169731502767758,13.94393219379708,1.145640928929938,3.5824426042381603,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/gated_risk_proposed_nenv16_seed2_1m/runs/proposed_gated_risk_ppo_s2/model/final_model.zip
