label,role,variant,algo,train_seed,action_filter,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10000,0,0.0,1.0,0.27544546643226003,1.0,1.0,0.0,0.0,109.0,74.74845472710881,25.587591356522218,47.14252954690505,58.088888059548104,12.619063149905545,0.0,0.0,0.27544546643226003,141.1283449459973,1.0878924125819345,0.4004346301369877,0.09331632777327498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3996023479678215,0.5684839998139068,0.7161761983297765,0.7676745590288193,2.3391334032383533,2.6105939992703497,3.7387357512061747,3.2706030004192144,1.3996023479678215,0.7161761983297765,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10001,1,0.0,1.0,0.1745505449616192,1.0,1.0,0.0,0.0,80.0,52.02146192476644,11.197247311231806,38.37380971345628,43.09191667496177,9.46798834614899,0.0,1.0,0.1745505449616192,84.16816635514273,3.865819277262054,0.5745670751853081,0.13977011384632798,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.3622867883677827,0.3291174944024533,0.5406887546996585,0.6946639939269489,1.808348862141429,2.2192843411176,2.1706356505092117,2.6803183420270216,0.3622867883677827,0.5406887546996585,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10002,2,0.0,1.0,0.5516593877118654,0.0,0.0,0.0,1.0,188.0,164.42204436160327,78.71080381215758,60.1408354721942,71.75912851605423,20.814721368322004,0.0,0.0,0.5516593877118654,312.37726445281737,5.3760198522338545,0.08666454846119138,0.07469113705048462,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.44671544085932957,0.4076609984622337,0.6210917948919814,0.6984748212562405,2.5527267231503155,3.3917683984327596,2.999442164009645,3.8531481521204114,0.44671544085932957,0.6210917948919814,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10003,3,0.0,1.0,0.7604157009841416,1.0,1.0,0.0,0.0,261.0,259.57309165397623,132.5490168565124,50.17374815165266,54.10907028613853,20.721700204509467,0.0,0.0,0.7604157009841416,362.0455160888735,11.666288804827278,0.16945485645283348,0.07293083842931257,0.532258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.40327483134467323,0.38160799886099994,0.6060339946998283,0.6587375915842124,1.365025597579877,1.7898749938467517,1.7683004289245503,2.2424569906434044,0.40327483134467323,0.6060339946998283,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10004,4,0.0,1.0,0.24577631153695081,1.0,1.0,0.0,0.0,98.0,26.953549887216674,0.8000642897168682,50.058753150325664,54.24331988985435,11.485149697175597,0.0,0.0,0.24577631153695081,134.51960058148822,2.246695430272486,0.3119422528878741,0.15236711271362888,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.43703804097889104,0.3964205025113188,0.6324281908746342,0.77706026553642,2.0167162858379757,2.6024134909675922,2.453754326816867,3.22706090810243,0.43703804097889104,0.6324281908746342,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10005,5,0.0,1.0,0.27236794376700096,1.0,1.0,0.0,0.0,99.0,64.77855981287986,20.510318219449957,48.36431995793551,54.17769689976693,11.945715754212923,0.0,0.0,0.27236794376700096,131.7092909834077,5.583265723279661,0.4721451861749029,0.2587208918802307,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4590494447091425,0.4048219998367131,0.6413155977497809,0.6899323285324489,1.8761930913744362,2.254328910203185,2.335242536083579,2.784162283933256,0.4590494447091425,0.6413155977497809,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10006,6,0.0,1.0,0.28379035551279563,0.0,0.0,0.0,1.0,151.0,94.85982476552002,35.893623048143894,45.43163482203573,51.820415745951415,17.758615676985954,0.0,0.0,0.28379035551279563,189.5580617897221,8.441947930596035,5.451268291195605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448137788014912,0.39455499791074544,0.6277050051721744,0.7232735079014674,1.583648880921298,1.9110985012957826,2.03178666893621,2.523050003219396,0.448137788014912,0.6277050051721744,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10007,7,0.0,1.0,0.18592271570008032,0.0,0.0,0.0,1.0,110.0,87.38912939520617,29.222246168605487,50.03876352380939,55.78473786067286,11.973225718802324,0.0,1.0,0.18592271570008032,151.2016474554816,3.908518901596891,0.2857452678922509,0.1612927761604534,0.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.4175904441085136,0.40680150414118543,0.6264498464588542,0.6792097122524864,2.745161754269661,3.125665294646751,3.1627521983781746,3.630358792725019,0.4175904441085136,0.6264498464588542,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10008,8,0.0,1.0,0.1908065133773065,1.0,1.0,0.0,0.0,87.0,62.402178839757156,16.875284821197777,39.509929346822275,46.62021940659218,10.184208124619033,0.0,1.0,0.1908065133773065,94.17334658144182,16.701999342094425,0.0592324828299648,0.07097381315962369,0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.43208879316974985,0.3876190021401271,0.6447154970373958,0.8592649822821843,1.5654580685344857,2.1194746979745105,1.9975468617042356,2.4845358944730833,0.43208879316974985,0.6447154970373958,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
rcpo_lagrangian,external_safe_rl,rcpo_lagrangian,ppo,1,none,0.08,10000,10009,9,0.0,1.0,0.40147673791537974,0.0,0.0,0.0,1.0,143.0,46.3313890087467,15.15999664183477,48.67293380081284,57.264189286977775,16.071040751969804,0.0,0.0,0.40147673791537974,191.99235516676114,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472856483013545,0.3975810104748234,0.6653591946815142,0.8015737176174301,1.5554802389074625,1.8153666009311564,2.0283367219210073,2.354682290751953,0.472856483013545,0.6653591946815142,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ijmlc_p2_external_baselines/rcpo_lagrangian_1m_nenv16/rcpo_lagrangian_ppo_s1/model/final_model.zip
