label,role,variant,algo,train_seed,action_filter,sensitivity_axis,sensitivity_value,override_ttc_threshold,override_target_speed_kmh,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10000,0,0.0,1.0,0.48141196016487015,0.0,0.0,0.0,1.0,325.0,181.55401945250634,181.55401945250634,28.967253448106483,31.184111034114423,7.27229771904283,0.012307692307692308,0.0,0.48141196016487015,260.3380296376657,38.54593932625878,1.467466388403461,0.01085935020107877,0.05714285714285714,38.0,24.0,14.0,0.0,11.692307692307692,145.9640762161709,0.7201574764286096,0.4216759989503771,0.6232505780644718,1.0071568563580509,5.206455446224516,6.60115399514325,5.926612922653126,7.084004790522158,0.7201574764286096,0.6232505780644718,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10001,1,0.0,1.0,0.3366196690249331,0.0,0.0,0.0,1.0,191.0,75.2506640611744,75.2506640611744,34.18435751173608,32.93868427003013,12.326519802575538,0.0,0.0,0.3366196690249331,180.64926271467408,17.207427490247326,0.4453301002961772,0.023781530172671747,0.07894736842105263,22.0,14.0,8.0,0.0,11.518324607329843,121.78294928747002,0.4283479432860653,0.3974089922849089,0.5769174895249307,0.8360785170225421,3.2522879327289,4.062739491928369,3.680635876014965,4.531154001597315,0.4283479432860653,0.5769174895249307,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10002,2,0.0,1.0,0.5574122656170843,0.0,0.0,0.0,1.0,514.0,199.946221981704,199.946221981704,21.901094775293277,23.084213806944042,4.4468109618350375,0.038910505836575876,0.0,0.5574122656170843,311.6201850341018,17.963292942003513,1.151276578272604,0.016524967187668667,0.06528189910979229,90.0,63.0,27.0,0.0,17.509727626459142,288.8131267560571,0.4686680464989031,0.44608449388761073,0.6032078003045171,0.7684497002628633,6.680451151595546,9.181036002701148,7.149119198094448,9.695402266515885,0.4686680464989031,0.6032078003045171,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10003,3,1.0,0.0,0.9923209487409849,0.0,0.0,0.0,0.0,669.0,274.4287548043984,274.4287548043984,25.17023288604018,26.53652638733073,8.9411395755422,0.0014947683109118087,0.0,992320.9487409849,466.19893268753907,57.293771577062536,1.4306390538578682,0.005691549544083273,0.015151515151515152,101.0,85.0,16.0,0.0,15.097159940209268,216.64571263120698,0.4211604397765518,0.3975509898737073,0.5116192041896285,0.8474606857635097,2.8712746818787984,4.320055991411209,3.29243512165535,4.722648992901668,0.4211604397765518,0.5116192041896285,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10004,4,0.0,1.0,0.39827017979714047,1.0,1.0,0.0,0.0,747.0,62.716028637291416,62.716028637291416,10.677035582014572,5.307909402779905,0.7590316490716447,0.12717536813922356,0.0,0.39827017979714047,220.31594507064037,43.5071317172606,6.708901411964107,0.0,0.0,112.0,111.0,1.0,0.0,14.99330655957162,508.3608449860005,0.46587827042869756,0.4351800016593188,0.6202965072588992,0.9690222266362956,4.775299337249027,5.174093093955889,5.241177607677725,5.806919702445156,0.46587827042869756,0.6202965072588992,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10005,5,0.0,1.0,0.7867402071025424,1.0,1.0,0.0,0.0,480.0,280.7758611448359,280.7758611448359,29.147749641053373,32.63645562849166,7.75311187789148,0.01875,0.0,0.7867402071025424,388.03343326989955,25.547145437513205,0.6910466099171235,0.009700371620018522,0.03927492447129909,77.0,59.0,18.0,0.0,16.041666666666668,198.4365093263551,0.4423629374286975,0.40944550710264593,0.5570890076342038,0.8560526353539873,4.476605436199558,6.272245962463785,4.918968373628256,6.753118846972939,0.4423629374286975,0.5570890076342038,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10006,6,0.0,1.0,0.28706665758760835,0.0,0.0,0.0,1.0,214.0,62.80615648660947,62.80615648660947,31.02100271692408,30.80571039549389,20.102032844428564,0.0,0.0,0.28706665758760835,183.43492732217558,23.022623142220766,1.053761845760318,0.0163462133376567,0.06666666666666667,24.0,16.0,8.0,0.0,11.214953271028037,130.83658794078863,0.4157842803043618,0.387680483981967,0.4918201448163016,0.9597491449676465,2.707051962698923,3.2193272578297183,3.1228362430032846,3.635595555533655,0.4157842803043618,0.4918201448163016,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10007,7,0.0,0.0,0.504847105484326,0.0,0.0,0.0,0.0,1500.0,247.8403290604956,247.8403290604956,10.041952941887839,8.369921581166876,1.1865423011256633,0.08466666666666667,0.0,504847.105484326,417.45166443393174,51.50644934463934,5.8469326510770765,0.0,0.0,234.0,228.0,6.0,0.0,15.6,560.5439382240963,0.5021865233429708,0.48179400619119406,0.6540816728374921,0.8631228868034666,9.333438967141168,13.898093689931557,9.835625490484139,14.460600193706341,0.5021865233429708,0.6540816728374921,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10008,8,1.0,0.0,0.9903660796191004,0.0,0.0,0.0,0.0,1159.0,274.626914873092,274.626914873092,15.482806900921577,9.700476779018715,3.8588948558279235,0.025021570319240724,0.0,990366.0796191004,496.6639504573799,60.02251488520579,0.016523339035360008,0.021645435963242237,0.05639614855570839,145.0,96.0,49.0,0.0,12.510785159620363,291.9479053522385,0.4380728260300992,0.4141120007261634,0.5651539075188338,0.7747932896018033,3.8991210920379817,5.231219992856495,4.337193918068081,5.706653397646733,0.4380728260300992,0.5651539075188338,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
baseline,lower_bound,baseline,ppo,0,runtime_ttc,,,,,0.15,10000,10009,9,1.0,0.0,0.990336818761773,0.0,0.0,0.0,0.0,559.0,298.9316738861186,298.9316738861186,29.429210191781163,29.48004102551744,23.959476619191744,0.0,0.0,990336.8187617731,456.0216464741431,50.33391157734156,2.094733890451182,0.003609409702062142,0.020134228187919462,62.0,51.0,11.0,0.0,11.091234347048301,135.95845828672842,0.421372689502497,0.39916898822411895,0.5165579175809402,0.7675997569458539,2.9659161370410874,3.5333215200807904,3.3872888265435845,3.9992892183363438,0.421372689502497,0.5165579175809402,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip
