density,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,speed,lane_deviation,steering_variation,accel_variation,ttc_risk,min_ttc
0.0,0.0,0.00016496895428766043,0.0,0.0,0.0,0.0004522714608077547,0.0067353450782953305,0.0,1.5721246238446904e-05,4.1821846859424415e-05,0.0,0.0,0.0,
0.08,0.0,0.0002207316770355671,0.0,0.0,0.0,0.0004541071286353842,0.008151942610624657,0.0,8.039498371264235e-06,0.00011228175853200475,6.386732330944902e-13,2.2941814939094353e-13,0.0,724.6458614513275
0.15,0.0,0.00035387778242956385,0.0,0.0,0.0,0.0036409906074191807,0.030393480334511197,0.0,5.941047166889784e-05,0.0010145506646785712,1.2433942336432614e-05,3.4305857341928617e-06,0.0,197.33447143066454
