#{"t_start": 1782899345.302478, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-21.49909,600,3.440354,0.0,0.0,5.410251525753004,-21.499090291558677,0.0,0.0,0.0,0.0,0.10485946485216079,600,0.7729295288377942,0.24197251728783012,0.6557339254434292,0.8315647573644916,0.8308565943556216,0.6388440237209821,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-19.615088,600,7.353247,0.0,0.0,7.5049260751031195,-19.615088318600105,0.0,0.0,0.0,0.0,0.13441495479494492,600,0.8219524302208991,0.16045878078632247,0.35133670526489363,0.8220252123195678,0.8367561781158049,0.5971910520891348,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-19.800688,600,9.850896,0.0,0.0,8.101338895283536,-19.80068763869973,0.0,0.0,0.0,0.0,0.10495476378861607,600,0.7975854539188553,0.07179610839040439,0.17547333494148099,0.8378991615834336,0.807331311677893,0.6303067809343338,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-16.089155,600,13.672245,0.0,0.0,6.006128065523536,-16.08915452066326,0.0,0.0,0.0,0.0,0.15525938155249913,600,1.2226385270870466,0.7760071316947413,2.0,0.7939063836975644,0.7623461328198512,0.5766378950079282,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.5,0.0
-13.913186,600,16.157282,0.0,0.0,7.385243239003549,-13.913186158602299,0.0,0.0,0.0,0.0,0.20147307406319748,600,1.197371125332793,0.5958825281901935,0.999544013216065,0.8642018066563953,0.7594278195376197,0.5830676422764858,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.25,0.0
-20.867159,321,18.94016,0.0,1.0,-2.6139486809796635,-20.8671594032606,0.0,0.0,0.0,1.0,0.16132716457430768,321,1.425783138723809,0.3195206144200036,1.032337146357192,0.857664553129413,0.6675427763540054,0.5671888844246433,0.0,nan,0.003115264797507788,0.0,12.75,0,0,0,0,0.0,0.0,0.0,0.0,12.75,0.0
-26.155577,598,21.570365,0.0,1.0,1.8639821548092481,-26.155576505067728,0.0,0.0,0.0,1.0,0.2554144139175885,598,1.4065136894324408,0.3388204784768624,1.034660744065797,0.8291955152806829,0.7106659387465704,0.5662157784736276,0.0,nan,0.0016722408026755853,0.0,12.75,0,0,0,0,0.0,0.0,0.0,0.0,12.75,0.0
2.941774,600,25.596912,0.0,0.0,24.617338163352105,2.9417741051171244,0.0,0.0,0.0,0.0,0.3144368341147021,600,1.8635257495653452,0.1807182521399614,0.8522154179699813,0.8302267112893363,0.6708872424066067,0.5822322618464629,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,16.5,0.0
-8.741867,600,28.435268,0.0,0.0,9.566943002860524,-8.74186712627298,0.0,0.0,0.0,0.0,0.2374887124098918,600,1.6144545623159416,0.8480497454458629,2.0,0.8546513890599211,0.6723670594394207,0.5532190717260043,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,21.25,0.0
19.711154,600,32.924854,0.0,0.0,32.32074177763457,19.711153740370797,0.0,0.0,0.0,0.0,0.5250260950517841,600,2.7660511083992887,0.25342753252242933,1.682435779867191,0.8627950315053264,0.5679191565016906,0.4706147667765617,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,67.25,0.0
