#{"t_start": 1782899345.2384298, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_shaped_reward,episode_collision,episode_crash_vehicle,episode_crash_object,episode_out_of_road,episode_route_completion,episode_length,episode_mean_speed,episode_mean_lane_deviation,episode_max_lane_deviation,episode_steering_variation,episode_accel_variation,episode_jerk,episode_ttc_risk,episode_min_ttc,episode_risk_gate_rate,episode_continuous_risk_penalty,episode_event_risk_penalty,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_rcpo_cost_lambda,curriculum_stage
-22.975242,600,3.499131,0.0,0.0,5.748246162486425,-22.975242031516952,0.0,0.0,0.0,0.0,0.08168782957466109,600,0.6565555313733943,0.03510957131735114,0.1092670547581634,0.8386101798216502,0.8009104012077053,0.6507398472477992,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-22.811223,600,7.413702,0.0,0.0,5.145635548843074,-22.811223349271625,0.0,0.0,0.0,0.0,0.08886529587689483,600,0.6555810073755204,0.07394477818231054,0.20575115790992735,0.8268141974446674,0.8003781398261587,0.6113246167947849,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0
-15.018979,600,9.912318,0.0,0.0,8.696558968384302,-15.018978627124332,0.0,0.0,0.0,0.0,0.17109139628945055,600,1.0513778639625615,0.32897253466559806,0.9924227348178994,0.8022580766305327,0.7604020339995623,0.599729511042436,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,18.75,0.0
-14.517566,600,13.732797,0.0,0.0,9.313830285303954,-14.517566003778652,0.0,0.0,0.0,0.0,0.16918396178564593,600,1.1485663448159673,0.33957322099578946,0.9997730921173397,0.8100502887306114,0.7798649783184131,0.6279445485770703,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.5,0.0
-14.970383,600,16.218061,0.0,0.0,12.307853451042204,-14.970383458346758,0.0,0.0,0.0,0.0,0.15252299387107127,600,0.9911771511351545,0.08533813675893591,0.1816121245858201,0.8002065682783723,0.7735820350423456,0.6321046138058106,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.25,0.0
-10.155878,600,20.196832,0.0,0.0,10.041908790351469,-10.155877655433818,0.0,0.0,0.0,0.0,0.19243893164634848,600,1.5008195759033167,0.8217892425967263,2.0,0.8619013939021776,0.7218347751845916,0.5917327560484409,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.75,0.0
-16.88764,157,20.932425,0.0,1.0,-6.603881433780881,-16.887639642499686,0.0,0.0,0.0,1.0,0.10381003581302517,157,2.05126896120957,0.43373317352140794,1.0346184351087884,0.7585199009745743,0.5716399208755251,0.46974269182059414,0.0,nan,0.006369426751592357,0.0,11.75,0,0,0,0,0.0,0.0,0.0,0.0,11.75,0.0
-6.616305,600,24.946252,0.0,0.0,11.14419477704436,-6.616305124713263,0.0,0.0,0.0,0.0,0.2503865828921521,600,1.7129995490973515,0.8418509170183016,2.0,0.865187619222949,0.6574495838830868,0.5284718089799086,0.0,nan,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.75,0.0
-28.058486,524,27.409123,0.0,1.0,-2.5506898943964176,-28.05848563687022,0.0,0.0,0.0,1.0,0.2588953103442661,524,1.8789245606622975,1.0959038448712588,2.0,0.8058079567432176,0.6383886424867251,0.5028401526785989,0.0,nan,0.0019083969465648854,0.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,0.0
-24.499844,336,30.440974,0.0,1.0,-3.2213684879360125,-24.499843984379268,0.0,0.0,0.0,1.0,0.322028008652958,336,3.381186734255488,1.4436643434710301,2.0,0.8027588780747638,0.5605036893948203,0.43424509022207486,0.0,nan,0.002976190476190476,0.0,26.75,0,0,0,0,0.0,0.0,0.0,0.0,26.75,0.0
