variant,algo,seed,map_seed,map_config,density,episode,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc
proposed,ppo,0,10000,7,0.0,0,330.6510582348282,155.45663748927097,1.0,0.9915008476552613,0.0,0.0,0.0,0.0,0.0,890,20.100729020842117,0.37067157742199436,0.9957094263719516,0.02321577973747521,0.2233492245834865,0.22737136838141453,0.0,
proposed,ppo,0,10001,7,0.0,1,302.5174862764766,101.04939932014315,1.0,0.9915092370209312,0.0,0.0,0.0,0.0,0.0,908,20.12833102879992,0.4844453855096476,0.9218439703290636,0.018366645996988083,0.22311977011516756,0.22165948270701102,0.0,
proposed,ppo,0,10002,7,0.0,2,321.40284325768897,101.47211703033813,1.0,0.9923574255749779,0.0,0.0,0.0,0.0,0.0,983,20.150747608246185,0.49409069450435095,0.7527577455363476,0.017294667515285987,0.2224285557699349,0.2216846095218057,0.0,
proposed,ppo,0,10003,7,0.0,3,288.16169841213207,117.08357219754919,1.0,0.9895218295579759,0.0,0.0,0.0,0.0,0.0,834,20.13048034688328,0.46303072471615253,0.6453280081631482,0.013747594927882047,0.20913912009278077,0.21010641428492338,0.0,
proposed,ppo,0,10004,7,0.0,4,398.4457357660682,167.4368327485737,0.0,0.9822001397654533,0.0,0.0,0.0,0.0,0.0,1000,20.171708482466386,0.32960484934613604,0.48191512243842477,0.012752819436602295,0.20780970680713653,0.20942136776447295,0.0,
proposed,ppo,0,10005,7,0.0,5,267.9346789046823,71.16132966294143,1.0,0.9901579755622781,0.0,0.0,0.0,0.0,0.0,873,20.147869900257525,0.531068652976697,0.8562548622795572,0.014484070876201472,0.20621400231757933,0.20996657543029434,0.0,
proposed,ppo,0,10006,7,0.0,6,314.59154188791956,46.491865565273066,0.0,0.898173379362156,0.0,0.0,0.0,0.0,0.0,1000,20.189072206765527,0.4823379163317191,0.9483756623613859,0.015410884252749384,0.2122506799697876,0.21052332520484923,0.0,
proposed,ppo,0,10007,7,0.0,7,316.9154878264138,57.8881939394807,0.0,0.6834425014514605,0.0,0.0,0.0,0.0,0.0,1000,20.1154496877522,0.47403733110071244,0.8302838105258965,0.013292234029620886,0.22390124785900117,0.22555313658714293,0.0,
proposed,ppo,0,10008,7,0.0,8,328.0292118539308,142.9063738663044,1.0,0.9906936923187042,0.0,0.0,0.0,0.0,0.0,893,20.133432292422036,0.4219471333323782,0.6607117567327526,0.016868534908824978,0.22229690407585323,0.21842756089811763,0.0,
proposed,ppo,0,10009,7,0.0,9,292.82453003007384,138.58566879489737,1.0,0.9892508966331164,0.0,0.0,0.0,0.0,0.0,831,20.10483406859478,0.4007760485289115,0.8186423654161507,0.016004008154701956,0.21746566436207537,0.21958999111620814,0.0,
proposed,ppo,0,10010,7,0.0,10,267.9673666932903,-8.59776335372743,0.0,0.9735311155873949,0.0,0.0,0.0,0.0,0.0,1000,20.1096100072262,0.5592143963296835,0.8122176811855015,0.018255147603340446,0.23090107226371764,0.2293951289653778,0.0,
proposed,ppo,0,10011,7,0.0,11,330.3584229906364,86.59733388828938,0.0,0.9347601390816314,0.0,0.0,0.0,0.0,0.0,1000,20.161357916267622,0.45049472092643555,0.5879053046645065,0.012292404653504492,0.2094297856092453,0.2110826804637909,0.0,
proposed,ppo,0,10012,7,0.0,12,311.48828978039904,163.279126970088,1.0,0.9885308219518867,0.0,0.0,0.0,0.0,0.0,783,20.089901108580882,0.3714073105331008,0.571158671384632,0.01693603133789881,0.2196794121049221,0.2196887465120123,0.0,
proposed,ppo,0,10013,7,0.0,13,355.9167942415604,154.578086450054,1.0,0.9923795543799178,0.0,0.0,0.0,0.0,0.0,957,20.143332495064747,0.4149904847879351,0.7652271414836236,0.015304792736624849,0.21372285233022278,0.21572641083190183,0.0,
proposed,ppo,0,10014,7,0.0,14,383.1178415524272,134.30689943171768,0.0,0.6822210182451168,0.0,0.0,0.0,0.0,0.0,1000,20.14769465013703,0.3577376476000584,0.7040524043082841,0.018191589269787072,0.22026941514015197,0.2216688437461853,0.0,
proposed,ppo,0,10015,7,0.0,15,372.1658258417893,136.08740015748754,0.0,0.7894908206904202,0.0,0.0,0.0,0.0,0.0,1000,20.16592692230891,0.35285393067289034,0.7488173297295825,0.013914331122301518,0.2132294806241989,0.21489845168590546,0.0,
proposed,ppo,0,10016,7,0.0,16,296.016307716643,108.64022782488871,1.0,0.9903600975655655,0.0,0.0,0.0,0.0,0.0,878,20.06524570878077,0.47226643107047006,0.6731215110328489,0.016342283011221058,0.23175258503416404,0.22968192374787733,0.0,
proposed,ppo,0,10017,7,0.0,17,319.0655008098452,53.12461567219027,0.0,0.7185237904443983,0.0,0.0,0.0,0.0,0.0,1000,20.151040706647386,0.4721413186922956,0.8910984269172398,0.01438932483550161,0.2149211300611496,0.21503005707263947,0.0,
proposed,ppo,0,10018,7,0.0,18,284.33546563128465,139.12666009463032,1.0,0.9917252217349636,0.0,0.0,0.0,0.0,0.0,761,20.088244329040258,0.41921149860771084,0.5918493437389318,0.015496522339939601,0.21552928816159983,0.21257612645704393,0.0,
proposed,ppo,0,10019,7,0.0,19,372.4994629231841,132.43419073940382,0.0,0.8167299320056458,0.0,0.0,0.0,0.0,0.0,1000,20.15588641462594,0.3557037677002825,0.7577178340702304,0.014397721485234797,0.21471841382980347,0.21617895925045014,0.0,
proposed,ppo,0,10020,7,0.0,20,353.0083029850042,145.99207217833174,1.0,0.9916054512965259,0.0,0.0,0.0,0.0,0.0,977,20.148288447272012,0.4335006015238801,0.7631405922184237,0.014769404287714064,0.21980799806276632,0.21992453887006277,0.0,
