density,reference,gated_success,ref_success,delta_success,gated_cost,ref_cost,delta_cost,gated_route_completion,ref_route_completion,delta_route_completion,gated_collision,ref_collision,delta_collision,gated_out_of_road,ref_out_of_road,delta_out_of_road,gated_mean_speed_kmh,ref_mean_speed_kmh,delta_mean_speed_kmh,gated_mean_lane_deviation,ref_mean_lane_deviation,delta_mean_lane_deviation,gated_ttc_risk,ref_ttc_risk,delta_ttc_risk
0.0,risk_only,0.94,0.0,0.94,0.0,0.0,0.0,0.9875662633432525,0.0088055184722317,0.9787607448710208,0.0,0.0,0.0,0.0,0.0,0.0,18.307166869387625,0.013147762210229523,18.294019107177395,0.1343431374249687,0.003318666608939514,0.1310244708160292,0.0,0.0,0.0
0.08,risk_only,0.8666666666666667,0.0,0.8666666666666667,0.08,0.0,0.08,0.9606065106676309,0.00907435156864243,0.9515321590989885,0.08,0.0,0.08,0.0,0.0,0.0,17.976393117040313,0.013344316741981499,17.96304880029833,0.14645529495527526,0.005142132310152286,0.14131316264512297,0.0036555194341695877,0.0,0.0036555194341695877
0.15,risk_only,0.6,0.0,0.6,0.25333333333333335,0.0,0.25333333333333335,0.8494450113227001,0.008876365962382676,0.8405686453603174,0.25333333333333335,0.0,0.25333333333333335,0.0,0.0,0.0,16.321791078426656,0.013526524149127118,16.308264554277528,0.14947672805363532,0.0061973748035538765,0.14327935325008145,0.015323249020137954,0.0,0.015323249020137954
